customer_id,customer_name,age,gender,region,service_type,contract_type,dwelling_type,account_tenure_months,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned,complaint_count,avg_complaint_severity,max_complaint_severity,avg_resolution_time_days,escalation_count,unresolved_complaints,avg_sentiment_score,min_sentiment_score,max_sentiment_score,sentiment_std,avg_sentiment_pos,avg_sentiment_neg,negative_sentiment_ratio,positive_sentiment_ratio,most_common_complaint_category,escalation_rate,complaint_rate_per_month,total_interactions,avg_satisfaction_score,min_satisfaction_score,avg_interaction_duration,unresolved_count,channel_phone_ratio,channel_email_ratio,channel_web_chat_ratio,unresolved_ratio,interactions_per_month
CUST0004686,Customer_4686,54,Male,Northwest,Multi-Utility,Residential,House,9,1,0,4,Low,Own,0,3.0,2.3333333333333335,3.0,6.666666666666667,1.0,0.0,0.23026666666666665,0.0,0.6908,0.39883356595619346,0.14966666666666667,0.0,0.0,0.3333333333333333,Service Outage,0.3333333333333333,0.3333333333333333,2,3.0,3,3.0,1,1.0,0.0,0.0,0.5,0.2222222222222222
CUST0004687,Customer_4687,33,Female,Southwest,Gas,Residential,Apartment,45,0,1,3,Low,Other,0,2.0,1.5,2.0,4.0,0.0,0.0,0.23954999999999999,0.0772,0.4019,0.22959757185127197,0.175,0.0,0.0,1.0,Billing Error,0.0,0.044444444444444446,3,4.0,4,8.333333333333334,1,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.06666666666666667
CUST0004688,Customer_4688,30,Female,Northwest,Water,Residential,Apartment,126,0,1,2,Medium-High,Own,1,4.0,2.75,4.0,1.75,3.0,1.0,-0.31167500000000004,-0.7003,0.0,0.2893275810680114,0.0,0.19574999999999998,0.75,0.0,Disconnection Threat,0.75,0.031746031746031744,5,2.6,1,4.6,0,0.6,0.2,0.0,0.0,0.03968253968253968
CUST0004689,Customer_4689,23,Male,Southeast,Water,Residential,House,60,1,0,4,Medium,Rent,1,5.0,3.2,4.0,2.0,3.0,2.0,-0.05122,-0.6486,0.6908,0.6572434685867939,0.1582,0.1706,0.6,0.4,Connection Issue,0.6,0.08333333333333333,2,2.0,1,0.0,0,0.0,0.5,0.0,0.0,0.03333333333333333
CUST0004690,Customer_4690,37,Female,Midwest,Electricity,Residential,Apartment,1,1,1,1,High,Own,0,1.0,3.0,3.0,0.0,0.0,0.0,0.7351,0.7351,0.7351,0.0,0.452,0.122,0.0,1.0,Connection Issue,0.0,1.0,1,5.0,5,4.0,0,1.0,0.0,0.0,0.0,1.0
CUST0004691,Customer_4691,43,Male,Midwest,Electricity,Commercial,Apartment,13,1,1,4,Medium,Own,1,3.0,2.6666666666666665,4.0,1.3333333333333333,0.0,1.0,-0.08439999999999999,-0.6486,0.3182,0.5032509115739384,0.107,0.13266666666666668,0.3333333333333333,0.6666666666666666,Contract Dispute,0.0,0.23076923076923078,12,3.5833333333333335,1,7.5,3,0.5,0.3333333333333333,0.16666666666666666,0.25,0.9230769230769231
CUST0004692,Customer_4692,48,Male,Northeast,Water,Commercial,House,1,1,0,3,Medium,Own,1,1.0,5.0,5.0,7.0,1.0,0.0,0.1531,0.1531,0.1531,0.0,0.167,0.0,0.0,1.0,Payment Problem,1.0,1.0,15,3.533333333333333,1,6.0,1,0.5333333333333333,0.2,0.13333333333333333,0.06666666666666667,15.0
CUST0004693,Customer_4693,59,Female,West,Gas,Residential,Apartment,1,1,1,2,High,Own,1,6.0,1.3333333333333333,3.0,6.666666666666667,1.0,0.0,0.24746666666666664,0.0,0.6705,0.25150850217570514,0.18300000000000002,0.028,0.0,0.6666666666666666,Connection Issue,0.16666666666666666,6.0,3,3.0,2,2.0,1,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,3.0
CUST0004694,Customer_4694,52,Male,West,Gas,Residential,Mobile Home,2,0,0,4,Medium-High,Own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,4.0,3,0.5,0,0.0,0.0,0.0,0.0,1.0
CUST0004695,Customer_4695,42,Male,Northeast,Water,Commercial,Mobile Home,11,1,1,3,Medium,Rent,1,2.0,3.5,5.0,2.0,1.0,0.0,0.0386,0.0,0.0772,0.054588643507601474,0.049,0.0,0.0,0.5,Meter Issue,0.5,0.18181818181818182,6,3.5,1,7.333333333333333,1,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5454545454545454
CUST0004696,Customer_4696,42,Male,Southeast,Water,Commercial,Apartment,13,1,1,3,High,Rent,1,3.0,3.0,3.0,11.333333333333334,0.0,0.0,-0.11013333333333332,-0.6486,0.3182,0.49271956865273103,0.09233333333333334,0.13266666666666668,0.3333333333333333,0.3333333333333333,Meter Issue,0.0,0.23076923076923078,2,4.5,4,0.5,0,0.5,0.0,0.0,0.0,0.15384615384615385
CUST0004697,Customer_4697,52,Male,Midwest,Electricity,Commercial,Apartment,18,0,1,1,Medium-High,Rent,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,4,2.0,0,1.0,0.0,0.0,0.0,0.05555555555555555
CUST0004698,Customer_4698,64,Female,Northwest,Electricity,Prepaid,House,18,0,1,3,Medium-High,Rent,0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meter Issue,1.0,0.05555555555555555,2,4.5,4,1.5,1,0.0,0.5,0.5,0.5,0.1111111111111111
CUST0004699,Customer_4699,46,Female,Southwest,Electricity,Prepaid,Mobile Home,53,0,1,2,High,Own,0,1.0,2.0,2.0,3.0,0.0,0.0,0.4019,0.4019,0.4019,0.0,0.252,0.0,0.0,1.0,Disconnection Threat,0.0,0.018867924528301886,2,5.0,5,29.5,0,0.5,0.0,0.5,0.0,0.03773584905660377
CUST0004700,Customer_4700,37,Female,Southeast,Gas,Residential,House,5,0,0,2,Low,Other,1,6.0,3.1666666666666665,4.0,2.1666666666666665,2.0,1.0,0.29228333333333334,-0.2732,0.7351,0.3766121103558231,0.19466666666666665,0.05499999999999999,0.16666666666666666,0.6666666666666666,Billing Error,0.3333333333333333,1.2,5,3.6,3,2.0,1,0.4,0.6,0.0,0.2,1.0
CUST0004701,Customer_4701,30,Female,West,Electricity,Residential,Apartment,6,1,1,2,Medium,Own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,3.5,3,5.5,1,0.0,0.5,0.5,0.5,0.3333333333333333
CUST0004702,Customer_4702,23,Male,Northeast,Gas,Small Business,House,35,0,0,1,Medium-High,Own,1,2.0,3.5,4.0,2.5,0.0,1.0,-0.3243,-0.6486,0.0,0.4586294582775947,0.0,0.199,0.5,0.0,Payment Problem,0.0,0.05714285714285714,5,3.8,2,12.8,1,0.6,0.2,0.0,0.2,0.14285714285714285
CUST0004703,Customer_4703,54,Female,Midwest,Electricity,Residential,House,30,1,0,3,Medium,Rent,1,3.0,2.3333333333333335,3.0,10.333333333333334,0.0,0.0,0.011266666666666647,-0.6863,0.4019,0.6055583071293246,0.15833333333333333,0.11333333333333334,0.3333333333333333,0.6666666666666666,Poor Customer Service,0.0,0.1,2,4.5,4,15.5,0,0.5,0.5,0.0,0.0,0.06666666666666667
CUST0004704,Customer_4704,53,Female,Northeast,Gas,Commercial,House,6,1,1,3,High,Own,1,4.0,3.25,4.0,2.5,1.0,1.0,-0.07184999999999998,-0.6486,0.3612,0.42051464897194724,0.05425,0.0995,0.25,0.25,Account Error,0.25,0.6666666666666666,8,4.25,3,1.5,2,0.5,0.125,0.0,0.25,1.3333333333333333
CUST0004705,Customer_4705,53,Female,West,Electricity,Residential,Condo,68,0,1,3,Low,Own,0,3.0,2.0,3.0,4.333333333333333,0.0,0.0,0.4110666666666667,0.0,0.872,0.43813355650227626,0.26966666666666667,0.0,0.0,0.6666666666666666,Meter Issue,0.0,0.04411764705882353,8,3.0,1,5.25,1,0.375,0.25,0.375,0.125,0.11764705882352941
CUST0004706,Customer_4706,43,Female,Northeast,Gas,Small Business,Apartment,14,0,1,3,Medium,Rent,0,4.0,3.25,4.0,4.0,1.0,0.0,0.342875,0.0,0.7351,0.30145283074913504,0.2245,0.0305,0.0,0.75,Contract Dispute,0.25,0.2857142857142857,10,2.6,1,2.8,1,0.5,0.3,0.1,0.1,0.7142857142857143
CUST0004707,Customer_4707,66,Female,Northwest,Gas,Residential,Apartment,16,1,0,5,Medium,Own,0,1.0,1.0,1.0,7.0,0.0,0.0,0.5574,0.5574,0.5574,0.0,0.315,0.0,0.0,1.0,Contract Dispute,0.0,0.0625,10,3.6,2,8.5,0,0.4,0.0,0.4,0.0,0.625
CUST0004708,Customer_4708,37,Female,Midwest,Electricity,Residential,House,19,0,1,1,Medium-High,Rent,0,3.0,1.6666666666666667,3.0,5.333333333333333,1.0,0.0,0.3287,0.0,0.6249,0.3137151414898554,0.17233333333333334,0.0,0.0,0.6666666666666666,Service Outage,0.3333333333333333,0.15789473684210525,2,3.5,3,7.0,0,1.0,0.0,0.0,0.0,0.10526315789473684
CUST0004709,Customer_4709,59,Male,Northeast,Dual Fuel,Small Business,Townhouse,14,0,1,3,Low,Rent,0,7.0,2.2857142857142856,3.0,5.714285714285714,2.0,0.0,0.10464285714285715,-0.7351,0.6249,0.6000359540814836,0.17214285714285715,0.1032857142857143,0.2857142857142857,0.5714285714285714,Connection Issue,0.2857142857142857,0.5,2,3.0,2,3.0,0,0.0,0.5,0.5,0.0,0.14285714285714285
CUST0004710,Customer_4710,44,Female,Midwest,Electricity,Commercial,House,29,0,1,5,Low,Other,0,1.0,4.0,4.0,0.0,1.0,1.0,0.3612,0.3612,0.3612,0.0,0.217,0.0,0.0,1.0,Payment Problem,1.0,0.034482758620689655,2,2.5,1,2.0,0,0.5,0.0,0.0,0.0,0.06896551724137931
CUST0004711,Customer_4711,35,Male,Northeast,Water,Residential,House,17,0,1,1,High,Own,0,1.0,2.0,2.0,3.0,0.0,0.0,0.5859,0.5859,0.5859,0.0,0.348,0.0,0.0,1.0,Disconnection Threat,0.0,0.058823529411764705,5,2.8,1,8.4,0,0.6,0.0,0.0,0.0,0.29411764705882354
CUST0004712,Customer_4712,53,Male,Northeast,Multi-Utility,Commercial,Condo,10,0,0,3,High,Own,0,4.0,3.25,4.0,2.25,0.0,1.0,0.146475,0.0,0.5859,0.29295,0.087,0.0,0.0,0.25,Billing Error,0.0,0.4,4,2.25,1,2.5,1,0.75,0.0,0.0,0.25,0.4
CUST0004713,Customer_4713,51,Male,Midwest,Gas,Commercial,Mobile Home,84,0,1,3,Medium,Rent,1,1.0,2.0,2.0,4.0,0.0,0.0,-0.2732,-0.2732,-0.2732,0.0,0.0,0.208,1.0,0.0,High Bill,0.0,0.011904761904761904,5,3.6,1,4.6,0,0.4,0.2,0.4,0.0,0.05952380952380952
CUST0004714,Customer_4714,50,Male,Northwest,Dual Fuel,Small Business,House,13,1,1,2,Medium,Own,0,2.0,3.5,4.0,4.0,1.0,0.0,0.03270000000000001,-0.6697,0.7351,0.9933436062108619,0.226,0.2505,0.5,0.5,Poor Customer Service,0.5,0.15384615384615385,6,2.3333333333333335,1,11.666666666666666,2,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.46153846153846156
CUST0004715,Customer_4715,46,Male,Northeast,Electricity,Small Business,Apartment,43,0,1,2,Medium,Rent,0,6.0,2.3333333333333335,5.0,3.8333333333333335,1.0,0.0,0.14536666666666667,-0.2732,0.8016,0.3742420696109226,0.17450000000000002,0.064,0.3333333333333333,0.5,Contract Dispute,0.16666666666666666,0.13953488372093023,5,4.2,4,0.4,0,0.2,0.4,0.0,0.0,0.11627906976744186
CUST0004716,Customer_4716,44,Male,Northwest,Gas,Small Business,Apartment,15,1,0,4,High,Own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,3.8,1,6.5,3,0.8,0.0,0.0,0.3,0.6666666666666666
CUST0004717,Customer_4717,80,Female,Southeast,Gas,Residential,Townhouse,20,0,0,3,Medium-High,Rent,1,3.0,3.3333333333333335,4.0,1.3333333333333333,1.0,0.0,-0.13316666666666668,-0.4767,0.0772,0.30000220554744816,0.042,0.09300000000000001,0.3333333333333333,0.3333333333333333,Account Error,0.3333333333333333,0.15,4,3.25,3,3.75,0,0.25,0.0,0.25,0.0,0.2
CUST0004718,Customer_4718,62,Female,Southwest,Electricity,Residential,House,9,0,1,2,Medium-High,Rent,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,3.0,1,3.1666666666666665,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666
CUST0004719,Customer_4719,55,Other,Southeast,Gas,Commercial,Apartment,50,1,0,4,High,Rent,0,4.0,2.75,4.0,2.5,1.0,1.0,0.13935,0.0,0.5574,0.2787,0.0845,0.0,0.0,0.25,Contract Dispute,0.25,0.08,10,3.4,2,1.8,1,0.2,0.3,0.1,0.1,0.2
CUST0004720,Customer_4720,46,Male,Southwest,Electricity,Small Business,House,48,0,0,4,Medium-High,Own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,3.0,2,25.0,1,0.5,0.5,0.0,0.5,0.041666666666666664
CUST0004721,Customer_4721,60,Female,Southeast,Water,Residential,House,1,0,0,2,Medium,Rent,1,7.0,2.7142857142857144,3.0,3.5714285714285716,1.0,0.0,0.006428571428571427,-0.3612,0.3612,0.2697316797256471,0.055285714285714285,0.05614285714285715,0.2857142857142857,0.2857142857142857,Disconnection Threat,0.14285714285714285,7.0,3,3.3333333333333335,1,2.0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0
CUST0004722,Customer_4722,52,Female,Southwest,Multi-Utility,Small Business,House,2,1,0,3,Medium,Own,0,1.0,2.0,2.0,2.0,0.0,0.0,0.6124,0.6124,0.6124,0.0,0.312,0.0,0.0,1.0,Account Error,0.0,0.5,5,3.8,3,0.8,1,0.2,0.6,0.0,0.2,2.5
CUST0004723,Customer_4723,45,Male,Northeast,Electricity,Residential,Mobile Home,92,0,0,4,High,Own,0,2.0,1.0,1.0,4.5,1.0,0.0,0.6305000000000001,0.6124,0.6486,0.02559726547895291,0.355,0.0,0.0,1.0,Contract Dispute,0.5,0.021739130434782608,3,3.3333333333333335,3,3.3333333333333335,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.03260869565217391
CUST0004724,Customer_4724,40,Female,Midwest,Electricity,Residential,House,79,1,0,2,Medium-High,Own,0,5.0,2.0,3.0,8.8,0.0,0.0,0.10568,-0.7351,0.6369,0.6175435547392588,0.18839999999999998,0.1136,0.4,0.6,Account Error,0.0,0.06329113924050633,2,3.5,3,0.0,0,0.0,0.5,0.0,0.0,0.02531645569620253
CUST0004725,Customer_4725,43,Female,Midwest,Gas,Residential,Mobile Home,25,0,1,3,High,Rent,0,1.0,1.0,1.0,14.0,0.0,0.0,0.5574,0.5574,0.5574,0.0,0.338,0.0,0.0,1.0,Service Outage,0.0,0.04,5,4.2,3,3.8,0,0.4,0.2,0.2,0.0,0.2
CUST0004726,Customer_4726,18,Male,West,Gas,Residential,House,24,0,0,2,High,Other,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,3.7,2,5.5,1,0.5,0.1,0.1,0.1,0.4166666666666667
CUST0004727,Customer_4727,48,Female,Southwest,Water,Residential,Mobile Home,60,0,1,2,Medium,Rent,0,4.0,3.0,4.0,4.25,1.0,0.0,-0.06730000000000001,-0.6863,0.5574,0.5986258653505264,0.14800000000000002,0.129,0.5,0.5,Disconnection Threat,0.25,0.06666666666666667,12,3.75,1,3.4166666666666665,0,0.4166666666666667,0.08333333333333333,0.25,0.0,0.2
CUST0004728,Customer_4728,37,Female,West,Gas,Residential,Condo,5,1,1,2,Medium,Own,1,4.0,3.5,5.0,4.0,1.0,1.0,-0.32175,-0.7717,0.0772,0.4625460013159051,0.063,0.1895,0.5,0.5,Rate Increase,0.25,0.8,4,3.75,2,0.75,2,0.25,0.25,0.5,0.5,0.8
CUST0004729,Customer_4729,68,Male,Northwest,Electricity,Small Business,House,38,1,1,5,Medium-High,Rent,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,4.0,3,6.0,0,0.5,0.5,0.0,0.0,0.05263157894736842
CUST0004730,Customer_4730,45,Male,Northwest,Water,Residential,Apartment,23,1,0,4,Low,Own,1,4.0,2.25,3.0,4.75,0.0,0.0,0.276,0.0,0.6249,0.2905623627840789,0.16675,0.0,0.0,0.75,Account Error,0.0,0.17391304347826086,5,4.0,3,2.2,1,0.6,0.0,0.2,0.2,0.21739130434782608
CUST0004731,Customer_4731,27,Male,West,Dual Fuel,Residential,House,48,1,1,3,Medium,Rent,0,2.0,1.0,1.0,2.5,0.0,0.0,0.34480000000000005,0.0772,0.6124,0.3784435492910403,0.20500000000000002,0.0,0.0,1.0,High Bill,0.0,0.041666666666666664,4,3.5,2,1.25,0,0.25,0.25,0.0,0.0,0.08333333333333333
CUST0004732,Customer_4732,44,Male,Southwest,Gas,Residential,Apartment,1,1,1,3,Low,Rent,1,6.0,2.5,5.0,3.6666666666666665,2.0,0.0,0.17963333333333334,-0.5095,0.6369,0.3908445607484728,0.19400000000000003,0.03366666666666667,0.16666666666666666,0.8333333333333334,Contract Dispute,0.3333333333333333,6.0,1,2.0,2,3.0,0,1.0,0.0,0.0,0.0,1.0
CUST0004733,Customer_4733,29,Female,Midwest,Gas,Residential,Apartment,32,1,0,1,Medium-High,Own,1,2.0,2.5,4.0,1.0,0.0,1.0,0.3071,0.296,0.3182,0.015697770542341352,0.195,0.0,0.0,1.0,Contract Dispute,0.0,0.0625,3,3.6666666666666665,3,3.0,0,0.0,0.3333333333333333,0.0,0.0,0.09375
CUST0004734,Customer_4734,52,Female,Southwest,Electricity,Residential,Apartment,29,1,1,3,High,Own,0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Bill,0.0,0.034482758620689655,6,3.5,1,5.166666666666667,2,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.20689655172413793
CUST0004735,Customer_4735,49,Male,Northwest,Electricity,Residential,Condo,66,1,0,2,Low,Own,0,2.0,3.0,3.0,9.5,1.0,0.0,-0.34315,-0.6863,0.0,0.4852873839283276,0.0,0.17,0.5,0.0,Contract Dispute,0.5,0.030303030303030304,3,3.3333333333333335,3,0.3333333333333333,0,0.3333333333333333,0.0,0.0,0.0,0.045454545454545456
CUST0004736,Customer_4736,59,Female,Northeast,Electricity,Residential,Townhouse,40,0,1,3,Medium-High,Own,1,2.0,4.5,5.0,0.5,2.0,1.0,-0.03770000000000001,-0.7003,0.6249,0.9370579064284128,0.1585,0.1835,0.5,0.5,Meter Issue,1.0,0.05,3,3.0,2,5.666666666666667,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.075
CUST0004737,Customer_4737,33,Male,West,Gas,Commercial,House,76,1,1,4,Medium-High,Rent,0,1.0,2.0,2.0,0.0,0.0,0.0,0.4019,0.4019,0.4019,0.0,0.252,0.0,0.0,1.0,Account Error,0.0,0.013157894736842105,4,3.75,1,2.5,1,0.5,0.25,0.0,0.25,0.05263157894736842
CUST0004738,Customer_4738,45,Male,West,Multi-Utility,Residential,Mobile Home,78,1,1,1,Medium-High,Own,1,15.0,2.7333333333333334,5.0,3.1333333333333333,5.0,1.0,-0.012399999999999996,-0.7351,0.6249,0.339988394759922,0.0794,0.06760000000000001,0.26666666666666666,0.4,Payment Problem,0.3333333333333333,0.19230769230769232,10,3.7,1,2.1,2,0.2,0.2,0.3,0.2,0.1282051282051282
CUST0004739,Customer_4739,24,Male,Northwest,Gas,Residential,Mobile Home,18,0,1,3,Medium-High,Own,1,5.0,2.8,4.0,7.4,2.0,1.0,-0.03269999999999999,-0.6863,0.872,0.733595988947595,0.1902,0.16760000000000003,0.6,0.4,Payment Problem,0.4,0.2777777777777778,12,3.1666666666666665,1,3.75,2,0.75,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.6666666666666666
CUST0004740,Customer_4740,55,Female,Southwest,Electricity,Residential,House,5,1,1,3,Medium,Own,1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Contract Dispute,0.0,0.2,1,3.0,3,0.0,0,0.0,1.0,0.0,0.0,0.2
CUST0004741,Customer_4741,52,Male,West,Electricity,Residential,House,35,1,0,2,Medium,Rent,0,2.0,3.0,3.0,3.0,0.0,0.0,0.36755,0.0,0.7351,0.519794194850231,0.226,0.061,0.0,0.5,High Bill,0.0,0.05714285714285714,8,4.125,3,4.25,1,0.375,0.375,0.125,0.125,0.22857142857142856
CUST0004742,Customer_4742,52,Male,Midwest,Electricity,Small Business,Apartment,74,0,1,3,Low,Own,0,2.0,2.5,4.0,4.0,1.0,0.0,0.6367499999999999,0.6249,0.6486,0.016758430714121177,0.35750000000000004,0.0,0.0,1.0,Account Error,0.5,0.02702702702702703,4,3.75,3,1.25,0,0.5,0.25,0.25,0.0,0.05405405405405406
CUST0004743,Customer_4743,45,Male,West,Gas,Residential,Apartment,2,1,1,3,High,Own,1,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service Outage,0.0,0.5,5,2.8,1,2.8,2,0.4,0.0,0.4,0.4,2.5
CUST0004744,Customer_4744,51,Female,Southwest,Gas,Residential,House,29,1,1,4,Medium,Own,1,5.0,3.4,5.0,3.6,1.0,1.0,0.18214,-0.7003,0.6249,0.5558800796934533,0.181,0.0664,0.2,0.6,Payment Problem,0.2,0.1724137931034483,10,3.4,1,4.0,2,0.4,0.2,0.3,0.2,0.3448275862068966
CUST0004745,Customer_4745,69,Other,Northwest,Electricity,Residential,House,4,1,1,1,High,Own,1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Bill,0.0,0.25,4,4.0,3,0.5,0,0.25,0.25,0.0,0.0,1.0
CUST0004746,Customer_4746,40,Male,Midwest,Gas,Small Business,Condo,1,0,1,3,Medium,Own,1,2.0,3.0,4.0,1.5,1.0,0.0,0.42195,0.1531,0.6908,0.3802113162440066,0.308,0.0,0.0,1.0,High Bill,0.5,2.0,4,3.75,2,2.5,2,0.25,0.0,0.75,0.5,4.0
CUST0004747,Customer_4747,47,Male,Midwest,Electricity,Residential,Condo,40,0,1,6,Medium-High,Other,1,6.0,2.8333333333333335,5.0,3.6666666666666665,2.0,2.0,0.09814999999999997,-0.7003,0.6908,0.6354949842445652,0.20299999999999999,0.11783333333333335,0.3333333333333333,0.6666666666666666,Meter Issue,0.3333333333333333,0.15,4,4.0,2,11.0,1,0.5,0.25,0.25,0.25,0.1
CUST0004748,Customer_4748,28,Female,West,Electricity,Small Business,House,41,0,1,4,Medium-High,Own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,4.666666666666667,4,11.666666666666666,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.07317073170731707
CUST0004749,Customer_4749,31,Female,Southwest,Electricity,Residential,Townhouse,33,0,0,4,Medium-High,Own,1,1.0,1.0,1.0,10.0,0.0,0.0,0.5719,0.5719,0.5719,0.0,0.27,0.0,0.0,1.0,Meter Issue,0.0,0.030303030303030304,5,3.6,2,6.2,1,0.4,0.2,0.4,0.2,0.15151515151515152
CUST0004750,Customer_4750,46,Male,West,Electricity,Residential,Condo,70,1,1,2,Medium,Own,0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Disconnection Threat,0.0,0.014285714285714285,5,3.8,3,3.2,0,0.4,0.4,0.0,0.0,0.07142857142857142
CUST0004751,Customer_4751,61,Female,Northeast,Electricity,Small Business,Apartment,3,1,1,1,Medium,Rent,1,3.0,4.0,5.0,3.6666666666666665,2.0,1.0,0.06623333333333332,-0.4585,0.3612,0.45560022314890647,0.128,0.058666666666666666,0.3333333333333333,0.6666666666666666,Connection Issue,0.6666666666666666,1.0,6,3.0,1,3.1666666666666665,3,0.5,0.16666666666666666,0.16666666666666666,0.5,2.0
CUST0004752,Customer_4752,41,Female,Northwest,Electricity,Small Business,Condo,4,1,1,5,Low,Own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,3.3333333333333335,3,0.6666666666666666,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.75
CUST0004753,Customer_4753,41,Male,Northeast,Water,Small Business,House,71,0,0,1,Medium-High,Rent,0,2.0,2.5,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Billing Error,0.5,0.028169014084507043,8,3.875,3,2.875,2,0.125,0.25,0.125,0.25,0.11267605633802817
CUST0004754,Customer_4754,38,Female,Midwest,Water,Residential,Apartment,25,0,1,6,Medium-High,Rent,1,3.0,4.333333333333333,5.0,9.0,2.0,0.0,-0.1591,-0.7003,0.6249,0.695163750493364,0.15966666666666665,0.18066666666666667,0.6666666666666666,0.3333333333333333,Account Error,0.6666666666666666,0.12,5,3.6,1,5.0,1,0.6,0.0,0.4,0.2,0.2
CUST0004755,Customer_4755,36,Female,West,Gas,Residential,House,11,1,1,1,Low,Rent,1,3.0,3.6666666666666665,5.0,2.6666666666666665,2.0,0.0,0.14246666666666666,-0.4767,0.5859,0.552667479894858,0.17833333333333332,0.09300000000000001,0.3333333333333333,0.6666666666666666,Meter Issue,0.6666666666666666,0.2727272727272727,5,3.4,2,2.4,0,0.4,0.0,0.4,0.0,0.45454545454545453
CUST0004756,Customer_4756,49,Female,Northeast,Dual Fuel,Residential,House,48,1,0,2,Medium,Own,0,2.0,1.5,2.0,6.0,1.0,0.0,0.12755,0.0772,0.1779,0.07120565286548533,0.1855,0.084,0.0,1.0,Connection Issue,0.5,0.041666666666666664,3,3.3333333333333335,3,10.333333333333334,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0625
CUST0004757,Customer_4757,22,Male,Southeast,Electricity,Small Business,House,80,1,1,2,Medium,Own,1,8.0,2.625,4.0,6.5,3.0,0.0,-0.108175,-0.7351,0.6124,0.4976820492471646,0.07275000000000001,0.11925,0.5,0.25,Disconnection Threat,0.375,0.1,6,2.6666666666666665,1,1.6666666666666667,1,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.075
CUST0004758,Customer_4758,64,Male,Northeast,Dual Fuel,Small Business,House,42,1,1,3,Medium,Rent,0,1.0,4.0,4.0,1.0,0.0,0.0,-0.0516,-0.0516,-0.0516,0.0,0.165,0.176,1.0,0.0,Technician No-Show,0.0,0.023809523809523808,4,3.25,3,2.5,0,0.25,0.25,0.25,0.0,0.09523809523809523
CUST0004759,Customer_4759,35,Male,West,Electricity,Residential,Condo,56,1,1,4,Medium,Rent,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,3.3333333333333335,2,1.0,0,0.0,0.0,0.6666666666666666,0.0,0.05357142857142857
