customer_id,complaint_date,complaint_category,severity,comment,escalated,resolved,resolution_time_days
CUST0004545,2024-01-23,High Bill,1,Thank you for the courtesy credit on my account. Much appreciated.,1,1,1
CUST0004546,2024-07-22,Rate Increase,2,I am moving to a new address and need to transfer my account.,1,1,6
CUST0004546,2024-08-02,Account Error,2,Please update my email address on file.,0,1,5
CUST0004546,2024-05-01,High Bill,1,Thank you for the proactive communication about the planned outage.,0,1,4
CUST0004547,2024-10-06,High Bill,1,Impressed with how quickly the power was restored after the storm.,0,1,3
CUST0004547,2024-02-14,Meter Issue,3,Can you explain the different tariff plans available to me?,0,1,19
CUST0004547,2024-01-11,Poor Customer Service,5,Your company is a disgrace. I have been without power for 48 hours and nobody cares.,1,1,4
CUST0004548,2024-09-25,Service Outage,2,I need a copy of my bill from last month for my records.,1,1,4
CUST0004548,2024-12-28,Meter Issue,3,I tried the online chat but the bot could not understand my question.,0,1,0
CUST0004548,2024-07-11,High Bill,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,1
CUST0004548,2024-07-25,Meter Issue,1,Thank you for the proactive communication about the planned outage.,1,1,8
CUST0004548,2024-04-05,Billing Error,3,Your website is difficult to use and I cannot find my account information.,0,1,4
CUST0004548,2024-02-20,High Bill,4,Cancel everything. I am done with this company. Moving to the competition.,0,1,5
CUST0004549,2024-03-19,High Bill,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,2
CUST0004549,2024-03-05,Payment Problem,1,Your agent went above and beyond to help me today. Thank you.,1,1,1
CUST0004550,2024-11-09,Disconnection Threat,1,I need a copy of my bill from last month for my records.,0,1,3
CUST0004550,2024-05-13,Poor Customer Service,3,Please update my email address on file.,0,1,15
CUST0004550,2024-03-12,Rate Increase,1,Can someone explain the charges on my latest statement?,0,1,1
CUST0004550,2024-09-14,Payment Problem,4,I cannot believe you are charging me for a service that was never delivered.,1,1,1
CUST0004550,2024-07-19,Rate Increase,5,I am beyond frustrated. Every single bill has errors and nobody fixes them.,1,0,0
CUST0004550,2024-05-07,Payment Problem,3,I am calling to inquire about my current bill and payment options.,0,1,1
CUST0004550,2024-08-22,Payment Problem,2,Can you explain the different tariff plans available to me?,0,1,5
CUST0004551,2024-07-28,Poor Customer Service,3,Can you explain the different tariff plans available to me?,0,1,0
CUST0004551,2024-02-15,Meter Issue,2,I need to schedule a meter reading appointment for next week.,0,1,4
CUST0004551,2024-03-23,Contract Dispute,1,Please update my email address on file.,0,1,15
CUST0004553,2024-06-11,Contract Dispute,1,I need to schedule a meter reading appointment for next week.,0,1,9
CUST0004553,2024-07-09,Billing Error,2,Great experience with customer service today. Very helpful staff.,0,1,4
CUST0004554,2024-12-23,Account Error,1,Great experience with customer service today. Very helpful staff.,0,1,1
CUST0004554,2024-03-11,High Bill,5,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,1,0,0
CUST0004555,2024-11-19,Account Error,2,I am calling to inquire about my current bill and payment options.,0,1,3
CUST0004555,2024-06-26,Connection Issue,2,Please update my email address on file.,0,1,0
CUST0004555,2024-08-10,Account Error,5,I want to speak to a manager immediately. This agent was rude and unhelpful.,1,0,0
CUST0004557,2024-05-14,Rate Increase,1,Thank you for resolving my issue so quickly. The agent was very professional.,0,1,0
CUST0004557,2024-08-19,Connection Issue,4,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,1,1,2
CUST0004557,2024-04-15,Contract Dispute,4,My meter reading was wrong again and my bill is inflated because of it.,0,0,0
CUST0004557,2024-11-28,Billing Error,3,I am calling to inquire about my current bill and payment options.,1,1,3
CUST0004558,2024-05-15,Rate Increase,3,Can someone explain the charges on my latest statement?,1,1,2
CUST0004559,2024-10-13,Disconnection Threat,3,Please update my email address on file.,0,1,12
CUST0004559,2024-03-20,Technician No-Show,1,I want to check if there are any maintenance works planned in my area.,0,1,0
CUST0004559,2024-01-28,Contract Dispute,5,Worst customer experience I have ever had. I will be switching providers.,1,1,0
CUST0004559,2024-01-19,High Bill,2,I need to schedule a meter reading appointment for next week.,0,1,8
CUST0004559,2024-10-05,High Bill,3,I received a letter about a rate change and want to understand it.,0,1,1
CUST0004560,2024-06-13,Service Outage,2,Your agent went above and beyond to help me today. Thank you.,0,1,5
CUST0004560,2024-06-19,Billing Error,3,I want to check if there are any maintenance works planned in my area.,0,1,9
CUST0004560,2024-03-28,Poor Customer Service,3,I am calling to inquire about my current bill and payment options.,0,1,6
CUST0004560,2024-08-27,Account Error,5,Cancel everything. I am done with this company. Moving to the competition.,0,0,0
CUST0004561,2024-05-03,High Bill,1,Please update my email address on file.,0,1,6
CUST0004561,2024-01-06,Account Error,3,I need to report a street light that is not working near my property.,0,1,0
CUST0004562,2024-05-22,Meter Issue,2,The energy efficiency advice your team gave me has reduced my bills.,0,1,4
CUST0004562,2024-12-01,Rate Increase,5,Cancel everything. I am done with this company. Moving to the competition.,1,1,1
CUST0004562,2024-07-26,Payment Problem,4,I am disappointed with how my complaint was handled last time.,1,0,0
CUST0004563,2024-12-22,Meter Issue,2,Great experience with customer service today. Very helpful staff.,0,1,1
CUST0004563,2024-09-19,Disconnection Threat,3,I tried the online chat but the bot could not understand my question.,0,1,7
CUST0004563,2024-11-01,Billing Error,5,Disgusting service. My elderly mother was left without heating because of your incompetence.,0,0,0
CUST0004564,2024-03-04,Disconnection Threat,2,Your agent went above and beyond to help me today. Thank you.,0,1,0
CUST0004564,2024-01-01,Connection Issue,4,I am disappointed with how my complaint was handled last time.,0,1,1
CUST0004565,2024-07-04,Payment Problem,4,I called last week and was promised a callback that never came.,0,1,4
CUST0004565,2024-11-04,Connection Issue,3,I need a copy of my bill from last month for my records.,0,1,2
CUST0004566,2024-05-07,Billing Error,4,Your automated system is a joke. I have been on hold for two hours.,0,1,5
CUST0004566,2024-04-04,Technician No-Show,4,Your website is difficult to use and I cannot find my account information.,1,0,0
CUST0004566,2024-10-25,Technician No-Show,3,Can you confirm my current contract end date please?,0,1,3
CUST0004566,2024-10-16,Technician No-Show,1,What is the process for switching to a smart meter?,0,1,14
CUST0004568,2024-01-04,Service Outage,4,I am disappointed with how my complaint was handled last time.,0,0,0
CUST0004569,2024-11-27,High Bill,3,I feel like new customers get better deals while loyal customers are ignored.,0,1,8
CUST0004569,2024-03-05,Contract Dispute,3,I need to schedule a meter reading appointment for next week.,0,1,18
CUST0004569,2024-05-14,Service Outage,3,I have been a customer for years but the service quality has declined.,1,1,7
CUST0004569,2024-02-16,Poor Customer Service,1,I want to check if there are any maintenance works planned in my area.,1,1,12
CUST0004569,2024-06-09,Meter Issue,3,The power outage last week lasted much longer than what was communicated.,0,1,5
CUST0004569,2024-02-27,Disconnection Threat,4,I am disappointed with how my complaint was handled last time.,1,1,11
CUST0004570,2024-12-07,Technician No-Show,3,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,1,0
CUST0004570,2024-12-26,Billing Error,2,Your agent went above and beyond to help me today. Thank you.,0,1,0
CUST0004570,2024-03-19,Service Outage,2,I would like to update my contact details and mailing address please.,0,1,8
CUST0004571,2024-02-06,Service Outage,2,I am moving to a new address and need to transfer my account.,0,1,7
CUST0004571,2024-04-13,Meter Issue,2,Please update my email address on file.,0,1,0
CUST0004573,2024-12-12,Poor Customer Service,2,I appreciate the quick response to my query. Everything was sorted out.,0,1,12
CUST0004573,2024-11-18,Meter Issue,3,The power outage last week lasted much longer than what was communicated.,0,1,1
CUST0004573,2024-07-08,Service Outage,2,The energy efficiency advice your team gave me has reduced my bills.,0,1,1
CUST0004573,2024-02-04,Service Outage,4,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,1,0,0
CUST0004574,2024-11-10,Connection Issue,3,Can you confirm my current contract end date please?,0,1,1
CUST0004575,2024-03-16,Service Outage,1,Thank you for the proactive communication about the planned outage.,0,1,5
CUST0004575,2024-08-22,Service Outage,1,I need to report a street light that is not working near my property.,0,1,6
CUST0004575,2024-06-17,Service Outage,2,The payment plan you arranged has really helped me manage my bills.,0,1,5
CUST0004575,2024-03-16,Contract Dispute,1,Your agent went above and beyond to help me today. Thank you.,0,1,2
CUST0004576,2024-06-11,Rate Increase,4,I called last week and was promised a callback that never came.,1,0,0
CUST0004577,2024-03-25,Contract Dispute,1,What is the process for switching to a smart meter?,0,1,0
CUST0004578,2024-03-09,Service Outage,1,Can someone explain the charges on my latest statement?,0,1,1
CUST0004578,2024-01-25,Billing Error,3,I am moving to a new address and need to transfer my account.,0,1,1
CUST0004578,2024-05-11,Account Error,1,I would like to set up a direct debit for my monthly payments.,0,1,0
CUST0004579,2024-02-16,Billing Error,5,I am beyond frustrated. Every single bill has errors and nobody fixes them.,0,1,4
CUST0004579,2024-04-01,Meter Issue,5,I want to cancel my account immediately. This is the worst service I have ever experienced.,1,1,3
CUST0004579,2024-11-23,Poor Customer Service,2,Please update my email address on file.,0,1,2
CUST0004580,2024-10-22,High Bill,1,The energy efficiency advice your team gave me has reduced my bills.,0,1,3
CUST0004580,2024-09-09,Billing Error,4,I feel like new customers get better deals while loyal customers are ignored.,0,1,5
CUST0004580,2024-11-14,Account Error,3,I tried the online chat but the bot could not understand my question.,1,1,2
CUST0004580,2024-06-11,High Bill,3,I need to schedule a meter reading appointment for next week.,0,1,0
CUST0004582,2024-06-28,Rate Increase,1,Thank you for the courtesy credit on my account. Much appreciated.,0,1,7
CUST0004582,2024-03-16,Contract Dispute,4,Worst customer experience I have ever had. I will be switching providers.,1,0,0
CUST0004582,2024-02-08,Service Outage,1,Please update my email address on file.,0,1,0
CUST0004583,2024-01-22,Billing Error,5,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,1,1,2
CUST0004584,2024-11-22,Technician No-Show,1,I am calling to inquire about my current bill and payment options.,1,1,9
CUST0004584,2024-01-23,Service Outage,1,Thank you for the courtesy credit on my account. Much appreciated.,0,1,0
CUST0004584,2024-08-22,Technician No-Show,3,I feel like new customers get better deals while loyal customers are ignored.,1,1,8
CUST0004584,2024-04-11,Contract Dispute,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,4
CUST0004584,2024-03-14,Rate Increase,5,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,1,1,3
CUST0004585,2024-10-18,Technician No-Show,4,I am filing a formal complaint. This level of service is completely unacceptable.,1,0,0
CUST0004586,2024-03-13,Account Error,2,Impressed with how quickly the power was restored after the storm.,0,1,2
CUST0004587,2024-09-16,Meter Issue,3,I need a copy of my bill from last month for my records.,0,1,5
CUST0004588,2024-01-08,Disconnection Threat,3,I called last week and was promised a callback that never came.,0,1,5
CUST0004588,2024-01-16,Payment Problem,1,I would like to set up a direct debit for my monthly payments.,0,1,1
CUST0004589,2024-04-04,Rate Increase,1,I need a copy of my bill from last month for my records.,0,1,1
CUST0004589,2024-11-16,Contract Dispute,2,I would like to know my current energy consumption for this quarter.,0,1,2
CUST0004589,2024-11-05,Account Error,3,I tried the online chat but the bot could not understand my question.,0,1,14
CUST0004590,2024-03-26,Rate Increase,2,Thank you for resolving my issue so quickly. The agent was very professional.,0,1,2
CUST0004590,2024-02-20,Contract Dispute,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,1
CUST0004592,2024-05-28,Contract Dispute,2,The payment plan you arranged has really helped me manage my bills.,0,1,1
CUST0004592,2024-06-25,Billing Error,2,I am calling to inquire about my current bill and payment options.,0,1,0
CUST0004592,2024-06-18,Contract Dispute,5,I am filing a formal complaint. This level of service is completely unacceptable.,1,0,0
CUST0004593,2024-12-28,Meter Issue,1,I want to compliment your team. My problem was fixed within 24 hours.,0,1,1
CUST0004593,2024-02-27,Service Outage,2,I want to compliment your team. My problem was fixed within 24 hours.,1,1,11
CUST0004593,2024-04-06,Poor Customer Service,5,I am beyond frustrated. Every single bill has errors and nobody fixes them.,1,1,5
CUST0004593,2024-02-19,Disconnection Threat,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,0,0
CUST0004593,2024-09-04,Contract Dispute,1,The new online portal is much better than the old one. Well done.,0,1,0
CUST0004593,2024-04-16,High Bill,5,I am beyond frustrated. Every single bill has errors and nobody fixes them.,1,1,3
CUST0004593,2024-05-04,Service Outage,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,1,14
CUST0004593,2024-07-12,Billing Error,3,The power outage last week lasted much longer than what was communicated.,0,1,7
CUST0004593,2024-10-12,Meter Issue,4,Still waiting for the credit that was promised to me three weeks ago.,1,1,1
CUST0004593,2024-01-21,Contract Dispute,4,I have been a customer for years but the service quality has declined.,1,1,2
CUST0004593,2024-09-02,Payment Problem,2,Very happy with the new smart meter installation process. Smooth and easy.,0,1,0
CUST0004593,2024-03-18,Billing Error,4,Your website is difficult to use and I cannot find my account information.,0,1,10
CUST0004593,2024-04-13,Contract Dispute,3,I tried the online chat but the bot could not understand my question.,0,1,3
CUST0004593,2024-02-22,Payment Problem,4,I am not happy with the service. My issue has been going on for too long.,1,1,1
CUST0004593,2024-06-26,Billing Error,4,I am disappointed with how my complaint was handled last time.,1,1,7
CUST0004594,2024-11-10,Rate Increase,3,Can someone explain the charges on my latest statement?,0,1,7
CUST0004595,2024-06-19,Contract Dispute,1,I need to report a street light that is not working near my property.,0,1,0
CUST0004595,2024-01-25,Technician No-Show,1,Great experience with customer service today. Very helpful staff.,0,1,1
CUST0004596,2024-04-05,Account Error,5,I am contacting the regulator. This is negligent and dangerous.,1,1,0
CUST0004596,2024-07-10,Poor Customer Service,2,Can you explain the different tariff plans available to me?,0,1,1
CUST0004596,2024-02-01,Technician No-Show,1,I would like to update my contact details and mailing address please.,0,1,0
CUST0004596,2024-03-15,Contract Dispute,3,Can someone explain the charges on my latest statement?,0,1,2
CUST0004597,2024-08-28,Poor Customer Service,1,The payment plan you arranged has really helped me manage my bills.,0,1,4
CUST0004597,2024-09-07,Account Error,3,Can you explain the different tariff plans available to me?,0,1,1
CUST0004597,2024-11-05,Rate Increase,2,I am calling to inquire about my current bill and payment options.,0,1,2
CUST0004597,2024-06-07,Poor Customer Service,1,The payment plan you arranged has really helped me manage my bills.,0,1,0
CUST0004597,2024-05-14,High Bill,1,I have been with you for 10 years and the service keeps getting better.,0,1,7
CUST0004598,2024-12-28,Contract Dispute,2,I appreciate the quick response to my query. Everything was sorted out.,0,1,4
CUST0004598,2024-02-26,Technician No-Show,1,I am calling to inquire about my current bill and payment options.,0,1,4
CUST0004599,2024-12-14,Payment Problem,1,Impressed with how quickly the power was restored after the storm.,0,1,6
CUST0004600,2024-12-04,Poor Customer Service,1,I want to check if there are any maintenance works planned in my area.,0,1,0
CUST0004601,2024-01-27,Billing Error,5,Disgusting service. My elderly mother was left without heating because of your incompetence.,1,0,0
CUST0004601,2024-06-05,Account Error,3,Can you confirm my current contract end date please?,0,1,14
CUST0004601,2024-05-05,Billing Error,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,0,0
CUST0004601,2024-06-24,Payment Problem,2,The technician who came to my house was excellent. Very knowledgeable.,0,1,3
CUST0004601,2024-08-12,Technician No-Show,1,The technician who came to my house was excellent. Very knowledgeable.,0,1,3
CUST0004601,2024-11-09,Poor Customer Service,3,I would like to update my contact details and mailing address please.,0,1,1
CUST0004602,2024-06-07,Technician No-Show,4,Still waiting for the credit that was promised to me three weeks ago.,0,1,1
CUST0004602,2024-03-06,Billing Error,3,Please update my email address on file.,0,1,2
CUST0004602,2024-06-10,High Bill,5,I want to cancel my account immediately. This is the worst service I have ever experienced.,0,1,1
CUST0004603,2024-07-23,Technician No-Show,2,I want to compliment your team. My problem was fixed within 24 hours.,0,1,5
CUST0004603,2024-07-22,Contract Dispute,3,The wait times are really bad. I do not feel valued as a customer.,0,1,2
CUST0004603,2024-02-11,Connection Issue,4,I have been a customer for years but the service quality has declined.,1,1,0
CUST0004604,2024-10-21,Rate Increase,3,I have been a customer for years but the service quality has declined.,1,1,1
CUST0004604,2024-03-04,Account Error,3,Your website is difficult to use and I cannot find my account information.,0,1,0
CUST0004604,2024-01-13,Poor Customer Service,1,I want to compliment your team. My problem was fixed within 24 hours.,0,1,5
CUST0004604,2024-03-11,Meter Issue,1,I would like to update my contact details and mailing address please.,0,1,10
CUST0004605,2024-06-17,Meter Issue,3,The new rate increase is excessive and was not communicated properly.,0,1,2
CUST0004606,2024-01-14,Technician No-Show,4,The new rate increase is excessive and was not communicated properly.,0,1,0
CUST0004607,2024-05-17,Meter Issue,1,What is the process for switching to a smart meter?,0,1,1
CUST0004608,2024-01-03,Account Error,4,Cancel everything. I am done with this company. Moving to the competition.,0,1,17
CUST0004609,2024-03-03,Poor Customer Service,1,Great experience with customer service today. Very helpful staff.,0,1,0
CUST0004610,2024-03-22,Service Outage,3,Your website is difficult to use and I cannot find my account information.,0,1,3
CUST0004610,2024-11-21,Technician No-Show,4,Still waiting for the credit that was promised to me three weeks ago.,1,0,0
CUST0004610,2024-03-17,Account Error,5,I want to speak to a manager immediately. This agent was rude and unhelpful.,1,1,1
CUST0004610,2024-07-06,Meter Issue,4,"Three technicians, three no-shows. I have taken time off work for nothing.",1,1,6
CUST0004610,2024-03-27,Account Error,1,Thank you for the courtesy credit on my account. Much appreciated.,0,1,2
CUST0004611,2024-02-09,Contract Dispute,4,I tried the online chat but the bot could not understand my question.,0,1,6
CUST0004611,2024-05-11,Contract Dispute,3,I am moving to a new address and need to transfer my account.,0,1,2
CUST0004611,2024-03-05,Contract Dispute,3,I need to report a street light that is not working near my property.,0,1,3
CUST0004612,2024-12-04,Billing Error,1,I want to check if there are any maintenance works planned in my area.,0,1,1
CUST0004613,2024-09-03,High Bill,4,I want to cancel my account immediately. This is the worst service I have ever experienced.,1,0,0
CUST0004614,2024-03-13,High Bill,2,"Fast, friendly service. I will recommend you to my neighbours.",0,1,16
CUST0004614,2024-04-23,Meter Issue,3,I want to check if there are any maintenance works planned in my area.,0,1,13
CUST0004614,2024-10-20,Meter Issue,1,What is the process for switching to a smart meter?,1,1,2
CUST0004614,2024-02-26,Service Outage,1,Great experience with customer service today. Very helpful staff.,0,1,4
CUST0004614,2024-03-16,Rate Increase,5,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,0,0,0
CUST0004615,2024-03-12,Rate Increase,4,My meter reading was wrong again and my bill is inflated because of it.,1,0,0
CUST0004615,2024-09-03,Payment Problem,2,I want to check if there are any maintenance works planned in my area.,0,1,9
CUST0004615,2024-08-02,Poor Customer Service,3,I would like to know my current energy consumption for this quarter.,0,1,0
CUST0004616,2024-11-25,Payment Problem,1,Thank you for resolving my issue so quickly. The agent was very professional.,0,1,9
CUST0004617,2024-04-22,Disconnection Threat,3,I called last week and was promised a callback that never came.,0,1,19
CUST0004617,2024-10-13,Disconnection Threat,4,Still waiting for the credit that was promised to me three weeks ago.,1,1,0
CUST0004617,2024-07-21,Rate Increase,3,My meter reading was wrong again and my bill is inflated because of it.,0,1,10
CUST0004617,2024-09-24,Connection Issue,1,Your agent went above and beyond to help me today. Thank you.,0,1,14
CUST0004617,2024-03-08,High Bill,4,The wait times are really bad. I do not feel valued as a customer.,1,0,0
CUST0004618,2024-09-07,Connection Issue,1,I want to check if there are any maintenance works planned in my area.,0,1,0
CUST0004618,2024-03-28,Payment Problem,2,"Fast, friendly service. I will recommend you to my neighbours.",0,1,11
CUST0004618,2024-10-26,Account Error,3,I need to schedule a meter reading appointment for next week.,0,1,8
CUST0004618,2024-06-05,Contract Dispute,4,The power outage last week lasted much longer than what was communicated.,1,0,0
CUST0004618,2024-10-01,Contract Dispute,2,I am moving to a new address and need to transfer my account.,1,1,2
CUST0004618,2024-12-27,Rate Increase,3,What is the process for switching to a smart meter?,0,1,1
CUST0004619,2024-01-25,Rate Increase,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,3
CUST0004619,2024-05-07,Disconnection Threat,2,I need to schedule a meter reading appointment for next week.,0,1,0
CUST0004619,2024-06-15,Technician No-Show,2,Thank you for the courtesy credit on my account. Much appreciated.,0,1,1
CUST0004620,2024-11-17,Payment Problem,3,I tried the online chat but the bot could not understand my question.,0,1,5
CUST0004620,2024-07-23,Meter Issue,1,I received a letter about a rate change and want to understand it.,0,1,0
CUST0004621,2024-06-18,Meter Issue,1,Can you explain the different tariff plans available to me?,0,1,4
CUST0004621,2024-03-10,Connection Issue,1,The payment plan you arranged has really helped me manage my bills.,0,1,7
CUST0004621,2024-07-04,Disconnection Threat,2,Can you confirm my current contract end date please?,0,1,1
CUST0004621,2024-06-21,Rate Increase,2,Thank you for the courtesy credit on my account. Much appreciated.,1,1,5
CUST0004621,2024-09-27,Payment Problem,1,The energy efficiency advice your team gave me has reduced my bills.,0,1,2
CUST0004621,2024-05-04,Account Error,1,I would like to update my contact details and mailing address please.,0,1,5
CUST0004623,2024-04-02,Connection Issue,3,What is the process for switching to a smart meter?,0,1,0
CUST0004623,2024-02-14,Rate Increase,2,Your agent went above and beyond to help me today. Thank you.,0,1,3
CUST0004624,2024-08-26,Technician No-Show,3,I need to report a street light that is not working near my property.,0,1,10
CUST0004624,2024-11-17,Billing Error,3,I would like to know my current energy consumption for this quarter.,0,1,1
CUST0004625,2024-07-14,Account Error,4,The technician was supposed to come between 8 and 12 but never showed up.,1,1,3
CUST0004625,2024-12-11,Service Outage,1,I would like to know my current energy consumption for this quarter.,1,1,3
CUST0004626,2024-07-10,Service Outage,1,I need to schedule a meter reading appointment for next week.,0,1,18
CUST0004626,2024-08-07,Billing Error,1,Great experience with customer service today. Very helpful staff.,0,1,9
CUST0004626,2024-02-15,Account Error,3,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,1,1
CUST0004626,2024-01-08,Poor Customer Service,1,I want to check if there are any maintenance works planned in my area.,0,1,0
CUST0004626,2024-07-20,High Bill,3,I am calling to inquire about my current bill and payment options.,0,1,6
CUST0004627,2024-08-08,Service Outage,5,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,0,1,6
CUST0004627,2024-07-26,Service Outage,5,Worst customer experience I have ever had. I will be switching providers.,1,0,0
CUST0004627,2024-03-12,Rate Increase,3,I need to report a street light that is not working near my property.,0,1,0
CUST0004627,2024-08-27,Disconnection Threat,3,I feel like new customers get better deals while loyal customers are ignored.,0,1,10
CUST0004627,2024-10-25,Contract Dispute,4,I want to speak to a manager immediately. This agent was rude and unhelpful.,1,0,0
CUST0004628,2024-05-23,Account Error,2,Thank you for the courtesy credit on my account. Much appreciated.,0,1,5
CUST0004629,2024-09-17,Account Error,1,I want to check if there are any maintenance works planned in my area.,0,1,10
CUST0004629,2024-02-02,Service Outage,2,What is the process for switching to a smart meter?,0,1,1
CUST0004629,2024-09-04,High Bill,4,My complaint from last month is still unresolved. I have called five times now.,0,0,0
CUST0004630,2024-03-15,Technician No-Show,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,6
CUST0004630,2024-09-08,Disconnection Threat,5,My complaint from last month is still unresolved. I have called five times now.,1,1,6
CUST0004630,2024-02-03,High Bill,1,I need a copy of my bill from last month for my records.,0,1,3
CUST0004631,2024-06-13,High Bill,3,I would like to know my current energy consumption for this quarter.,0,1,1
CUST0004631,2024-08-20,Billing Error,1,I would like to update my contact details and mailing address please.,0,1,0
CUST0004631,2024-11-07,Billing Error,2,Can you confirm my current contract end date please?,1,1,12
CUST0004631,2024-10-16,Meter Issue,5,Cancel everything. I am done with this company. Moving to the competition.,1,0,0
CUST0004631,2024-05-06,Poor Customer Service,1,I want to compliment your team. My problem was fixed within 24 hours.,0,1,2
CUST0004632,2024-05-02,High Bill,2,Please update my email address on file.,0,1,2
CUST0004632,2024-06-18,Billing Error,4,I called last week and was promised a callback that never came.,0,0,0
CUST0004632,2024-03-06,Account Error,4,My meter reading was wrong again and my bill is inflated because of it.,0,1,1
CUST0004633,2024-08-20,Poor Customer Service,1,I have been with you for 10 years and the service keeps getting better.,0,1,0
CUST0004633,2024-01-04,Contract Dispute,4,Still waiting for the credit that was promised to me three weeks ago.,1,1,4
CUST0004633,2024-10-13,Contract Dispute,3,The power outage last week lasted much longer than what was communicated.,0,1,26
CUST0004634,2024-09-27,Billing Error,1,Impressed with how quickly the power was restored after the storm.,0,1,9
CUST0004634,2024-04-05,Disconnection Threat,1,Great experience with customer service today. Very helpful staff.,0,1,9
CUST0004634,2024-09-23,Poor Customer Service,2,I would like to know my current energy consumption for this quarter.,0,1,6
CUST0004634,2024-09-10,Connection Issue,2,I would like to know my current energy consumption for this quarter.,0,1,5
CUST0004635,2024-04-19,Connection Issue,4,My meter reading was wrong again and my bill is inflated because of it.,1,1,5
CUST0004635,2024-08-07,Account Error,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,8
CUST0004636,2024-12-05,Disconnection Threat,4,The technician was supposed to come between 8 and 12 but never showed up.,0,1,5
CUST0004637,2024-04-21,Service Outage,1,I am calling to inquire about my current bill and payment options.,0,1,0
CUST0004638,2024-02-04,Meter Issue,4,My meter reading was wrong again and my bill is inflated because of it.,1,1,0
CUST0004638,2024-01-08,Service Outage,3,I am not happy with the service. My issue has been going on for too long.,0,1,0
CUST0004639,2024-01-13,Service Outage,3,I am not happy with the service. My issue has been going on for too long.,0,1,3
CUST0004639,2024-05-16,Rate Increase,2,I would like to update my contact details and mailing address please.,0,1,4
CUST0004639,2024-08-21,Payment Problem,1,What is the process for switching to a smart meter?,0,1,15
CUST0004639,2024-08-16,Account Error,1,The energy efficiency advice your team gave me has reduced my bills.,1,1,7
CUST0004639,2024-10-08,Contract Dispute,5,I am contacting the regulator. This is negligent and dangerous.,1,0,0
CUST0004639,2024-03-03,High Bill,2,I would like to set up a direct debit for my monthly payments.,1,1,3
CUST0004640,2024-11-18,Disconnection Threat,4,My direct debit was taken twice this month and nobody has fixed it yet.,1,0,0
CUST0004640,2024-07-09,Meter Issue,4,I have been overcharged for the third time this year. I want a full refund and I want out.,0,1,0
CUST0004641,2024-05-18,Account Error,2,"Fast, friendly service. I will recommend you to my neighbours.",0,1,5
CUST0004641,2024-07-22,High Bill,1,I am calling to inquire about my current bill and payment options.,0,1,2
CUST0004642,2024-10-28,Billing Error,1,I want to check if there are any maintenance works planned in my area.,0,1,1
CUST0004644,2024-02-13,Poor Customer Service,4,My direct debit was taken twice this month and nobody has fixed it yet.,1,1,12
CUST0004644,2024-05-22,Technician No-Show,4,The new rate increase is excessive and was not communicated properly.,1,0,0
CUST0004645,2024-10-26,Service Outage,3,The power outage last week lasted much longer than what was communicated.,0,1,13
CUST0004645,2024-09-02,Billing Error,5,I am filing a formal complaint. This level of service is completely unacceptable.,0,1,4
CUST0004645,2024-03-15,Connection Issue,3,What is the process for switching to a smart meter?,1,1,3
CUST0004645,2024-11-13,High Bill,4,"Three technicians, three no-shows. I have taken time off work for nothing.",0,1,3
CUST0004645,2024-01-26,Billing Error,2,"Fast, friendly service. I will recommend you to my neighbours.",0,1,2
CUST0004645,2024-07-07,Poor Customer Service,4,I am disappointed with how my complaint was handled last time.,1,0,0
CUST0004645,2024-11-17,Technician No-Show,5,Your company is a disgrace. I have been without power for 48 hours and nobody cares.,1,1,16
CUST0004646,2024-06-02,Connection Issue,1,Very happy with the new smart meter installation process. Smooth and easy.,0,1,2
CUST0004646,2024-07-26,Billing Error,3,I need a copy of my bill from last month for my records.,0,1,2
CUST0004648,2024-09-07,Payment Problem,1,Please update my email address on file.,0,1,0
CUST0004648,2024-01-23,Meter Issue,1,The new online portal is much better than the old one. Well done.,0,1,7
CUST0004648,2024-11-23,Service Outage,3,My direct debit was taken twice this month and nobody has fixed it yet.,0,1,6
CUST0004648,2024-03-14,Billing Error,1,Thank you for the courtesy credit on my account. Much appreciated.,0,1,6
CUST0004648,2024-12-13,Billing Error,3,Can you explain the different tariff plans available to me?,0,1,11
CUST0004648,2024-09-13,Poor Customer Service,4,Your website is difficult to use and I cannot find my account information.,1,1,13
CUST0004648,2024-05-13,Payment Problem,3,I am not happy with the service. My issue has been going on for too long.,0,1,3
