customer_id,customer_name,age,gender,region,service_type,contract_type,dwelling_type,account_tenure_months,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned
CUST0004161,Customer_4161,45,Female,Southwest,Gas,Residential,Mobile Home,7,1,0,3,Medium,Rent,1
CUST0004162,Customer_4162,52,Female,Northwest,Electricity,Residential,Townhouse,8,1,1,3,Low,Rent,0
CUST0004163,Customer_4163,40,Male,Northeast,Electricity,Commercial,Condo,10,1,0,5,Low,Own,1
CUST0004164,Customer_4164,18,Male,Northwest,Water,Small Business,Apartment,30,1,1,1,High,Rent,1
CUST0004165,Customer_4165,38,Male,Northeast,Electricity,Residential,House,28,0,1,1,Medium,Rent,0
CUST0004166,Customer_4166,56,Male,Northwest,Dual Fuel,Small Business,Condo,11,0,0,4,Medium,Rent,1
CUST0004167,Customer_4167,40,Female,Northwest,Dual Fuel,Small Business,Condo,42,0,0,2,Medium-High,Own,0
CUST0004168,Customer_4168,41,Male,Northeast,Electricity,Residential,Apartment,79,1,0,6,Medium-High,Own,1
CUST0004169,Customer_4169,59,Female,Southeast,Multi-Utility,Small Business,Condo,1,0,0,2,Medium,Own,1
CUST0004170,Customer_4170,34,Male,Southeast,Electricity,Small Business,Apartment,19,0,1,2,Medium,Rent,0
CUST0004171,Customer_4171,21,Male,West,Electricity,Small Business,Apartment,32,1,1,3,Medium-High,Own,0
CUST0004172,Customer_4172,42,Female,Northwest,Electricity,Small Business,Apartment,31,0,0,2,Low,Rent,0
CUST0004173,Customer_4173,37,Female,Northwest,Gas,Small Business,Condo,1,1,1,2,Low,Own,0
CUST0004174,Customer_4174,30,Male,Northwest,Gas,Residential,Townhouse,8,1,1,5,Medium,Own,1
CUST0004175,Customer_4175,42,Male,Northwest,Electricity,Commercial,Townhouse,2,0,1,1,High,Own,1
CUST0004176,Customer_4176,52,Female,Northwest,Dual Fuel,Residential,Townhouse,30,0,0,3,Low,Own,0
CUST0004177,Customer_4177,44,Male,Southwest,Water,Commercial,House,37,1,1,2,Medium-High,Own,0
CUST0004178,Customer_4178,49,Male,Midwest,Electricity,Residential,Mobile Home,6,1,1,2,Medium-High,Own,1
CUST0004179,Customer_4179,72,Female,Northwest,Water,Residential,House,14,1,1,2,Low,Own,0
CUST0004180,Customer_4180,39,Female,Southwest,Multi-Utility,Small Business,Townhouse,14,0,0,1,Medium-High,Own,1
CUST0004181,Customer_4181,49,Female,Southeast,Electricity,Residential,House,61,0,1,1,Medium,Rent,1
CUST0004182,Customer_4182,37,Female,Northwest,Electricity,Commercial,Apartment,7,0,1,6,Medium-High,Own,0
CUST0004183,Customer_4183,32,Female,Southeast,Gas,Residential,Condo,28,1,1,4,High,Own,0
CUST0004184,Customer_4184,36,Female,West,Gas,Small Business,Condo,54,0,0,4,Medium,Rent,0
CUST0004185,Customer_4185,37,Female,Midwest,Gas,Residential,Apartment,63,0,1,1,Medium-High,Own,0
CUST0004186,Customer_4186,50,Female,Northeast,Electricity,Residential,Condo,39,1,1,1,Medium,Rent,0
CUST0004187,Customer_4187,80,Female,Midwest,Water,Residential,Apartment,12,1,0,3,Medium,Own,0
CUST0004188,Customer_4188,34,Male,Northwest,Gas,Small Business,House,62,0,1,4,Low,Other,1
CUST0004189,Customer_4189,38,Male,Northwest,Gas,Small Business,Condo,48,1,0,2,Medium-High,Own,0
CUST0004190,Customer_4190,44,Female,Midwest,Electricity,Small Business,House,43,1,1,2,Medium,Own,0
CUST0004191,Customer_4191,50,Female,Midwest,Gas,Prepaid,Condo,2,1,1,2,Medium,Rent,1
CUST0004192,Customer_4192,48,Male,West,Electricity,Small Business,House,1,1,0,2,Medium-High,Own,0
CUST0004193,Customer_4193,64,Female,Southeast,Gas,Commercial,Apartment,42,1,0,4,Medium-High,Rent,0
CUST0004194,Customer_4194,18,Male,Northeast,Multi-Utility,Residential,Apartment,104,1,0,2,High,Own,1
CUST0004195,Customer_4195,18,Female,Midwest,Gas,Residential,House,53,1,0,2,Low,Own,1
CUST0004196,Customer_4196,37,Female,Northeast,Electricity,Residential,Apartment,64,1,0,4,Medium-High,Rent,1
CUST0004197,Customer_4197,61,Female,Midwest,Gas,Residential,Condo,28,1,1,1,High,Own,0
CUST0004198,Customer_4198,21,Male,Southeast,Dual Fuel,Residential,Mobile Home,13,1,1,4,Low,Own,1
CUST0004199,Customer_4199,18,Female,Northeast,Water,Residential,Townhouse,40,1,1,5,Medium-High,Own,1
CUST0004200,Customer_4200,53,Male,Southwest,Gas,Small Business,Condo,44,0,1,1,Medium,Rent,0
CUST0004201,Customer_4201,48,Male,Southeast,Electricity,Small Business,Apartment,40,0,0,3,Medium-High,Own,0
CUST0004202,Customer_4202,28,Male,Northeast,Gas,Prepaid,Apartment,105,1,0,3,Medium-High,Own,1
CUST0004203,Customer_4203,30,Female,Midwest,Gas,Commercial,House,16,1,1,1,High,Own,0
CUST0004204,Customer_4204,30,Male,Midwest,Multi-Utility,Residential,Apartment,1,1,1,4,Medium,Other,1
CUST0004205,Customer_4205,46,Male,Southeast,Gas,Residential,Townhouse,86,1,0,3,Medium-High,Rent,0
CUST0004206,Customer_4206,35,Female,Southeast,Water,Residential,Apartment,6,0,0,3,Low,Own,1
CUST0004207,Customer_4207,52,Female,Midwest,Gas,Residential,Apartment,43,1,1,4,Medium,Own,0
CUST0004208,Customer_4208,18,Female,Northeast,Electricity,Residential,House,74,1,1,2,Medium,Rent,0
CUST0004209,Customer_4209,32,Female,Southwest,Dual Fuel,Small Business,House,13,0,1,4,Medium,Own,0
CUST0004210,Customer_4210,28,Male,West,Gas,Residential,House,63,0,0,4,Medium,Own,0
CUST0004211,Customer_4211,41,Female,Southeast,Multi-Utility,Small Business,Condo,14,0,1,2,High,Own,1
CUST0004212,Customer_4212,36,Female,Midwest,Gas,Small Business,Apartment,56,0,0,6,Low,Own,0
CUST0004213,Customer_4213,56,Male,Northeast,Electricity,Residential,Condo,2,0,1,2,Medium,Own,1
CUST0004214,Customer_4214,18,Male,Southeast,Water,Residential,Apartment,38,1,0,4,High,Rent,1
CUST0004215,Customer_4215,45,Male,Northeast,Electricity,Commercial,Townhouse,40,1,1,4,Medium,Rent,0
CUST0004216,Customer_4216,53,Male,Southeast,Electricity,Residential,Townhouse,24,1,1,3,Medium-High,Own,1
CUST0004217,Customer_4217,72,Female,Midwest,Electricity,Residential,Townhouse,41,1,1,1,Low,Rent,1
CUST0004218,Customer_4218,37,Female,Northeast,Water,Residential,Apartment,92,1,1,2,Medium,Own,1
CUST0004219,Customer_4219,49,Female,Midwest,Gas,Residential,Apartment,47,0,1,2,Low,Own,1
CUST0004220,Customer_4220,18,Female,Northeast,Electricity,Residential,Mobile Home,117,0,0,3,Low,Rent,0
CUST0004221,Customer_4221,18,Male,Southeast,Gas,Commercial,House,21,0,1,2,Medium-High,Rent,1
CUST0004222,Customer_4222,57,Female,West,Gas,Residential,House,27,1,1,3,Medium-High,Rent,0
CUST0004223,Customer_4223,44,Male,West,Multi-Utility,Residential,Apartment,11,1,1,2,High,Rent,1
CUST0004224,Customer_4224,62,Other,Southwest,Gas,Residential,Condo,152,0,0,1,Medium,Own,0
CUST0004225,Customer_4225,24,Male,Southwest,Water,Small Business,House,2,1,0,2,Medium,Own,1
CUST0004226,Customer_4226,52,Female,Northwest,Electricity,Residential,Condo,15,1,1,3,Medium-High,Rent,0
CUST0004227,Customer_4227,73,Male,Midwest,Water,Residential,Apartment,12,1,1,4,Low,Own,0
CUST0004228,Customer_4228,51,Male,Northeast,Water,Small Business,Apartment,17,1,0,1,Medium-High,Rent,1
CUST0004229,Customer_4229,49,Male,Southwest,Dual Fuel,Residential,Apartment,89,0,0,2,Medium,Own,1
CUST0004230,Customer_4230,45,Female,Southeast,Electricity,Residential,Apartment,16,0,1,6,High,Rent,0
CUST0004231,Customer_4231,21,Female,West,Gas,Residential,House,89,1,0,2,Low,Rent,1
CUST0004232,Customer_4232,65,Male,Northeast,Water,Small Business,House,19,1,1,4,Low,Rent,0
CUST0004233,Customer_4233,35,Female,Northwest,Electricity,Prepaid,House,69,1,1,3,Medium,Rent,1
CUST0004234,Customer_4234,52,Female,West,Gas,Residential,Condo,26,0,0,1,Medium,Own,0
CUST0004235,Customer_4235,21,Female,Northeast,Multi-Utility,Residential,Apartment,13,1,1,3,Medium-High,Own,0
CUST0004236,Customer_4236,27,Female,Southwest,Gas,Residential,Apartment,21,1,0,6,High,Rent,0
CUST0004237,Customer_4237,66,Male,Southwest,Multi-Utility,Small Business,Apartment,19,0,1,5,Low,Own,1
CUST0004238,Customer_4238,39,Male,Midwest,Electricity,Small Business,Apartment,10,0,1,4,Medium,Own,0
CUST0004239,Customer_4239,66,Female,Northwest,Water,Small Business,House,12,1,1,3,Medium,Own,1
CUST0004240,Customer_4240,43,Female,Northeast,Gas,Small Business,House,7,0,1,2,Medium,Rent,1
CUST0004241,Customer_4241,18,Other,Northwest,Gas,Commercial,Townhouse,14,0,1,2,Medium,Own,0
CUST0004242,Customer_4242,58,Female,Southeast,Multi-Utility,Commercial,Apartment,35,0,1,2,Medium-High,Rent,0
CUST0004243,Customer_4243,36,Male,Northwest,Electricity,Small Business,Condo,17,1,1,5,Medium-High,Own,0
CUST0004244,Customer_4244,55,Female,Southwest,Dual Fuel,Residential,Apartment,44,1,1,2,Medium-High,Own,1
CUST0004245,Customer_4245,45,Male,Midwest,Water,Residential,Townhouse,156,0,1,2,Medium-High,Own,1
CUST0004246,Customer_4246,21,Other,Southwest,Electricity,Residential,Apartment,17,1,0,3,Medium-High,Rent,0
CUST0004247,Customer_4247,47,Male,West,Dual Fuel,Residential,House,22,1,1,3,Medium,Rent,1
CUST0004248,Customer_4248,77,Female,Southwest,Gas,Small Business,Townhouse,6,0,1,1,Low,Own,1
CUST0004249,Customer_4249,52,Female,Northeast,Dual Fuel,Residential,House,17,1,1,2,Medium,Own,0
CUST0004250,Customer_4250,44,Male,Midwest,Electricity,Small Business,House,46,1,1,3,Low,Own,0
CUST0004251,Customer_4251,61,Male,Northeast,Dual Fuel,Residential,House,8,1,1,4,Medium,Rent,1
CUST0004252,Customer_4252,48,Female,Southeast,Gas,Small Business,Condo,7,1,0,3,Medium,Other,0
CUST0004253,Customer_4253,48,Female,Southeast,Electricity,Residential,Condo,16,1,1,2,Low,Own,1
CUST0004254,Customer_4254,28,Male,Southwest,Gas,Residential,Condo,61,0,1,4,Medium-High,Rent,0
CUST0004255,Customer_4255,48,Female,Midwest,Electricity,Residential,Mobile Home,35,0,1,4,Medium-High,Own,0
CUST0004256,Customer_4256,60,Female,Northwest,Gas,Commercial,House,113,1,1,2,Medium,Own,1
CUST0004257,Customer_4257,32,Male,Midwest,Electricity,Residential,Apartment,84,1,1,1,Medium-High,Own,0
CUST0004258,Customer_4258,66,Male,Midwest,Electricity,Residential,Condo,5,1,1,4,Medium-High,Rent,1
CUST0004259,Customer_4259,43,Female,Midwest,Electricity,Residential,Mobile Home,1,0,1,3,Low,Rent,1
CUST0004260,Customer_4260,31,Female,Southwest,Gas,Small Business,House,18,0,1,2,High,Own,0
CUST0004261,Customer_4261,59,Female,Northeast,Gas,Residential,Mobile Home,26,1,1,2,Low,Rent,1
CUST0004262,Customer_4262,40,Female,Southwest,Gas,Prepaid,House,26,0,0,4,Medium-High,Own,1
CUST0004263,Customer_4263,56,Male,Northwest,Electricity,Residential,Townhouse,5,0,1,4,High,Own,0
CUST0004264,Customer_4264,40,Male,Northeast,Water,Residential,Condo,4,1,0,5,Medium-High,Rent,1
CUST0004265,Customer_4265,44,Male,Northwest,Water,Small Business,Townhouse,1,1,1,3,Medium-High,Other,1
CUST0004266,Customer_4266,52,Male,West,Electricity,Residential,House,68,1,1,1,High,Own,0
CUST0004267,Customer_4267,49,Female,West,Dual Fuel,Commercial,House,106,0,0,4,Medium,Rent,0
CUST0004268,Customer_4268,18,Female,Northeast,Gas,Residential,House,4,0,1,2,Medium,Rent,1
CUST0004269,Customer_4269,28,Male,Southwest,Water,Prepaid,Apartment,8,1,0,2,Medium-High,Own,0
CUST0004270,Customer_4270,58,Male,Northwest,Electricity,Small Business,Condo,3,1,1,2,High,Own,1
CUST0004271,Customer_4271,43,Female,Northwest,Electricity,Commercial,Mobile Home,75,1,1,2,Medium-High,Own,0
CUST0004272,Customer_4272,37,Female,Southeast,Dual Fuel,Residential,Apartment,114,1,1,4,High,Rent,0
CUST0004273,Customer_4273,24,Female,Northwest,Dual Fuel,Residential,House,10,1,1,3,Medium,Rent,1
CUST0004274,Customer_4274,28,Female,Southwest,Electricity,Small Business,House,13,0,1,1,Medium-High,Own,0
CUST0004275,Customer_4275,18,Female,Southeast,Electricity,Small Business,House,16,0,0,3,High,Own,0
CUST0004276,Customer_4276,43,Female,Southwest,Water,Residential,Townhouse,25,0,1,3,Medium,Own,1
CUST0004277,Customer_4277,36,Male,Midwest,Water,Residential,Townhouse,41,1,1,5,High,Rent,0
CUST0004278,Customer_4278,30,Male,Northwest,Dual Fuel,Residential,Mobile Home,25,0,0,5,Medium,Rent,0
CUST0004279,Customer_4279,43,Male,Midwest,Electricity,Small Business,Apartment,108,0,0,1,High,Own,1
CUST0004280,Customer_4280,50,Female,West,Gas,Residential,House,3,1,0,5,High,Own,0
CUST0004281,Customer_4281,76,Female,West,Electricity,Residential,House,57,0,0,1,Low,Own,1
CUST0004282,Customer_4282,22,Female,Northeast,Electricity,Residential,Apartment,14,0,1,2,Medium,Rent,0
CUST0004283,Customer_4283,62,Male,Northwest,Electricity,Residential,Mobile Home,17,1,1,1,Medium,Rent,0
CUST0004284,Customer_4284,59,Male,Southeast,Dual Fuel,Residential,House,44,1,1,2,Low,Rent,0
CUST0004285,Customer_4285,33,Male,Midwest,Gas,Prepaid,House,95,1,1,4,Low,Own,1
CUST0004286,Customer_4286,48,Male,Southwest,Dual Fuel,Residential,Condo,45,1,1,4,Low,Own,0
CUST0004287,Customer_4287,38,Female,Northwest,Electricity,Commercial,Condo,53,0,1,4,Medium,Rent,0
CUST0004288,Customer_4288,47,Female,Northeast,Electricity,Residential,House,50,1,1,5,Medium,Rent,0
CUST0004289,Customer_4289,67,Other,Southwest,Electricity,Residential,Townhouse,13,1,0,2,High,Rent,1
CUST0004290,Customer_4290,54,Female,Midwest,Electricity,Residential,House,50,0,1,1,Medium,Own,0
CUST0004291,Customer_4291,52,Female,Northwest,Dual Fuel,Small Business,Mobile Home,55,1,1,3,Medium-High,Own,1
CUST0004292,Customer_4292,38,Female,Midwest,Electricity,Small Business,House,27,0,1,5,Low,Own,1
CUST0004293,Customer_4293,22,Male,Northwest,Electricity,Residential,House,27,0,1,6,Medium-High,Own,1
CUST0004294,Customer_4294,41,Female,Northwest,Electricity,Residential,House,51,1,1,2,High,Own,0
CUST0004295,Customer_4295,63,Female,Midwest,Electricity,Commercial,House,61,0,1,4,Medium,Own,1
CUST0004296,Customer_4296,22,Female,Midwest,Water,Prepaid,Apartment,14,0,0,4,Medium,Rent,1
CUST0004297,Customer_4297,29,Male,Southwest,Gas,Residential,Condo,58,0,0,1,Medium-High,Rent,0
CUST0004298,Customer_4298,46,Male,Northeast,Water,Small Business,Apartment,60,0,0,3,Medium,Own,1
CUST0004299,Customer_4299,30,Male,Midwest,Water,Residential,Condo,9,1,1,2,Medium,Other,0
CUST0004300,Customer_4300,33,Female,West,Electricity,Residential,Apartment,45,1,1,3,Medium,Rent,0
CUST0004301,Customer_4301,38,Male,Northeast,Electricity,Residential,House,7,1,1,5,Medium,Own,0
CUST0004302,Customer_4302,24,Female,West,Water,Residential,Mobile Home,3,1,1,4,Medium-High,Other,0
CUST0004303,Customer_4303,30,Female,Southwest,Water,Commercial,Townhouse,30,1,0,3,High,Own,0
CUST0004304,Customer_4304,55,Male,Midwest,Electricity,Residential,House,86,0,0,4,Medium-High,Own,0
CUST0004305,Customer_4305,25,Female,Northeast,Electricity,Small Business,Apartment,1,0,0,2,Low,Rent,1
CUST0004306,Customer_4306,21,Female,Midwest,Electricity,Commercial,Condo,63,0,0,2,Medium,Own,0
CUST0004307,Customer_4307,35,Male,Northwest,Electricity,Residential,House,25,1,0,2,High,Rent,0
CUST0004308,Customer_4308,55,Female,Midwest,Electricity,Residential,Apartment,71,1,0,4,High,Rent,0
CUST0004309,Customer_4309,42,Male,Northeast,Electricity,Small Business,Apartment,66,1,1,5,Low,Own,0
CUST0004310,Customer_4310,38,Male,Midwest,Gas,Residential,House,74,1,1,3,High,Own,0
CUST0004311,Customer_4311,45,Female,Midwest,Electricity,Residential,House,52,1,0,6,High,Own,1
CUST0004312,Customer_4312,18,Female,Southeast,Electricity,Residential,Townhouse,66,0,1,4,Medium,Own,1
CUST0004313,Customer_4313,52,Other,Southeast,Dual Fuel,Residential,House,6,1,1,3,Medium-High,Own,1
CUST0004314,Customer_4314,50,Female,Northeast,Gas,Commercial,House,13,1,1,3,Medium-High,Own,0
CUST0004315,Customer_4315,38,Female,Northeast,Multi-Utility,Small Business,Condo,9,1,1,4,Medium,Rent,1
CUST0004316,Customer_4316,60,Female,Northwest,Electricity,Residential,Condo,48,0,1,1,Low,Rent,1
CUST0004317,Customer_4317,28,Female,Northwest,Water,Residential,House,6,1,1,2,Medium,Own,1
CUST0004318,Customer_4318,61,Female,Midwest,Electricity,Prepaid,Townhouse,7,1,0,2,High,Rent,1
CUST0004319,Customer_4319,47,Male,West,Gas,Residential,Condo,76,0,0,5,Medium-High,Rent,1
CUST0004320,Customer_4320,39,Female,Northeast,Electricity,Residential,House,44,1,1,5,Medium,Own,0
CUST0004321,Customer_4321,44,Male,Midwest,Electricity,Prepaid,Apartment,74,0,1,2,Medium,Rent,1
CUST0004322,Customer_4322,43,Female,West,Multi-Utility,Prepaid,Condo,5,0,1,5,Medium,Rent,1
CUST0004323,Customer_4323,63,Male,Southeast,Gas,Residential,House,18,1,1,3,Medium,Rent,0
CUST0004324,Customer_4324,28,Female,Northwest,Multi-Utility,Residential,Apartment,11,0,0,3,Medium-High,Own,1
CUST0004325,Customer_4325,33,Male,Northeast,Electricity,Residential,Condo,1,1,1,4,Medium,Own,1
CUST0004326,Customer_4326,60,Male,Midwest,Electricity,Residential,Apartment,12,1,0,3,Low,Own,0
CUST0004327,Customer_4327,36,Female,Southeast,Gas,Small Business,Condo,17,1,0,3,Medium,Own,0
CUST0004328,Customer_4328,58,Male,Southwest,Water,Residential,Apartment,3,1,0,1,Medium-High,Own,1
CUST0004329,Customer_4329,70,Female,Southeast,Gas,Residential,House,30,0,1,1,Medium-High,Own,1
CUST0004330,Customer_4330,38,Male,Midwest,Multi-Utility,Residential,Apartment,17,1,1,3,Medium,Own,1
CUST0004331,Customer_4331,55,Male,Northwest,Electricity,Prepaid,Apartment,1,1,0,1,Medium-High,Rent,0
CUST0004332,Customer_4332,27,Male,West,Water,Residential,Townhouse,43,1,0,4,Medium-High,Rent,1
CUST0004333,Customer_4333,56,Female,Southwest,Electricity,Residential,Condo,47,1,0,3,Medium,Own,1
CUST0004334,Customer_4334,47,Male,Southwest,Electricity,Prepaid,Apartment,64,1,0,3,High,Other,0
CUST0004335,Customer_4335,52,Female,Northwest,Gas,Residential,Mobile Home,23,1,1,4,Medium,Rent,0
CUST0004336,Customer_4336,35,Male,Southwest,Gas,Residential,House,124,1,0,6,High,Own,1
CUST0004337,Customer_4337,20,Male,Northeast,Electricity,Residential,House,88,1,1,2,Medium,Rent,1
CUST0004338,Customer_4338,52,Male,Midwest,Electricity,Residential,House,28,1,1,3,Medium,Rent,0
CUST0004339,Customer_4339,18,Male,Southwest,Gas,Residential,House,21,0,0,4,Medium,Own,0
CUST0004340,Customer_4340,40,Female,Southeast,Gas,Residential,Condo,1,1,1,1,Medium,Own,1
CUST0004341,Customer_4341,59,Female,West,Electricity,Residential,House,44,1,0,2,High,Own,0
CUST0004342,Customer_4342,47,Female,Midwest,Electricity,Residential,House,29,1,0,3,Medium,Own,0
CUST0004343,Customer_4343,74,Male,Northwest,Electricity,Residential,House,99,0,0,3,Medium-High,Other,1
CUST0004344,Customer_4344,60,Male,Southeast,Multi-Utility,Residential,Condo,32,1,0,1,Medium-High,Rent,0
CUST0004345,Customer_4345,35,Male,Northeast,Multi-Utility,Residential,Townhouse,177,1,1,3,Low,Own,1
CUST0004346,Customer_4346,45,Female,Southwest,Gas,Residential,Townhouse,69,0,1,3,High,Rent,0
CUST0004347,Customer_4347,44,Male,Southeast,Multi-Utility,Commercial,House,110,1,1,3,Medium,Own,0
CUST0004348,Customer_4348,21,Female,Midwest,Water,Residential,Apartment,14,1,1,4,High,Own,0
CUST0004349,Customer_4349,30,Male,Southeast,Electricity,Residential,House,5,1,1,4,Medium-High,Own,0
CUST0004350,Customer_4350,36,Male,Northeast,Electricity,Small Business,House,57,0,0,3,Medium-High,Own,0
CUST0004351,Customer_4351,18,Male,West,Dual Fuel,Residential,Townhouse,55,1,1,3,Medium,Own,0
CUST0004352,Customer_4352,45,Male,Southwest,Gas,Small Business,Apartment,8,0,1,4,Medium-High,Rent,1
CUST0004353,Customer_4353,41,Female,Midwest,Dual Fuel,Small Business,House,52,1,0,3,Low,Own,0
CUST0004354,Customer_4354,19,Male,Southwest,Dual Fuel,Small Business,Apartment,31,0,1,5,Medium-High,Rent,0
CUST0004355,Customer_4355,51,Female,Southwest,Gas,Small Business,House,4,1,1,3,Low,Own,1
CUST0004356,Customer_4356,55,Male,Northwest,Electricity,Residential,Apartment,25,0,1,3,Medium,Rent,1
CUST0004357,Customer_4357,48,Female,Southwest,Electricity,Small Business,Apartment,96,1,0,1,Low,Rent,1
CUST0004358,Customer_4358,40,Male,Southeast,Electricity,Residential,House,25,1,0,4,High,Own,0
CUST0004359,Customer_4359,53,Female,Southeast,Electricity,Residential,Mobile Home,55,1,0,3,Medium-High,Rent,1
CUST0004360,Customer_4360,55,Female,West,Gas,Commercial,Apartment,1,0,1,4,Medium-High,Own,1
CUST0004361,Customer_4361,49,Other,Northeast,Electricity,Residential,Townhouse,46,0,1,3,High,Own,1
CUST0004362,Customer_4362,32,Male,Midwest,Electricity,Prepaid,Townhouse,105,1,1,1,Medium-High,Own,1
CUST0004363,Customer_4363,49,Female,Southeast,Gas,Residential,Condo,24,0,1,3,Low,Rent,0
CUST0004364,Customer_4364,62,Male,Southwest,Electricity,Residential,Apartment,14,0,1,1,Medium-High,Own,0
CUST0004365,Customer_4365,36,Male,Northeast,Gas,Residential,House,37,1,0,2,High,Own,1
CUST0004366,Customer_4366,76,Male,Midwest,Gas,Small Business,Condo,89,1,1,2,Medium,Rent,0
CUST0004367,Customer_4367,37,Male,Midwest,Gas,Residential,Apartment,7,0,1,2,Medium-High,Rent,0
CUST0004368,Customer_4368,45,Other,Midwest,Multi-Utility,Residential,House,18,1,1,1,Medium-High,Own,0
CUST0004369,Customer_4369,34,Male,Midwest,Electricity,Residential,Apartment,6,1,0,4,Medium,Rent,1
CUST0004370,Customer_4370,48,Female,West,Electricity,Small Business,Condo,24,0,1,4,High,Other,1
CUST0004371,Customer_4371,18,Female,Midwest,Dual Fuel,Residential,Mobile Home,27,1,0,2,Medium,Own,1
CUST0004372,Customer_4372,36,Female,Northeast,Gas,Commercial,Apartment,103,0,1,3,Low,Own,1
CUST0004373,Customer_4373,28,Female,Southeast,Water,Residential,Apartment,19,0,1,3,High,Own,0
CUST0004374,Customer_4374,47,Male,Northeast,Electricity,Residential,Townhouse,30,0,1,2,Medium-High,Rent,0
CUST0004375,Customer_4375,59,Female,Southwest,Dual Fuel,Residential,House,77,0,1,2,Medium,Own,1
CUST0004376,Customer_4376,54,Male,Northwest,Multi-Utility,Prepaid,House,13,1,1,2,Medium,Own,1
CUST0004377,Customer_4377,18,Female,West,Gas,Residential,House,40,0,0,5,High,Rent,0
CUST0004378,Customer_4378,75,Female,West,Electricity,Residential,Townhouse,50,1,1,4,Medium,Rent,1
CUST0004379,Customer_4379,49,Other,Southwest,Dual Fuel,Small Business,House,14,1,1,3,Medium,Own,0
CUST0004380,Customer_4380,33,Male,Northeast,Water,Residential,House,6,1,1,4,Medium,Rent,1
CUST0004381,Customer_4381,47,Male,Northeast,Water,Small Business,Apartment,25,1,1,3,High,Other,1
CUST0004382,Customer_4382,47,Male,Southwest,Electricity,Residential,Townhouse,15,1,1,1,Medium-High,Rent,1
CUST0004383,Customer_4383,34,Male,Northwest,Water,Residential,Mobile Home,11,0,1,4,Medium-High,Rent,1
CUST0004384,Customer_4384,47,Male,Midwest,Electricity,Residential,Apartment,130,1,1,2,Medium-High,Rent,1
CUST0004385,Customer_4385,35,Female,Midwest,Electricity,Residential,Mobile Home,25,1,0,4,High,Rent,0
CUST0004386,Customer_4386,38,Male,Southeast,Gas,Small Business,House,69,0,0,3,High,Rent,0
CUST0004387,Customer_4387,34,Female,Northeast,Electricity,Small Business,House,7,1,1,4,Medium-High,Rent,1
CUST0004388,Customer_4388,23,Female,Northeast,Water,Residential,Mobile Home,100,1,0,3,Medium-High,Rent,0
CUST0004389,Customer_4389,47,Female,Southwest,Gas,Commercial,Apartment,56,0,1,4,Medium,Own,1
CUST0004390,Customer_4390,53,Male,Southwest,Electricity,Residential,House,59,1,0,1,Medium,Own,1
CUST0004391,Customer_4391,52,Male,Midwest,Water,Residential,Apartment,17,0,1,1,Medium-High,Own,0
CUST0004392,Customer_4392,57,Male,Northeast,Multi-Utility,Small Business,Townhouse,23,0,1,5,Medium-High,Own,0
CUST0004393,Customer_4393,49,Male,Northeast,Electricity,Small Business,Townhouse,32,1,1,4,High,Rent,0
CUST0004394,Customer_4394,37,Female,West,Gas,Residential,Townhouse,56,1,1,4,Low,Rent,0
CUST0004395,Customer_4395,57,Male,Southeast,Electricity,Small Business,Apartment,68,0,0,3,Medium-High,Rent,1
CUST0004396,Customer_4396,24,Female,Southeast,Gas,Residential,Townhouse,2,1,1,3,Medium-High,Rent,1
CUST0004397,Customer_4397,31,Female,Midwest,Electricity,Small Business,Apartment,84,1,1,3,Medium-High,Own,0
CUST0004398,Customer_4398,30,Female,Northwest,Electricity,Commercial,Condo,99,1,1,2,Low,Own,1
CUST0004399,Customer_4399,61,Male,Northeast,Electricity,Small Business,Townhouse,32,0,0,4,Medium-High,Rent,0
CUST0004400,Customer_4400,59,Male,West,Multi-Utility,Residential,Apartment,7,1,1,4,Medium,Own,1
CUST0004401,Customer_4401,52,Female,Northeast,Gas,Small Business,House,61,1,0,5,Medium-High,Rent,0
CUST0004402,Customer_4402,61,Female,Southwest,Gas,Small Business,Apartment,28,1,1,3,Medium-High,Own,1
CUST0004403,Customer_4403,31,Male,Midwest,Electricity,Residential,Condo,61,1,1,3,Medium,Rent,1
CUST0004404,Customer_4404,50,Male,Northwest,Gas,Residential,House,60,1,1,4,Medium-High,Own,0
CUST0004405,Customer_4405,43,Male,Southeast,Electricity,Prepaid,House,3,0,1,4,High,Own,1
CUST0004406,Customer_4406,57,Female,Northeast,Electricity,Residential,House,33,1,0,5,Medium,Own,0
CUST0004407,Customer_4407,43,Male,Northwest,Gas,Residential,House,23,0,0,4,Medium-High,Rent,0
CUST0004408,Customer_4408,39,Female,Midwest,Electricity,Residential,Condo,105,0,1,5,Medium,Own,0
CUST0004409,Customer_4409,53,Male,Southeast,Electricity,Small Business,House,12,0,1,1,Medium-High,Own,1
CUST0004410,Customer_4410,58,Female,Northeast,Gas,Commercial,House,8,1,1,4,Medium,Own,0
CUST0004411,Customer_4411,34,Female,West,Dual Fuel,Small Business,Condo,81,0,1,1,Medium,Rent,0
CUST0004412,Customer_4412,44,Female,Midwest,Electricity,Residential,Townhouse,5,0,1,4,Medium-High,Other,0
CUST0004413,Customer_4413,29,Male,Northeast,Electricity,Small Business,House,41,0,1,3,Medium,Own,0
CUST0004414,Customer_4414,18,Male,Southeast,Electricity,Small Business,House,12,0,1,1,Medium,Rent,0
