customer_id,customer_name,age,gender,region,account_start_date,account_tenure_months,service_type,contract_type,dwelling_type,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned
CUST0003979,Customer_3979,56,Female,Northeast,2024-02-01,11,Electricity+Gas,Residential,Single Family,1,0,5,Medium-High,Rent,0
CUST0003980,Customer_3980,32,Female,Southwest,2015-12-02,109,Gas,Residential,Single Family,0,1,8,High,Rent,1
CUST0003981,Customer_3981,68,Male,Gulf Coast,2024-12-01,1,Electricity+Water,Residential,Apartment,1,1,1,Medium,Own,0
CUST0003982,Customer_3982,72,Male,Southeast,2023-10-02,15,Electricity+Water,Residential,Single Family,1,1,2,Medium-High,Own,0
CUST0003983,Customer_3983,90,Female,Southeast,2018-01-01,84,Water,Residential,Single Family,0,1,1,Medium-High,Own,1
CUST0003984,Customer_3984,31,Male,Southwest,2020-09-01,52,Electricity+Water,Residential,Apartment,1,1,3,Medium-High,Own,0
CUST0003985,Customer_3985,51,Female,Southeast,2017-06-01,91,Electricity,Small Business,Condo,0,1,2,Low,Lease,0
CUST0003986,Customer_3986,18,Male,West,2018-03-02,82,Water,Residential,Condo,1,0,2,Medium-Low,Own,1
CUST0003987,Customer_3987,56,Female,Southeast,2024-10-01,3,Electricity,Residential,Single Family,0,1,4,Low,Own,0
CUST0003988,Customer_3988,39,Male,Southwest,2013-12-01,133,Electricity+Gas,Commercial,Single Family,0,0,6,Medium,Rent,1
CUST0003989,Customer_3989,76,Male,Southeast,2023-10-02,15,Gas,Small Business,Apartment,1,1,2,Medium-High,Own,0
CUST0003990,Customer_3990,36,Male,Northeast,2020-12-31,48,Electricity,Commercial,Single Family,0,0,1,Medium-High,Own,1
CUST0003991,Customer_3991,22,Male,Northeast,2019-11-01,62,Electricity+Water,Commercial,Townhouse,0,0,4,Medium-High,Rent,0
CUST0003992,Customer_3992,40,Male,Northeast,2024-02-01,11,Electricity,Residential,Apartment,1,1,3,Medium-Low,Rent,0
CUST0003993,Customer_3993,18,Female,Midwest,2006-05-02,224,Water,Residential,Single Family,1,0,1,Low,Lease,0
CUST0003994,Customer_3994,59,Female,Southwest,2021-09-01,40,Electricity+Gas,Small Business,Single Family,0,0,3,Medium-Low,Rent,0
CUST0003995,Customer_3995,18,Female,Northeast,2024-10-01,3,Electricity,Small Business,Condo,1,1,5,Medium,Rent,0
CUST0003996,Customer_3996,48,Female,Northeast,2011-03-02,166,Gas,Residential,Apartment,0,1,2,Low,Own,1
CUST0003997,Customer_3997,18,Male,Midwest,2020-09-01,52,Electricity,Small Business,Townhouse,1,1,3,Low,Own,1
CUST0003998,Customer_3998,43,Female,West,2019-01-01,72,Electricity+Water,Residential,Apartment,1,0,1,Medium-Low,Own,0
CUST0003999,Customer_3999,72,Male,Southwest,2021-05-02,44,Electricity+Water,Residential,Townhouse,1,1,3,Low,Rent,0
CUST0004000,Customer_4000,53,Female,Northeast,2016-01-01,108,Electricity+Gas,Residential,Single Family,0,1,3,Medium-Low,Own,0
CUST0004001,Customer_4001,35,Male,Gulf Coast,2024-11-01,2,Water,Residential,Townhouse,1,1,1,High,Lease,0
CUST0004002,Customer_4002,47,Male,Gulf Coast,2023-07-03,18,Electricity,Commercial,Townhouse,1,1,4,Low,Rent,1
CUST0004003,Customer_4003,48,Male,Southeast,2021-11-01,38,Gas,Commercial,Single Family,1,1,2,Medium-High,Own,0
CUST0004004,Customer_4004,55,Female,Southwest,2024-09-01,4,Electricity,Residential,Single Family,1,1,6,High,Own,1
CUST0004005,Customer_4005,27,Male,Midwest,2018-12-01,73,Electricity+Gas,Residential,Apartment,1,1,1,Medium,Rent,1
CUST0004006,Customer_4006,56,Female,Gulf Coast,2022-07-02,30,Electricity,Residential,Apartment,0,1,4,High,Rent,1
CUST0004007,Customer_4007,18,Male,Midwest,2023-06-02,19,Electricity+Gas,Residential,Apartment,1,0,3,Medium-Low,Rent,0
CUST0004008,Customer_4008,38,Female,Gulf Coast,2024-12-01,1,Electricity+Gas,Residential,Townhouse,0,0,2,High,Rent,1
CUST0004009,Customer_4009,40,Female,Southeast,2018-09-01,76,Electricity,Residential,Townhouse,0,0,3,Medium-High,Own,0
CUST0004010,Customer_4010,57,Male,Southeast,2016-01-31,107,Electricity,Residential,Apartment,1,1,3,Medium-High,Rent,0
CUST0004011,Customer_4011,48,Female,West,2022-07-02,30,Electricity,Residential,Apartment,0,0,2,Low,Rent,0
CUST0004012,Customer_4012,26,Female,West,2020-12-01,49,Water,Small Business,Single Family,0,0,4,Medium-High,Rent,0
CUST0004013,Customer_4013,33,Female,West,2023-10-02,15,Electricity,Commercial,Single Family,1,1,1,High,Own,0
CUST0004014,Customer_4014,50,Female,Gulf Coast,2020-03-02,58,Electricity,Residential,Apartment,1,0,1,Medium-High,Rent,1
CUST0004015,Customer_4015,46,Female,West,2024-12-01,1,Water,Residential,Townhouse,1,1,4,Low,Lease,0
CUST0004016,Customer_4016,39,Female,Southwest,2021-09-01,40,Electricity,Commercial,Condo,1,1,2,Low,Own,0
CUST0004017,Customer_4017,40,Male,Midwest,2019-11-01,62,Gas,Commercial,Townhouse,0,1,2,Medium-Low,Rent,0
CUST0004018,Customer_4018,58,Female,Midwest,2012-07-01,150,Electricity+Gas,Residential,Apartment,1,0,3,Medium-High,Own,1
CUST0004019,Customer_4019,40,Male,Midwest,2022-09-01,28,Electricity+Gas,Residential,Single Family,1,0,2,Low,Own,0
CUST0004020,Customer_4020,46,Male,Southwest,2017-11-01,86,Electricity+Gas,Residential,Apartment,0,1,4,High,Own,0
CUST0004021,Customer_4021,80,Female,Midwest,2020-07-02,54,Electricity,Residential,Single Family,1,1,2,Medium,Rent,0
CUST0004022,Customer_4022,26,Male,Northeast,2011-12-01,157,Electricity,Residential,Apartment,0,1,2,Medium-Low,Own,1
CUST0004023,Customer_4023,20,Male,Northeast,2022-07-02,30,Electricity+Gas,Residential,Single Family,0,1,4,Medium,Lease,0
CUST0004024,Customer_4024,59,Female,Gulf Coast,2023-01-31,23,Electricity,Small Business,Single Family,0,0,3,Medium-High,Rent,0
CUST0004025,Customer_4025,37,Female,Northeast,2014-03-02,130,Electricity+Water,Residential,Apartment,1,1,2,Medium-Low,Own,1
CUST0004026,Customer_4026,43,Female,Northeast,2024-10-01,3,Gas,Small Business,Single Family,0,1,3,Medium-Low,Own,0
CUST0004027,Customer_4027,36,Female,Midwest,2024-05-02,8,Gas,Residential,Apartment,0,0,1,Medium,Own,1
CUST0004028,Customer_4028,44,Female,Southeast,2024-08-01,5,Electricity,Residential,Apartment,1,1,5,Medium,Rent,1
CUST0004029,Customer_4029,71,Male,Midwest,2015-10-02,111,Electricity+Water,Residential,Townhouse,0,0,2,Medium-High,Own,0
CUST0004030,Customer_4030,60,Male,Northeast,2024-12-01,1,Electricity+Gas,Small Business,Single Family,0,0,1,Medium-Low,Own,1
CUST0004031,Customer_4031,60,Female,Northeast,2015-03-03,118,Gas,Residential,Single Family,0,0,7,Medium-Low,Own,0
CUST0004032,Customer_4032,26,Male,West,2022-01-01,36,Electricity+Gas,Residential,Townhouse,0,0,4,Medium,Own,1
CUST0004033,Customer_4033,30,Female,West,2024-12-01,1,Gas,Residential,Single Family,0,1,1,Medium,Rent,0
CUST0004034,Customer_4034,18,Female,Northeast,2022-07-02,30,Gas,Residential,Condo,1,1,5,Medium,Own,1
CUST0004035,Customer_4035,35,Male,Southwest,2024-01-01,12,Gas,Residential,Single Family,0,0,1,Medium,Own,0
CUST0004036,Customer_4036,62,Female,Southwest,2020-03-02,58,Gas,Residential,Apartment,1,1,4,Medium-Low,Own,0
CUST0004037,Customer_4037,55,Female,West,2019-05-03,68,Electricity,Residential,Single Family,1,1,4,Medium-Low,Own,1
CUST0004038,Customer_4038,44,Male,Midwest,2021-09-01,40,Electricity,Residential,Apartment,1,0,2,Medium-Low,Rent,0
CUST0004039,Customer_4039,47,Other,Southeast,2024-11-01,2,Electricity,Small Business,Condo,1,0,5,Medium,Rent,1
CUST0004040,Customer_4040,37,Female,Southwest,2019-09-01,64,Electricity,Residential,Apartment,1,0,2,Medium,Rent,0
CUST0004041,Customer_4041,51,Male,Southeast,2015-11-01,110,Electricity,Residential,Townhouse,1,1,3,Low,Own,0
CUST0004042,Customer_4042,59,Female,Southeast,2018-09-01,76,Electricity+Water,Residential,Single Family,1,1,3,Low,Own,1
CUST0004043,Customer_4043,23,Female,Midwest,2016-03-02,106,Electricity+Gas,Small Business,Mobile Home,0,1,2,Low,Rent,0
CUST0004044,Customer_4044,52,Female,West,2023-12-02,13,Electricity+Water,Residential,Apartment,1,0,4,Medium-High,Own,0
CUST0004045,Customer_4045,61,Female,Midwest,2014-01-31,131,Electricity,Residential,Single Family,1,1,1,Medium,Own,0
CUST0004046,Customer_4046,41,Female,Southeast,2023-01-31,23,Gas,Residential,Single Family,0,1,2,Medium,Own,0
CUST0004047,Customer_4047,58,Male,West,2024-12-01,1,Electricity+Gas,Commercial,Single Family,1,0,3,High,Own,1
CUST0004048,Customer_4048,90,Female,Gulf Coast,2015-10-02,111,Electricity+Gas,Residential,Single Family,0,1,2,Low,Rent,0
CUST0004049,Customer_4049,46,Female,Midwest,2010-11-01,170,Electricity+Gas,Small Business,Condo,0,0,1,Medium,Own,0
CUST0004050,Customer_4050,53,Male,Southeast,2019-10-02,63,Electricity+Gas,Commercial,Single Family,0,0,1,Medium,Own,0
CUST0004051,Customer_4051,36,Male,Southwest,2023-10-02,15,Electricity+Gas,Residential,Single Family,0,1,2,Medium-High,Rent,0
CUST0004052,Customer_4052,50,Other,Northeast,2023-08-02,17,Water,Residential,Apartment,1,1,2,High,Rent,1
CUST0004053,Customer_4053,54,Female,West,2021-12-01,37,Electricity+Gas,Small Business,Apartment,1,1,2,Medium-High,Own,0
CUST0004054,Customer_4054,50,Female,West,2013-09-01,136,Electricity+Water,Residential,Single Family,0,0,2,Medium,Own,0
CUST0004055,Customer_4055,32,Female,Southeast,2024-04-02,9,Electricity+Water,Residential,Single Family,0,1,3,High,Own,0
CUST0004056,Customer_4056,51,Female,Northeast,2016-05-02,104,Gas,Residential,Single Family,1,0,1,Medium-High,Own,1
CUST0004057,Customer_4057,69,Female,Northeast,2023-05-03,20,Electricity,Residential,Apartment,0,1,2,Medium-High,Own,0
CUST0004058,Customer_4058,54,Female,Southwest,2016-10-01,99,Electricity,Residential,Single Family,1,1,2,Low,Own,0
CUST0004059,Customer_4059,62,Male,Southeast,2012-06-01,151,Electricity,Small Business,Condo,1,1,3,Medium,Own,0
CUST0004060,Customer_4060,44,Female,Midwest,2022-04-02,33,Electricity,Commercial,Apartment,1,0,1,Medium-High,Rent,1
CUST0004061,Customer_4061,59,Female,Southeast,2022-10-02,27,Gas,Residential,Apartment,0,1,5,Medium-Low,Own,0
CUST0004062,Customer_4062,52,Female,Northeast,2016-12-01,97,Electricity,Residential,Mobile Home,1,1,1,Medium-High,Rent,1
CUST0004063,Customer_4063,33,Female,Midwest,2021-04-02,45,Electricity+Gas,Small Business,Apartment,0,1,3,Low,Own,0
CUST0004064,Customer_4064,52,Female,Midwest,2019-04-02,69,Electricity,Residential,Apartment,0,1,4,Medium,Rent,0
CUST0004065,Customer_4065,33,Male,Southwest,2020-03-02,58,Electricity+Gas,Small Business,Single Family,1,1,1,Medium-High,Lease,0
CUST0004066,Customer_4066,38,Male,Southeast,2024-04-02,9,Electricity,Residential,Townhouse,1,1,4,Medium,Lease,1
CUST0004067,Customer_4067,50,Male,Southeast,2015-10-02,111,Water,Commercial,Single Family,0,0,3,Medium-High,Own,0
CUST0004068,Customer_4068,52,Male,West,2023-12-02,13,Water,Residential,Apartment,1,1,3,Medium,Own,0
CUST0004069,Customer_4069,30,Other,West,2011-08-02,161,Gas,Residential,Apartment,1,1,2,Medium,Lease,0
CUST0004070,Customer_4070,63,Male,West,2023-08-02,17,Electricity+Water,Residential,Apartment,1,1,2,Medium,Own,1
CUST0004071,Customer_4071,56,Male,Northeast,2018-06-02,79,Electricity,Residential,Condo,1,1,4,Medium,Lease,1
CUST0004072,Customer_4072,37,Female,Southeast,2023-05-03,20,Water,Commercial,Apartment,1,1,4,Medium-High,Rent,0
CUST0004073,Customer_4073,24,Female,Southwest,2023-03-03,22,Electricity+Gas,Commercial,Single Family,1,0,1,Low,Lease,1
CUST0004074,Customer_4074,45,Male,Gulf Coast,2023-03-03,22,Electricity,Commercial,Apartment,1,0,2,Medium,Rent,0
CUST0004075,Customer_4075,41,Female,Gulf Coast,2018-03-02,82,Electricity,Residential,Mobile Home,1,0,5,Low,Lease,0
CUST0004076,Customer_4076,49,Female,West,2020-12-31,48,Electricity,Small Business,Townhouse,0,1,2,Medium,Own,0
CUST0004077,Customer_4077,42,Male,Northeast,2014-05-02,128,Electricity+Water,Residential,Single Family,1,0,3,High,Own,0
CUST0004078,Customer_4078,18,Male,West,2023-03-03,22,Electricity+Gas,Commercial,Mobile Home,1,0,1,Low,Own,0
CUST0004079,Customer_4079,42,Female,Gulf Coast,2019-03-03,70,Electricity,Residential,Single Family,0,0,2,Medium,Own,1
CUST0004080,Customer_4080,43,Female,Northeast,2018-01-31,83,Gas,Residential,Mobile Home,1,1,1,Medium-High,Own,0
CUST0004081,Customer_4081,57,Female,Midwest,2024-04-02,9,Electricity,Small Business,Single Family,1,1,3,Medium-Low,Rent,1
CUST0004082,Customer_4082,37,Male,Midwest,2022-07-02,30,Electricity,Small Business,Mobile Home,1,0,4,Medium,Rent,0
CUST0004083,Customer_4083,73,Male,Southeast,2021-10-01,39,Electricity+Water,Small Business,Single Family,0,1,1,Low,Rent,1
CUST0004084,Customer_4084,19,Female,Midwest,2022-11-01,26,Gas,Residential,Townhouse,1,1,1,Medium-Low,Own,0
CUST0004085,Customer_4085,67,Male,Gulf Coast,2023-01-31,23,Gas,Commercial,Townhouse,1,1,3,Medium,Lease,0
CUST0004086,Customer_4086,44,Male,Gulf Coast,2019-04-02,69,Electricity+Water,Small Business,Townhouse,0,0,2,Medium-High,Own,0
CUST0004087,Customer_4087,60,Female,Gulf Coast,2023-11-01,14,Gas,Small Business,Townhouse,0,1,2,Medium,Own,0
CUST0004088,Customer_4088,49,Male,Midwest,2018-11-01,74,Electricity,Residential,Apartment,0,0,2,Medium-High,Rent,0
CUST0004089,Customer_4089,65,Female,Midwest,2011-05-02,164,Electricity,Small Business,Single Family,0,1,3,Medium,Rent,0
CUST0004090,Customer_4090,42,Female,Southwest,2020-12-01,49,Electricity+Gas,Residential,Single Family,0,1,2,Medium-High,Own,1
CUST0004091,Customer_4091,31,Male,Midwest,2020-05-02,56,Electricity+Gas,Residential,Apartment,1,1,2,High,Own,0
CUST0004092,Customer_4092,69,Female,Northeast,2024-09-01,4,Electricity,Residential,Apartment,0,0,3,Low,Own,1
CUST0004093,Customer_4093,46,Male,West,2015-01-31,119,Electricity+Gas,Small Business,Single Family,1,1,2,Medium,Own,0
CUST0004094,Customer_4094,51,Female,Southeast,2023-05-03,20,Water,Residential,Single Family,1,0,3,Medium-Low,Rent,0
CUST0004095,Customer_4095,66,Male,Northeast,2020-04-01,57,Electricity+Gas,Residential,Apartment,1,1,3,Medium,Rent,0
CUST0004096,Customer_4096,32,Male,Northeast,2005-08-31,232,Electricity+Water,Small Business,Townhouse,0,1,2,Medium,Own,1
CUST0004097,Customer_4097,56,Female,Gulf Coast,2020-07-02,54,Electricity,Residential,Condo,1,1,2,Medium,Own,0
CUST0004098,Customer_4098,39,Male,Southeast,2018-08-02,77,Electricity,Residential,Single Family,0,1,4,Medium,Own,0
CUST0004099,Customer_4099,46,Female,Midwest,2022-01-31,35,Electricity+Gas,Commercial,Mobile Home,0,0,2,Medium-Low,Rent,1
CUST0004100,Customer_4100,49,Male,Gulf Coast,2024-10-01,3,Electricity,Residential,Mobile Home,1,1,3,Low,Lease,1
CUST0004101,Customer_4101,25,Male,Midwest,2017-01-31,95,Electricity,Residential,Single Family,0,1,2,Low,Rent,1
CUST0004102,Customer_4102,36,Female,Northeast,2024-11-01,2,Electricity,Residential,Apartment,1,1,3,Medium-Low,Own,1
CUST0004103,Customer_4103,68,Male,Southwest,2019-01-01,72,Water,Residential,Apartment,1,1,6,Medium,Own,1
CUST0004104,Customer_4104,61,Male,Northeast,2024-12-01,1,Electricity,Residential,Apartment,1,1,4,Medium,Lease,0
CUST0004105,Customer_4105,47,Female,Northeast,2015-03-03,118,Electricity,Commercial,Apartment,0,1,2,Medium-Low,Own,0
CUST0004106,Customer_4106,51,Female,Gulf Coast,2024-03-02,10,Electricity,Small Business,Apartment,0,0,2,Medium-High,Own,1
CUST0004107,Customer_4107,43,Female,Southeast,2021-06-02,43,Water,Residential,Single Family,1,1,2,Medium,Own,1
CUST0004108,Customer_4108,68,Other,West,2020-07-02,54,Electricity+Gas,Residential,Single Family,1,1,2,Medium-Low,Own,0
CUST0004109,Customer_4109,44,Male,Midwest,2022-01-01,36,Electricity,Residential,Single Family,1,1,1,Medium-High,Lease,0
CUST0004110,Customer_4110,51,Female,Southeast,2022-12-01,25,Water,Residential,Townhouse,1,1,1,High,Own,0
CUST0004111,Customer_4111,65,Male,Midwest,2021-12-01,37,Water,Commercial,Single Family,1,1,3,Medium-Low,Rent,0
CUST0004112,Customer_4112,36,Female,Northeast,2023-03-03,22,Electricity+Gas,Residential,Condo,1,1,2,Medium-Low,Own,0
CUST0004113,Customer_4113,71,Male,Southeast,2022-03-03,34,Electricity,Small Business,Apartment,0,1,1,High,Own,0
CUST0004114,Customer_4114,25,Other,Midwest,2022-11-01,26,Electricity+Gas,Small Business,Apartment,1,1,1,Low,Rent,0
CUST0004115,Customer_4115,72,Female,Southeast,2020-10-31,50,Electricity+Water,Small Business,Condo,1,1,1,Low,Rent,1
CUST0004116,Customer_4116,42,Female,Southwest,2023-09-01,16,Electricity,Residential,Single Family,0,0,2,Medium,Own,0
CUST0004117,Customer_4117,44,Female,Northeast,2002-09-01,268,Electricity,Residential,Single Family,1,1,1,Medium,Rent,0
CUST0004118,Customer_4118,19,Female,Midwest,2021-08-01,41,Electricity,Residential,Mobile Home,1,1,4,Low,Lease,0
CUST0004119,Customer_4119,41,Female,West,2024-01-01,12,Electricity+Gas,Small Business,Apartment,0,1,2,Medium-Low,Lease,0
CUST0004120,Customer_4120,32,Male,Midwest,2021-11-01,38,Electricity+Gas,Residential,Single Family,1,0,5,Medium,Own,0
CUST0004121,Customer_4121,38,Male,Gulf Coast,2015-01-01,120,Electricity,Residential,Single Family,0,1,1,Medium-High,Own,0
CUST0004122,Customer_4122,45,Male,Southwest,2024-12-01,1,Electricity,Small Business,Condo,0,1,6,Medium-High,Rent,1
CUST0004123,Customer_4123,62,Male,Gulf Coast,2019-05-03,68,Electricity+Water,Residential,Apartment,1,0,4,High,Rent,1
CUST0004124,Customer_4124,51,Female,Southeast,2021-01-31,47,Water,Residential,Single Family,0,1,3,Medium-Low,Own,0
CUST0004125,Customer_4125,52,Female,Gulf Coast,2024-02-01,11,Electricity+Water,Residential,Condo,1,0,4,Medium-Low,Own,1
CUST0004126,Customer_4126,31,Female,Southwest,2016-07-02,102,Water,Residential,Apartment,0,1,1,Medium,Rent,0
CUST0004127,Customer_4127,34,Other,West,2022-10-02,27,Gas,Commercial,Mobile Home,1,0,3,Low,Own,1
CUST0004128,Customer_4128,74,Female,Gulf Coast,2023-05-03,20,Electricity,Residential,Single Family,1,1,2,Medium-Low,Own,1
CUST0004129,Customer_4129,36,Male,Southwest,2016-04-01,105,Electricity+Gas,Residential,Apartment,1,0,4,Medium-Low,Rent,0
CUST0004130,Customer_4130,72,Male,Gulf Coast,2019-12-02,61,Gas,Commercial,Single Family,1,0,6,Low,Rent,1
CUST0004131,Customer_4131,44,Male,Midwest,2013-08-01,137,Gas,Residential,Apartment,1,0,5,Medium,Own,0
CUST0004132,Customer_4132,48,Male,Southwest,2020-02-01,59,Gas,Residential,Single Family,1,1,2,High,Rent,1
CUST0004133,Customer_4133,64,Female,Midwest,2018-04-02,81,Electricity+Water,Residential,Single Family,1,1,2,Low,Own,1
CUST0004134,Customer_4134,67,Female,Northeast,2016-01-01,108,Electricity,Commercial,Single Family,1,0,5,Medium,Own,1
CUST0004135,Customer_4135,46,Female,Southwest,2024-10-01,3,Electricity,Small Business,Single Family,0,0,1,Medium-High,Lease,0
CUST0004136,Customer_4136,42,Female,Gulf Coast,2017-08-01,89,Electricity+Gas,Residential,Mobile Home,1,1,1,Low,Own,1
CUST0004137,Customer_4137,47,Female,West,2020-04-01,57,Electricity+Water,Residential,Single Family,0,1,3,High,Own,1
CUST0004138,Customer_4138,53,Male,West,2024-09-01,4,Electricity+Water,Commercial,Apartment,0,1,2,Medium-High,Own,0
CUST0004139,Customer_4139,61,Female,Southwest,2021-07-02,42,Electricity+Gas,Residential,Apartment,1,1,6,Medium-Low,Own,1
CUST0004140,Customer_4140,48,Male,Southeast,2024-08-01,5,Electricity,Residential,Townhouse,0,1,2,High,Own,1
CUST0004141,Customer_4141,57,Male,Northeast,2018-06-02,79,Gas,Residential,Townhouse,0,1,1,Medium-High,Lease,0
CUST0004142,Customer_4142,72,Male,Southeast,2021-01-31,47,Electricity+Water,Small Business,Townhouse,0,1,2,Low,Own,1
CUST0004143,Customer_4143,53,Female,Northeast,2009-09-01,184,Gas,Commercial,Mobile Home,1,0,1,Medium-High,Own,0
CUST0004144,Customer_4144,52,Male,West,2024-01-01,12,Electricity+Gas,Small Business,Townhouse,1,1,4,Medium,Rent,0
CUST0004145,Customer_4145,25,Male,West,2020-06-01,55,Electricity,Commercial,Condo,0,1,4,Medium-High,Own,1
CUST0004146,Customer_4146,18,Female,Southeast,2023-11-01,14,Electricity,Small Business,Apartment,1,1,1,Medium,Rent,0
CUST0004147,Customer_4147,53,Female,Northeast,2020-04-01,57,Electricity+Gas,Residential,Townhouse,1,1,1,Medium-Low,Own,0
CUST0004148,Customer_4148,46,Male,Southeast,2018-09-01,76,Water,Residential,Apartment,1,1,2,Medium,Lease,0
CUST0004149,Customer_4149,40,Male,Southeast,2018-09-01,76,Electricity+Water,Commercial,Single Family,0,1,8,Medium,Own,1
CUST0004150,Customer_4150,51,Female,Midwest,2016-08-01,101,Water,Residential,Single Family,0,1,1,Medium-High,Rent,1
CUST0004151,Customer_4151,47,Male,Southeast,2015-06-02,115,Electricity+Gas,Small Business,Single Family,1,0,3,Medium-High,Rent,0
CUST0004152,Customer_4152,64,Female,Southeast,2024-09-01,4,Electricity+Gas,Small Business,Single Family,0,1,3,Medium,Own,1
CUST0004153,Customer_4153,49,Female,Gulf Coast,2022-12-01,25,Water,Residential,Apartment,0,1,1,High,Rent,0
CUST0004154,Customer_4154,36,Male,Southeast,2019-04-02,69,Electricity,Residential,Single Family,0,1,1,Medium-High,Rent,0
CUST0004155,Customer_4155,62,Male,West,2021-08-01,41,Electricity+Water,Residential,Apartment,0,1,1,High,Lease,1
CUST0004156,Customer_4156,44,Male,Southwest,2024-01-01,12,Electricity+Gas,Residential,Condo,1,1,2,Medium-Low,Lease,0
CUST0004157,Customer_4157,55,Male,Southeast,2020-12-31,48,Electricity+Water,Small Business,Apartment,1,0,2,Medium-Low,Own,1
CUST0004158,Customer_4158,40,Male,West,2022-06-02,31,Water,Residential,Single Family,0,1,5,Medium-Low,Rent,0
CUST0004159,Customer_4159,38,Female,Southwest,2022-08-02,29,Electricity,Commercial,Single Family,0,1,5,Medium,Lease,0
CUST0004160,Customer_4160,49,Male,Northeast,2016-10-01,99,Electricity,Residential,Condo,0,1,3,High,Own,1
CUST0004161,Customer_4161,48,Female,Northeast,2022-06-02,31,Gas,Small Business,Mobile Home,1,0,4,Low,Rent,0
CUST0004162,Customer_4162,55,Female,West,2024-12-01,1,Electricity,Residential,Condo,1,1,4,Medium,Own,0
CUST0004163,Customer_4163,43,Male,Midwest,2024-10-01,3,Gas,Residential,Single Family,0,0,1,Medium-Low,Rent,1
CUST0004164,Customer_4164,20,Male,Midwest,2015-05-02,116,Electricity+Gas,Residential,Single Family,0,1,2,Medium-High,Rent,0
CUST0004165,Customer_4165,41,Male,Northeast,2008-10-31,194,Gas,Residential,Mobile Home,0,0,3,Low,Rent,1
CUST0004166,Customer_4166,59,Male,Northeast,2019-04-02,69,Electricity,Small Business,Single Family,0,1,3,Medium,Lease,1
CUST0004167,Customer_4167,43,Female,West,2022-10-02,27,Electricity+Water,Commercial,Single Family,1,0,4,Medium-Low,Own,0
CUST0004168,Customer_4168,44,Male,West,2011-01-31,167,Gas,Residential,Single Family,1,1,3,Low,Rent,0
CUST0004169,Customer_4169,62,Female,Southwest,2019-08-02,65,Electricity+Water,Residential,Mobile Home,1,0,3,Medium-Low,Own,1
CUST0004170,Customer_4170,37,Male,Southeast,2015-10-02,111,Electricity,Small Business,Apartment,0,1,2,Medium-High,Lease,0
CUST0004171,Customer_4171,24,Male,Gulf Coast,2017-10-01,87,Water,Commercial,Mobile Home,0,1,3,Low,Lease,1
CUST0004172,Customer_4172,45,Female,Southwest,2022-09-01,28,Electricity,Residential,Single Family,0,1,3,High,Lease,1
CUST0004173,Customer_4173,40,Female,West,2021-10-01,39,Electricity+Gas,Residential,Townhouse,1,0,2,Low,Lease,1
CUST0004174,Customer_4174,33,Male,Northeast,2024-01-01,12,Electricity+Gas,Residential,Single Family,1,0,3,Medium-Low,Rent,0
CUST0004175,Customer_4175,45,Male,Midwest,2023-05-03,20,Electricity+Water,Residential,Single Family,1,1,3,Medium-High,Lease,0
CUST0004176,Customer_4176,55,Female,Gulf Coast,2017-07-02,90,Electricity,Residential,Apartment,0,1,3,Medium-Low,Own,0
CUST0004177,Customer_4177,47,Male,Southeast,2013-11-01,134,Electricity,Residential,Apartment,1,1,1,Medium,Own,0
CUST0004178,Customer_4178,52,Male,West,2018-08-02,77,Electricity+Water,Residential,Townhouse,1,1,4,Medium-Low,Rent,1
CUST0004179,Customer_4179,75,Female,Southwest,2021-12-01,37,Electricity,Residential,Mobile Home,1,1,5,Medium-High,Rent,1
CUST0004180,Customer_4180,42,Female,Northeast,2024-08-01,5,Electricity,Residential,Single Family,0,1,3,Medium-Low,Rent,0
CUST0004181,Customer_4181,52,Female,West,2024-10-01,3,Gas,Residential,Single Family,0,1,4,Medium-High,Rent,0
CUST0004182,Customer_4182,40,Female,Northeast,2022-09-01,28,Electricity,Residential,Apartment,1,1,6,Medium,Own,1
CUST0004183,Customer_4183,35,Female,West,2021-12-01,37,Electricity,Residential,Condo,0,1,1,Medium,Lease,1
CUST0004184,Customer_4184,39,Female,Gulf Coast,2020-05-02,56,Gas,Residential,Townhouse,1,1,4,High,Rent,0
CUST0004185,Customer_4185,40,Female,Gulf Coast,2024-12-01,1,Electricity,Residential,Apartment,1,1,6,Medium-High,Rent,1
CUST0004186,Customer_4186,53,Female,West,2002-03-02,274,Gas,Small Business,Townhouse,0,0,1,Medium-High,Own,1
CUST0004187,Customer_4187,83,Female,Midwest,2022-10-02,27,Gas,Residential,Single Family,0,1,3,Medium-High,Rent,0
CUST0004188,Customer_4188,37,Male,West,2015-08-02,113,Water,Small Business,Single Family,1,1,3,Low,Own,0
CUST0004189,Customer_4189,41,Male,West,2021-04-02,45,Electricity+Water,Residential,Apartment,0,0,1,Medium-High,Rent,1
CUST0004190,Customer_4190,47,Female,Northeast,2024-05-02,8,Electricity,Residential,Condo,0,0,2,Medium-Low,Lease,0
CUST0004191,Customer_4191,53,Female,Northeast,2017-01-31,95,Water,Residential,Apartment,0,1,1,Medium-Low,Own,1
CUST0004192,Customer_4192,51,Male,Southwest,2018-11-01,74,Electricity+Water,Residential,Apartment,0,0,1,Low,Own,1
CUST0004193,Customer_4193,67,Female,Northeast,2021-05-02,44,Electricity+Gas,Residential,Apartment,1,1,1,Medium-High,Own,1
