customer_id,bill_date,bill_amount,bill_status,payment_delay_days
CUST0003525,2024-04-25,281.2,Paid,2
CUST0003525,2024-05-25,222.56,Paid,1
CUST0003525,2024-06-24,281.67,Paid,0
CUST0003525,2024-07-24,184.05,Paid,9
CUST0003525,2024-08-23,150.7,Paid,19
CUST0003525,2024-09-22,130.11,Disputed,9
CUST0003525,2024-10-22,128.67,Paid Late,1
CUST0003525,2024-11-21,177.07,Paid,0
CUST0003526,2023-01-01,92.01,Paid,7
CUST0003526,2023-01-31,110.67,Paid,4
CUST0003526,2023-03-02,94.61,Paid,0
CUST0003526,2023-04-01,137.43,Paid,1
CUST0003526,2023-05-01,161.94,Paid,10
CUST0003526,2023-05-31,116.61,Disputed,10
CUST0003526,2023-06-30,131.36,Paid,10
CUST0003526,2023-07-30,96.41,Unpaid,8
CUST0003526,2023-08-29,65.77,Paid Late,22
CUST0003526,2023-09-28,71.75,Paid,8
CUST0003526,2023-10-28,79.37,Paid,3
CUST0003526,2023-11-27,91.62,Paid,26
CUST0003526,2023-12-27,92.5,Paid,3
CUST0003526,2024-01-26,123.39,Paid,5
CUST0003526,2024-02-25,116.47,Paid Late,13
CUST0003526,2024-03-26,154.68,Paid,0
CUST0003526,2024-04-25,135.97,Paid,21
CUST0003526,2024-05-25,144.77,Paid Late,1
CUST0003526,2024-06-24,95.13,Paid,5
CUST0003526,2024-07-24,59.13,Paid,14
CUST0003526,2024-08-23,66.34,Paid,3
CUST0003526,2024-09-22,85.0,Paid,0
CUST0003526,2024-10-22,82.9,Paid,0
CUST0003526,2024-11-21,102.24,Paid,10
CUST0003527,2023-01-01,60.71,Paid,0
CUST0003527,2023-01-31,83.49,Paid Late,0
CUST0003527,2023-03-02,58.91,Paid,16
CUST0003527,2023-04-01,77.09,Disputed,0
CUST0003527,2023-05-01,65.44,Paid Late,0
CUST0003527,2023-05-31,54.43,Paid,8
CUST0003527,2023-06-30,72.61,Paid,1
CUST0003527,2023-07-30,53.74,Paid,2
CUST0003527,2023-08-29,90.5,Unpaid,0
CUST0003527,2023-09-28,28.55,Paid,0
CUST0003527,2023-10-28,52.96,Paid Late,3
CUST0003527,2023-11-27,59.15,Paid,0
CUST0003527,2023-12-27,76.22,Paid,19
CUST0003527,2024-01-26,91.73,Paid,2
CUST0003527,2024-02-25,104.94,Paid,0
CUST0003527,2024-03-26,66.96,Paid,5
CUST0003527,2024-04-25,136.95,Paid,12
CUST0003527,2024-05-25,115.89,Paid,1
CUST0003527,2024-06-24,84.63,Paid,3
CUST0003527,2024-07-24,59.41,Paid,5
CUST0003527,2024-08-23,61.54,Paid,18
CUST0003527,2024-09-22,54.73,Paid Late,2
CUST0003527,2024-10-22,38.35,Paid,5
CUST0003527,2024-11-21,48.21,Paid,9
CUST0003528,2023-01-01,52.18,Paid,2
CUST0003528,2023-01-31,42.0,Paid,3
CUST0003528,2023-03-02,67.73,Paid,12
CUST0003528,2023-04-01,93.6,Paid,6
CUST0003528,2023-05-01,63.73,Paid,0
CUST0003528,2023-05-31,55.67,Unpaid,3
CUST0003528,2023-06-30,45.17,Paid Late,1
CUST0003528,2023-07-30,70.04,Disputed,1
CUST0003528,2023-08-29,36.04,Disputed,0
CUST0003528,2023-09-28,10.25,Paid,7
CUST0003528,2023-10-28,59.52,Paid,6
CUST0003528,2023-11-27,39.58,Paid,3
CUST0003528,2023-12-27,77.6,Paid,5
CUST0003528,2024-01-26,56.75,Paid,4
CUST0003528,2024-02-25,65.74,Paid Late,4
CUST0003528,2024-03-26,66.19,Paid,1
CUST0003528,2024-04-25,86.45,Paid,8
CUST0003528,2024-05-25,58.05,Paid,0
CUST0003528,2024-06-24,88.15,Paid,3
CUST0003528,2024-07-24,40.22,Paid,4
CUST0003528,2024-08-23,32.24,Unpaid,0
CUST0003528,2024-09-22,87.04,Paid Late,1
CUST0003528,2024-10-22,25.8,Paid,9
CUST0003528,2024-11-21,62.97,Paid,2
CUST0003529,2023-01-01,328.14,Paid,14
CUST0003529,2023-01-31,380.85,Paid,3
CUST0003529,2023-03-02,406.94,Unpaid,1
CUST0003529,2023-04-01,426.52,Unpaid,1
CUST0003529,2023-05-01,413.88,Paid Late,5
CUST0003529,2023-05-31,384.91,Paid,1
CUST0003529,2023-06-30,345.53,Unpaid,19
CUST0003529,2023-07-30,297.5,Paid,6
CUST0003529,2023-08-29,260.29,Paid,1
CUST0003529,2023-09-28,234.2,Paid,8
CUST0003529,2023-10-28,225.85,Paid,0
CUST0003529,2023-11-27,284.68,Paid Late,25
CUST0003529,2023-12-27,332.55,Paid,9
CUST0003529,2024-01-26,362.43,Paid,0
CUST0003529,2024-02-25,416.46,Paid,0
CUST0003529,2024-03-26,403.8,Paid Late,4
CUST0003529,2024-04-25,439.4,Paid,9
CUST0003529,2024-05-25,396.86,Paid,5
CUST0003529,2024-06-24,323.1,Unpaid,3
CUST0003529,2024-07-24,288.13,Paid Late,3
CUST0003529,2024-08-23,266.37,Paid Late,0
CUST0003529,2024-09-22,269.33,Paid,7
CUST0003529,2024-10-22,215.65,Disputed,5
CUST0003529,2024-11-21,296.7,Paid,0
CUST0003530,2023-01-01,161.43,Paid,6
CUST0003530,2023-01-31,169.88,Paid,3
CUST0003530,2023-03-02,180.17,Paid,0
CUST0003530,2023-04-01,237.55,Unpaid,10
CUST0003530,2023-05-01,191.85,Paid,0
CUST0003530,2023-05-31,209.42,Paid,5
CUST0003530,2023-06-30,135.49,Paid,1
CUST0003530,2023-07-30,89.35,Paid,9
CUST0003530,2023-08-29,154.55,Paid,0
CUST0003530,2023-09-28,108.92,Paid,6
CUST0003530,2023-10-28,175.65,Paid Late,4
CUST0003530,2023-11-27,131.31,Paid Late,0
CUST0003530,2023-12-27,129.37,Paid,5
CUST0003530,2024-01-26,171.77,Unpaid,6
CUST0003530,2024-02-25,197.22,Paid,0
CUST0003530,2024-03-26,225.03,Unpaid,1
CUST0003530,2024-04-25,193.14,Paid Late,20
CUST0003530,2024-05-25,177.51,Paid Late,0
CUST0003530,2024-06-24,148.95,Paid,9
CUST0003530,2024-07-24,148.01,Paid Late,0
CUST0003530,2024-08-23,150.5,Paid,1
CUST0003530,2024-09-22,102.73,Disputed,0
CUST0003530,2024-10-22,121.65,Paid,15
CUST0003530,2024-11-21,136.43,Paid,6
CUST0003531,2023-01-01,279.41,Paid,4
CUST0003531,2023-01-31,353.87,Paid Late,13
CUST0003531,2023-03-02,356.45,Paid,5
CUST0003531,2023-04-01,374.47,Paid,1
CUST0003531,2023-05-01,396.95,Paid,0
CUST0003531,2023-05-31,321.76,Paid,13
CUST0003531,2023-06-30,267.2,Paid,5
CUST0003531,2023-07-30,258.22,Paid,2
CUST0003531,2023-08-29,266.17,Paid,4
CUST0003531,2023-09-28,196.25,Paid,3
CUST0003531,2023-10-28,222.93,Paid Late,2
CUST0003531,2023-11-27,251.86,Paid,3
CUST0003531,2023-12-27,315.47,Paid,1
CUST0003531,2024-01-26,348.66,Paid,1
CUST0003531,2024-02-25,367.92,Paid,0
CUST0003531,2024-03-26,346.92,Paid Late,8
CUST0003531,2024-04-25,370.78,Paid,1
CUST0003531,2024-05-25,342.95,Paid,8
CUST0003531,2024-06-24,305.2,Disputed,1
CUST0003531,2024-07-24,295.96,Paid,2
CUST0003531,2024-08-23,187.68,Paid,7
CUST0003531,2024-09-22,227.52,Paid,3
CUST0003531,2024-10-22,228.02,Paid,0
CUST0003531,2024-11-21,259.15,Paid Late,0
CUST0003532,2023-01-01,113.71,Unpaid,5
CUST0003532,2023-01-31,97.54,Paid,8
CUST0003532,2023-03-02,123.01,Paid,0
CUST0003532,2023-04-01,126.43,Paid,0
CUST0003532,2023-05-01,121.92,Paid,3
CUST0003532,2023-05-31,87.74,Paid,5
CUST0003532,2023-06-30,83.07,Paid,5
CUST0003532,2023-07-30,87.8,Paid,19
CUST0003532,2023-08-29,70.82,Paid Late,0
CUST0003532,2023-09-28,52.62,Paid,1
CUST0003532,2023-10-28,43.72,Paid,0
CUST0003532,2023-11-27,63.9,Paid,7
CUST0003532,2023-12-27,49.15,Unpaid,1
CUST0003532,2024-01-26,89.54,Paid,4
CUST0003532,2024-02-25,48.32,Paid,7
CUST0003532,2024-03-26,97.83,Paid,2
CUST0003532,2024-04-25,79.45,Paid,1
CUST0003532,2024-05-25,94.67,Paid,0
CUST0003532,2024-06-24,58.1,Paid Late,1
CUST0003532,2024-07-24,103.72,Paid,10
CUST0003532,2024-08-23,33.48,Paid,22
CUST0003532,2024-09-22,33.53,Paid Late,0
CUST0003532,2024-10-22,36.61,Paid,4
CUST0003532,2024-11-21,70.28,Paid,1
CUST0003533,2023-01-01,271.61,Paid,1
CUST0003533,2023-01-31,336.04,Paid,6
CUST0003533,2023-03-02,385.13,Paid,3
CUST0003533,2023-04-01,368.42,Paid Late,1
CUST0003533,2023-05-01,370.78,Paid,2
CUST0003533,2023-05-31,330.68,Paid Late,3
CUST0003533,2023-06-30,292.76,Paid,2
CUST0003533,2023-07-30,236.59,Paid Late,2
CUST0003533,2023-08-29,224.02,Paid Late,16
CUST0003533,2023-09-28,223.76,Paid,6
CUST0003533,2023-10-28,202.8,Paid,3
CUST0003533,2023-11-27,222.35,Paid,2
CUST0003533,2023-12-27,304.84,Paid,2
CUST0003533,2024-01-26,322.49,Paid,5
CUST0003533,2024-02-25,383.25,Paid,2
CUST0003533,2024-03-26,352.99,Paid Late,11
CUST0003533,2024-04-25,404.9,Unpaid,3
CUST0003533,2024-05-25,327.38,Paid,6
CUST0003533,2024-06-24,256.94,Paid Late,13
CUST0003533,2024-07-24,260.31,Paid,1
CUST0003533,2024-08-23,199.5,Paid,8
CUST0003533,2024-09-22,225.84,Paid,4
CUST0003533,2024-10-22,217.26,Paid,1
CUST0003533,2024-11-21,267.71,Paid,2
CUST0003534,2023-01-01,57.56,Paid,17
CUST0003534,2023-01-31,93.51,Paid,4
CUST0003534,2023-03-02,110.28,Paid,9
CUST0003534,2023-04-01,127.73,Paid,2
CUST0003534,2023-05-01,106.38,Unpaid,2
CUST0003534,2023-05-31,101.26,Paid,0
CUST0003534,2023-06-30,120.29,Paid,0
CUST0003534,2023-07-30,74.57,Paid Late,1
CUST0003534,2023-08-29,79.49,Unpaid,0
CUST0003534,2023-09-28,67.07,Paid Late,0
CUST0003534,2023-10-28,60.35,Disputed,0
CUST0003534,2023-11-27,67.52,Disputed,3
CUST0003534,2023-12-27,116.37,Paid,0
CUST0003534,2024-01-26,96.55,Paid Late,6
CUST0003534,2024-02-25,129.22,Paid,2
CUST0003534,2024-03-26,108.71,Paid Late,0
CUST0003534,2024-04-25,129.29,Paid,1
CUST0003534,2024-05-25,103.23,Paid,8
CUST0003534,2024-06-24,52.27,Paid,1
CUST0003534,2024-07-24,37.13,Paid Late,1
CUST0003534,2024-08-23,72.37,Paid Late,4
CUST0003534,2024-09-22,87.84,Paid,7
CUST0003534,2024-10-22,65.8,Paid,2
CUST0003534,2024-11-21,54.76,Paid Late,13
CUST0003535,2023-01-01,267.45,Paid,1
CUST0003535,2023-01-31,270.79,Paid,7
CUST0003535,2023-03-02,319.38,Unpaid,12
CUST0003535,2023-04-01,331.14,Disputed,0
CUST0003535,2023-05-01,293.94,Paid,17
CUST0003535,2023-05-31,281.7,Unpaid,20
CUST0003535,2023-06-30,271.72,Paid,0
CUST0003535,2023-07-30,232.82,Paid,8
CUST0003535,2023-08-29,172.74,Paid,7
CUST0003535,2023-09-28,204.21,Paid,3
CUST0003535,2023-10-28,209.08,Unpaid,5
CUST0003535,2023-11-27,187.37,Paid,18
CUST0003535,2023-12-27,288.43,Paid,0
CUST0003535,2024-01-26,319.16,Paid,0
CUST0003535,2024-02-25,316.49,Paid,0
CUST0003535,2024-03-26,333.89,Paid Late,2
CUST0003535,2024-04-25,359.86,Paid,14
CUST0003535,2024-05-25,299.16,Unpaid,0
CUST0003535,2024-06-24,246.11,Paid,3
CUST0003535,2024-07-24,233.42,Paid,0
CUST0003535,2024-08-23,167.16,Unpaid,2
CUST0003535,2024-09-22,170.53,Paid,0
CUST0003535,2024-10-22,184.46,Paid,0
CUST0003535,2024-11-21,206.76,Paid,1
CUST0003536,2023-01-01,313.06,Paid,4
CUST0003536,2023-01-31,370.19,Paid Late,1
CUST0003536,2023-03-02,424.52,Paid,3
CUST0003536,2023-04-01,460.42,Paid,2
CUST0003536,2023-05-01,393.64,Paid Late,4
CUST0003536,2023-05-31,368.95,Paid,0
CUST0003536,2023-06-30,322.89,Paid Late,6
CUST0003536,2023-07-30,259.0,Paid Late,9
CUST0003536,2023-08-29,227.92,Paid Late,10
CUST0003536,2023-09-28,222.28,Paid,3
CUST0003536,2023-10-28,258.28,Paid,6
CUST0003536,2023-11-27,294.95,Paid,1
CUST0003536,2023-12-27,288.74,Paid,21
CUST0003536,2024-01-26,338.12,Paid,1
CUST0003536,2024-02-25,401.56,Paid,0
CUST0003536,2024-03-26,428.06,Paid,1
CUST0003536,2024-04-25,401.6,Paid,13
CUST0003536,2024-05-25,387.7,Paid,1
CUST0003536,2024-06-24,292.68,Unpaid,0
CUST0003536,2024-07-24,273.8,Paid,8
CUST0003536,2024-08-23,254.06,Paid,1
CUST0003536,2024-09-22,226.6,Paid,6
CUST0003536,2024-10-22,243.67,Disputed,6
CUST0003536,2024-11-21,258.01,Paid,2
CUST0003537,2023-01-01,376.63,Paid,1
CUST0003537,2023-01-31,359.28,Paid,0
CUST0003537,2023-03-02,446.71,Unpaid,17
CUST0003537,2023-04-01,457.13,Paid,7
CUST0003537,2023-05-01,419.17,Paid,1
CUST0003537,2023-05-31,372.46,Paid Late,7
CUST0003537,2023-06-30,319.48,Paid,7
CUST0003537,2023-07-30,258.9,Paid,1
CUST0003537,2023-08-29,192.86,Paid,1
CUST0003537,2023-09-28,222.53,Paid,1
CUST0003537,2023-10-28,265.96,Unpaid,0
CUST0003537,2023-11-27,298.75,Paid,8
CUST0003537,2023-12-27,336.49,Paid,1
CUST0003537,2024-01-26,419.08,Paid,0
CUST0003537,2024-02-25,376.94,Paid,5
CUST0003537,2024-03-26,438.8,Paid,1
CUST0003537,2024-04-25,421.66,Unpaid,3
CUST0003537,2024-05-25,404.14,Paid,11
CUST0003537,2024-06-24,324.14,Paid Late,5
CUST0003537,2024-07-24,274.99,Paid,5
CUST0003537,2024-08-23,248.21,Unpaid,6
CUST0003537,2024-09-22,227.26,Paid,5
CUST0003537,2024-10-22,253.61,Paid,2
CUST0003537,2024-11-21,262.68,Paid,0
CUST0003538,2023-01-01,72.75,Paid,2
CUST0003538,2023-01-31,120.1,Disputed,14
CUST0003538,2023-03-02,100.71,Paid,7
CUST0003538,2023-04-01,59.96,Paid Late,5
CUST0003538,2023-05-01,99.1,Disputed,27
CUST0003538,2023-05-31,76.39,Paid,2
CUST0003538,2023-06-30,76.44,Paid,1
CUST0003538,2023-07-30,70.66,Paid,0
CUST0003538,2023-08-29,62.78,Paid Late,0
CUST0003538,2023-09-28,28.33,Paid,2
CUST0003538,2023-10-28,14.93,Paid,5
CUST0003538,2023-11-27,55.89,Paid,0
CUST0003538,2023-12-27,51.11,Paid,7
CUST0003538,2024-01-26,94.19,Paid,0
CUST0003538,2024-02-25,122.32,Paid Late,5
CUST0003538,2024-03-26,144.74,Paid,20
CUST0003538,2024-04-25,103.71,Paid,9
CUST0003538,2024-05-25,82.39,Paid,6
CUST0003538,2024-06-24,47.29,Paid Late,0
CUST0003538,2024-07-24,52.84,Disputed,3
CUST0003538,2024-08-23,54.61,Paid Late,0
CUST0003538,2024-09-22,42.34,Paid Late,0
CUST0003538,2024-10-22,40.19,Paid,0
CUST0003538,2024-11-21,40.34,Paid,15
CUST0003539,2023-01-01,54.64,Paid,1
CUST0003539,2023-01-31,99.48,Paid,4
CUST0003539,2023-03-02,143.08,Paid,2
CUST0003539,2023-04-01,99.06,Paid,12
CUST0003539,2023-05-01,64.32,Paid,0
CUST0003539,2023-05-31,128.06,Paid,18
CUST0003539,2023-06-30,73.75,Paid,1
CUST0003539,2023-07-30,45.93,Paid,11
CUST0003539,2023-08-29,61.92,Paid,2
CUST0003539,2023-09-28,62.18,Paid,2
CUST0003539,2023-10-28,82.37,Paid,0
CUST0003539,2023-11-27,74.47,Paid,1
CUST0003539,2023-12-27,107.33,Paid,3
CUST0003539,2024-01-26,92.82,Paid,14
CUST0003539,2024-02-25,114.39,Paid,1
CUST0003539,2024-03-26,79.29,Paid,3
CUST0003539,2024-04-25,135.18,Paid,4
CUST0003539,2024-05-25,107.93,Paid,0
CUST0003539,2024-06-24,58.71,Paid,7
CUST0003539,2024-07-24,80.17,Paid,3
CUST0003539,2024-08-23,58.06,Paid,10
CUST0003539,2024-09-22,56.8,Paid,1
CUST0003539,2024-10-22,43.59,Unpaid,8
CUST0003539,2024-11-21,72.8,Paid,2
CUST0003540,2023-01-01,375.67,Paid,3
CUST0003540,2023-01-31,378.96,Paid,2
CUST0003540,2023-03-02,417.05,Paid Late,0
CUST0003540,2023-04-01,480.39,Paid,0
CUST0003540,2023-05-01,421.26,Paid,5
CUST0003540,2023-05-31,380.12,Disputed,1
CUST0003540,2023-06-30,313.18,Disputed,3
CUST0003540,2023-07-30,291.65,Unpaid,6
CUST0003540,2023-08-29,249.9,Paid,4
CUST0003540,2023-09-28,268.98,Paid,0
CUST0003540,2023-10-28,242.56,Paid Late,4
CUST0003540,2023-11-27,307.77,Paid,1
CUST0003540,2023-12-27,334.32,Paid,2
CUST0003540,2024-01-26,354.4,Disputed,1
CUST0003540,2024-02-25,420.39,Paid,1
CUST0003540,2024-03-26,458.89,Paid Late,4
CUST0003540,2024-04-25,462.4,Paid,5
CUST0003540,2024-05-25,414.22,Paid Late,6
CUST0003540,2024-06-24,321.09,Paid Late,3
CUST0003540,2024-07-24,276.31,Paid,8
CUST0003540,2024-08-23,246.94,Paid,7
CUST0003540,2024-09-22,240.54,Unpaid,2
CUST0003540,2024-10-22,271.53,Paid,1
CUST0003540,2024-11-21,293.18,Paid Late,1
CUST0003541,2023-01-01,66.33,Paid,6
CUST0003541,2023-01-31,105.28,Paid,5
CUST0003541,2023-03-02,126.18,Paid,5
CUST0003541,2023-04-01,78.59,Paid,6
CUST0003541,2023-05-01,121.21,Paid,5
CUST0003541,2023-05-31,94.37,Paid,2
CUST0003541,2023-06-30,78.19,Paid,0
CUST0003541,2023-07-30,48.02,Paid,19
CUST0003541,2023-08-29,51.53,Paid,0
CUST0003541,2023-09-28,72.34,Unpaid,9
CUST0003541,2023-10-28,59.46,Paid,5
CUST0003541,2023-11-27,45.27,Paid,12
CUST0003541,2023-12-27,59.52,Paid Late,4
CUST0003541,2024-01-26,113.27,Paid,9
CUST0003541,2024-02-25,89.98,Disputed,4
CUST0003541,2024-03-26,81.63,Paid,26
CUST0003541,2024-04-25,75.9,Paid,3
CUST0003541,2024-05-25,71.96,Disputed,5
CUST0003541,2024-06-24,75.64,Paid,11
CUST0003541,2024-07-24,72.58,Paid,0
CUST0003541,2024-08-23,29.98,Paid Late,0
CUST0003541,2024-09-22,37.41,Paid,6
CUST0003541,2024-10-22,63.42,Paid,0
CUST0003541,2024-11-21,41.27,Paid,4
CUST0003542,2023-01-01,196.06,Paid,6
CUST0003542,2023-01-31,236.59,Disputed,1
CUST0003542,2023-03-02,277.51,Unpaid,4
CUST0003542,2023-04-01,287.26,Paid Late,0
CUST0003542,2023-05-01,296.85,Paid,0
CUST0003542,2023-05-31,219.09,Paid Late,6
CUST0003542,2023-06-30,239.9,Unpaid,0
CUST0003542,2023-07-30,196.64,Unpaid,8
CUST0003542,2023-08-29,165.61,Paid,0
CUST0003542,2023-09-28,164.65,Paid,0
CUST0003542,2023-10-28,142.2,Unpaid,8
CUST0003542,2023-11-27,192.87,Paid Late,10
CUST0003542,2023-12-27,221.49,Paid,1
CUST0003542,2024-01-26,256.41,Paid,0
CUST0003542,2024-02-25,283.77,Paid,10
CUST0003542,2024-03-26,263.91,Paid,7
CUST0003542,2024-04-25,278.11,Disputed,0
CUST0003542,2024-05-25,276.62,Unpaid,0
CUST0003542,2024-06-24,277.65,Paid Late,11
CUST0003542,2024-07-24,180.99,Paid,2
CUST0003542,2024-08-23,172.5,Paid,1
CUST0003542,2024-09-22,155.44,Paid,11
CUST0003542,2024-10-22,169.58,Disputed,2
CUST0003542,2024-11-21,203.96,Paid,1
CUST0003543,2023-01-01,68.45,Paid,0
CUST0003543,2023-01-31,88.08,Paid,1
CUST0003543,2023-03-02,95.21,Disputed,10
CUST0003543,2023-04-01,92.67,Paid,1
CUST0003543,2023-05-01,97.56,Paid Late,9
CUST0003543,2023-05-31,57.22,Paid,1
CUST0003543,2023-06-30,56.55,Paid,1
CUST0003543,2023-07-30,29.25,Paid,4
CUST0003543,2023-08-29,26.52,Paid,4
CUST0003543,2023-09-28,20.77,Paid Late,0
CUST0003543,2023-10-28,25.54,Paid,0
CUST0003543,2023-11-27,44.18,Disputed,20
CUST0003543,2023-12-27,71.63,Paid,1
CUST0003543,2024-01-26,85.61,Paid,2
CUST0003543,2024-02-25,65.31,Paid Late,7
CUST0003543,2024-03-26,107.85,Paid,7
CUST0003543,2024-04-25,90.65,Paid,0
CUST0003543,2024-05-25,82.54,Paid Late,1
CUST0003543,2024-06-24,35.08,Paid,2
CUST0003543,2024-07-24,77.4,Paid,4
CUST0003543,2024-08-23,68.8,Paid,1
CUST0003543,2024-09-22,68.52,Paid,15
CUST0003543,2024-10-22,25.52,Disputed,5
CUST0003543,2024-11-21,86.69,Paid,26
CUST0003544,2023-01-01,52.57,Paid,0
CUST0003544,2023-01-31,65.42,Unpaid,4
CUST0003544,2023-03-02,65.27,Paid,6
CUST0003544,2023-04-01,97.28,Paid,3
CUST0003544,2023-05-01,53.89,Paid,3
CUST0003544,2023-05-31,72.95,Paid,4
CUST0003544,2023-06-30,46.77,Unpaid,3
CUST0003544,2023-07-30,21.23,Paid,0
CUST0003544,2023-08-29,47.64,Paid,1
CUST0003544,2023-09-28,29.28,Paid,0
CUST0003544,2023-10-28,37.85,Paid,13
CUST0003544,2023-11-27,22.65,Paid,1
CUST0003544,2023-12-27,10.0,Paid,2
CUST0003544,2024-01-26,85.56,Paid,13
CUST0003544,2024-02-25,76.18,Paid Late,4
CUST0003544,2024-03-26,70.45,Paid,2
CUST0003544,2024-04-25,82.46,Paid Late,2
CUST0003544,2024-05-25,68.41,Paid,0
CUST0003544,2024-06-24,56.45,Paid,2
CUST0003544,2024-07-24,75.4,Unpaid,11
CUST0003544,2024-08-23,23.7,Paid,4
CUST0003544,2024-09-22,27.74,Paid,3
CUST0003544,2024-10-22,10.0,Paid,2
CUST0003544,2024-11-21,69.53,Paid,8
CUST0003545,2023-01-01,153.3,Paid,0
CUST0003545,2023-01-31,161.35,Paid,13
CUST0003545,2023-03-02,173.81,Paid,5
CUST0003545,2023-04-01,219.25,Unpaid,1
CUST0003545,2023-05-01,175.71,Paid,0
CUST0003545,2023-05-31,146.55,Unpaid,15
CUST0003545,2023-06-30,129.55,Paid,5
CUST0003545,2023-07-30,115.76,Unpaid,1
CUST0003545,2023-08-29,106.0,Paid,3
CUST0003545,2023-09-28,83.93,Paid,7
CUST0003545,2023-10-28,122.8,Paid,2
CUST0003545,2023-11-27,127.59,Paid,1
CUST0003545,2023-12-27,135.5,Paid,4
CUST0003545,2024-01-26,136.68,Paid,10
CUST0003545,2024-02-25,173.99,Disputed,1
CUST0003545,2024-03-26,169.9,Paid Late,0
CUST0003545,2024-04-25,155.55,Paid Late,6
CUST0003545,2024-05-25,166.83,Unpaid,0
CUST0003545,2024-06-24,152.95,Paid Late,1
CUST0003545,2024-07-24,89.49,Paid Late,3
CUST0003545,2024-08-23,143.94,Unpaid,9
CUST0003545,2024-09-22,108.47,Paid,1
CUST0003545,2024-10-22,101.37,Paid,6
CUST0003545,2024-11-21,100.59,Paid,4
CUST0003546,2023-01-01,315.21,Paid Late,2
CUST0003546,2023-01-31,349.93,Paid,14
CUST0003546,2023-03-02,383.54,Paid,5
CUST0003546,2023-04-01,388.94,Paid Late,12
CUST0003546,2023-05-01,379.96,Paid,2
CUST0003546,2023-05-31,352.61,Paid,1
CUST0003546,2023-06-30,286.86,Paid Late,1
CUST0003546,2023-07-30,239.68,Paid Late,10
CUST0003546,2023-08-29,250.47,Disputed,11
CUST0003546,2023-09-28,229.44,Paid,2
CUST0003546,2023-10-28,236.76,Paid,0
CUST0003546,2023-11-27,262.79,Unpaid,7
CUST0003546,2023-12-27,328.29,Paid,7
CUST0003546,2024-01-26,343.56,Paid,1
CUST0003546,2024-02-25,367.69,Paid Late,3
CUST0003546,2024-03-26,368.33,Paid,9
CUST0003546,2024-04-25,358.67,Paid,3
CUST0003546,2024-05-25,333.5,Unpaid,0
CUST0003546,2024-06-24,285.0,Paid,2
CUST0003546,2024-07-24,255.45,Paid,0
CUST0003546,2024-08-23,235.43,Paid Late,6
CUST0003546,2024-09-22,199.92,Paid Late,4
CUST0003546,2024-10-22,225.09,Paid,5
CUST0003546,2024-11-21,264.95,Paid Late,6
CUST0003547,2023-01-01,244.01,Paid,10
CUST0003547,2023-01-31,287.58,Paid,17
CUST0003547,2023-03-02,338.65,Paid,3
CUST0003547,2023-04-01,311.14,Paid Late,12
CUST0003547,2023-05-01,305.85,Unpaid,6
CUST0003547,2023-05-31,300.81,Paid Late,6
CUST0003547,2023-06-30,197.6,Paid,2
CUST0003547,2023-07-30,192.39,Paid,3
CUST0003547,2023-08-29,166.09,Disputed,4
CUST0003547,2023-09-28,181.88,Paid,4
CUST0003547,2023-10-28,218.56,Paid,2
CUST0003547,2023-11-27,205.5,Paid Late,2
CUST0003547,2023-12-27,237.05,Paid,3
CUST0003547,2024-01-26,296.07,Disputed,7
CUST0003547,2024-02-25,307.24,Paid Late,4
CUST0003547,2024-03-26,295.66,Unpaid,8
CUST0003547,2024-04-25,299.59,Paid,5
CUST0003547,2024-05-25,296.6,Paid,23
CUST0003547,2024-06-24,247.6,Paid,2
CUST0003547,2024-07-24,236.84,Paid,3
CUST0003547,2024-08-23,178.24,Paid,2
CUST0003547,2024-09-22,200.28,Paid,5
CUST0003547,2024-10-22,150.24,Unpaid,2
CUST0003547,2024-11-21,157.49,Paid,7
CUST0003548,2023-01-01,308.16,Disputed,1
CUST0003548,2023-01-31,352.76,Disputed,0
CUST0003548,2023-03-02,448.53,Paid,0
CUST0003548,2023-04-01,393.13,Disputed,0
CUST0003548,2023-05-01,434.92,Paid,1
CUST0003548,2023-05-31,370.63,Paid,2
CUST0003548,2023-06-30,296.6,Paid,1
CUST0003548,2023-07-30,242.31,Paid,2
CUST0003548,2023-08-29,248.47,Paid,6
CUST0003548,2023-09-28,229.47,Paid,4
CUST0003548,2023-10-28,238.19,Paid,18
CUST0003548,2023-11-27,266.12,Paid,2
CUST0003548,2023-12-27,311.12,Disputed,7
CUST0003548,2024-01-26,371.9,Paid,0
CUST0003548,2024-02-25,378.13,Paid Late,2
CUST0003548,2024-03-26,418.64,Paid,0
CUST0003548,2024-04-25,418.23,Paid,22
CUST0003548,2024-05-25,377.48,Paid Late,15
CUST0003548,2024-06-24,298.64,Paid,16
CUST0003548,2024-07-24,306.38,Paid,1
CUST0003548,2024-08-23,244.7,Paid,0
CUST0003548,2024-09-22,239.84,Paid,0
CUST0003548,2024-10-22,239.43,Paid,11
CUST0003548,2024-11-21,273.64,Unpaid,0
CUST0003549,2023-01-01,194.47,Paid,4
CUST0003549,2023-01-31,226.79,Paid,12
CUST0003549,2023-03-02,223.06,Paid,3
CUST0003549,2023-04-01,240.76,Unpaid,8
CUST0003549,2023-05-01,244.66,Paid,3
CUST0003549,2023-05-31,224.58,Paid Late,1
CUST0003549,2023-06-30,173.44,Disputed,2
CUST0003549,2023-07-30,158.98,Paid,4
