customer_id,reading_date,consumption_kwh,meter_type,reading_type
CUST0004047,2023-03-02,410.29,Analog,Actual
CUST0004047,2023-04-01,275.12,Digital,Actual
CUST0004047,2023-05-01,388.21,Digital,Actual
CUST0004047,2023-05-31,496.2,Digital,Actual
CUST0004047,2023-06-30,619.35,Digital,Actual
CUST0004047,2023-07-30,543.55,Smart,Actual
CUST0004047,2023-08-29,824.23,Smart,Actual
CUST0004047,2023-09-28,818.19,Smart,Estimated
CUST0004047,2023-10-28,824.69,Digital,Actual
CUST0004047,2023-11-27,648.39,Smart,Actual
CUST0004047,2023-12-27,503.67,Smart,Actual
CUST0004047,2024-01-26,485.44,Digital,Actual
CUST0004047,2024-02-25,456.06,Digital,Actual
CUST0004047,2024-03-26,494.71,Smart,Actual
CUST0004047,2024-04-25,393.76,Smart,Actual
CUST0004047,2024-05-25,422.08,Smart,Actual
CUST0004047,2024-06-24,662.27,Smart,Actual
CUST0004047,2024-07-24,692.9,Digital,Actual
CUST0004047,2024-08-23,838.2,Smart,Actual
CUST0004047,2024-09-22,824.29,Smart,Actual
CUST0004047,2024-10-22,731.06,Smart,Estimated
CUST0004047,2024-11-21,672.35,Analog,Actual
CUST0004048,2023-01-01,851.85,Smart,Estimated
CUST0004048,2023-01-31,768.16,Digital,Actual
CUST0004048,2023-03-02,584.42,Smart,Actual
CUST0004048,2023-04-01,424.04,Smart,Actual
CUST0004048,2023-05-01,450.67,Digital,Actual
CUST0004048,2023-05-31,679.35,Smart,Actual
CUST0004048,2023-06-30,824.0,Smart,Actual
CUST0004048,2023-07-30,1047.96,Digital,Actual
CUST0004048,2023-08-29,1078.19,Digital,Actual
CUST0004048,2023-09-28,1206.86,Analog,Actual
CUST0004048,2023-10-28,1200.33,Smart,Actual
CUST0004048,2023-11-27,1131.95,Smart,Actual
CUST0004048,2023-12-27,887.71,Digital,Actual
CUST0004048,2024-01-26,551.94,Smart,Actual
CUST0004048,2024-02-25,763.88,Smart,Actual
CUST0004048,2024-03-26,356.5,Analog,Actual
CUST0004048,2024-04-25,696.8,Digital,Actual
CUST0004048,2024-05-25,638.93,Analog,Actual
CUST0004048,2024-06-24,959.94,Smart,Actual
CUST0004048,2024-07-24,935.39,Smart,Actual
CUST0004048,2024-08-23,1091.37,Smart,Actual
CUST0004048,2024-09-22,1163.69,Smart,Actual
CUST0004048,2024-10-22,1310.82,Digital,Actual
CUST0004048,2024-11-21,783.14,Smart,Actual
CUST0004049,2023-01-01,1425.83,Analog,Actual
CUST0004049,2023-01-31,1157.73,Smart,Actual
CUST0004049,2023-03-02,817.86,Smart,Actual
CUST0004049,2023-04-01,674.71,Smart,Actual
CUST0004049,2023-05-01,767.54,Analog,Actual
CUST0004049,2023-05-31,1039.2,Digital,Actual
CUST0004049,2023-06-30,1267.72,Smart,Actual
CUST0004049,2023-07-30,1529.7,Smart,Actual
CUST0004049,2023-08-29,1805.15,Smart,Actual
CUST0004049,2023-09-28,2004.62,Smart,Actual
CUST0004049,2023-10-28,1773.79,Digital,Estimated
CUST0004049,2023-11-27,1527.56,Smart,Actual
CUST0004049,2023-12-27,1385.3,Analog,Actual
CUST0004049,2024-01-26,1065.36,Smart,Estimated
CUST0004049,2024-02-25,802.27,Digital,Actual
CUST0004049,2024-03-26,650.79,Digital,Estimated
CUST0004049,2024-04-25,925.41,Smart,Actual
CUST0004049,2024-05-25,1098.81,Analog,Actual
CUST0004049,2024-06-24,1542.82,Analog,Actual
CUST0004049,2024-07-24,1750.49,Smart,Actual
CUST0004049,2024-08-23,1854.73,Digital,Actual
CUST0004049,2024-09-22,1891.36,Smart,Actual
CUST0004049,2024-10-22,1635.49,Analog,Actual
CUST0004049,2024-11-21,1551.29,Smart,Estimated
CUST0004050,2023-01-01,1782.67,Smart,Actual
CUST0004050,2023-01-31,1650.08,Smart,Actual
CUST0004050,2023-03-02,971.59,Smart,Actual
CUST0004050,2023-04-01,1075.05,Analog,Actual
CUST0004050,2023-05-01,1499.57,Analog,Actual
CUST0004050,2023-05-31,1673.89,Analog,Actual
CUST0004050,2023-06-30,1856.58,Smart,Actual
CUST0004050,2023-07-30,2015.02,Analog,Actual
CUST0004050,2023-08-29,2522.97,Analog,Actual
CUST0004050,2023-09-28,2337.74,Smart,Estimated
CUST0004050,2023-10-28,2564.06,Digital,Actual
CUST0004050,2023-11-27,2048.05,Smart,Actual
CUST0004050,2023-12-27,2102.47,Smart,Estimated
CUST0004050,2024-01-26,1671.42,Analog,Actual
CUST0004050,2024-02-25,1243.54,Smart,Actual
CUST0004050,2024-03-26,979.31,Digital,Actual
CUST0004050,2024-04-25,1346.7,Smart,Actual
CUST0004050,2024-05-25,1714.99,Digital,Actual
CUST0004050,2024-06-24,2128.01,Smart,Actual
CUST0004050,2024-07-24,1766.91,Digital,Actual
CUST0004050,2024-08-23,2643.2,Smart,Actual
CUST0004050,2024-09-22,2171.62,Smart,Actual
CUST0004050,2024-10-22,2844.08,Smart,Estimated
CUST0004050,2024-11-21,2260.6,Digital,Actual
CUST0004051,2023-01-01,355.53,Smart,Actual
CUST0004051,2023-01-31,313.99,Analog,Actual
CUST0004051,2023-03-02,249.53,Smart,Actual
CUST0004051,2023-04-01,235.18,Digital,Actual
CUST0004051,2023-05-01,226.94,Smart,Actual
CUST0004051,2023-05-31,348.58,Smart,Estimated
CUST0004051,2023-06-30,356.94,Smart,Actual
CUST0004051,2023-07-30,398.74,Digital,Estimated
CUST0004051,2023-08-29,475.58,Smart,Actual
CUST0004051,2023-09-28,558.21,Digital,Actual
CUST0004051,2023-10-28,531.18,Smart,Actual
CUST0004051,2023-11-27,469.97,Smart,Actual
CUST0004051,2023-12-27,383.02,Digital,Actual
CUST0004051,2024-01-26,307.17,Smart,Actual
CUST0004051,2024-02-25,215.17,Smart,Actual
CUST0004051,2024-03-26,247.6,Analog,Actual
CUST0004051,2024-04-25,263.0,Smart,Actual
CUST0004051,2024-05-25,226.7,Digital,Actual
CUST0004051,2024-06-24,353.89,Smart,Actual
CUST0004051,2024-07-24,517.47,Analog,Actual
CUST0004051,2024-08-23,579.46,Smart,Estimated
CUST0004051,2024-09-22,585.29,Smart,Actual
CUST0004051,2024-10-22,510.06,Smart,Actual
CUST0004051,2024-11-21,437.7,Smart,Actual
CUST0004052,2023-01-01,1157.76,Smart,Estimated
CUST0004052,2023-01-31,989.96,Analog,Estimated
CUST0004052,2023-03-02,962.55,Smart,Estimated
CUST0004052,2023-04-01,522.59,Digital,Actual
CUST0004052,2023-05-01,799.34,Smart,Actual
CUST0004052,2023-05-31,1027.92,Digital,Actual
CUST0004052,2023-06-30,1247.1,Smart,Actual
CUST0004052,2023-07-30,1606.39,Smart,Actual
CUST0004052,2023-08-29,1593.54,Analog,Actual
CUST0004052,2023-09-28,1689.19,Smart,Actual
CUST0004052,2023-10-28,1412.54,Smart,Actual
CUST0004052,2023-11-27,1712.8,Smart,Actual
CUST0004052,2023-12-27,1473.13,Analog,Estimated
CUST0004052,2024-01-26,917.99,Smart,Actual
CUST0004052,2024-02-25,768.8,Analog,Estimated
CUST0004052,2024-03-26,792.96,Smart,Actual
CUST0004052,2024-04-25,715.33,Digital,Actual
CUST0004052,2024-05-25,837.63,Smart,Actual
CUST0004052,2024-06-24,1362.96,Smart,Estimated
CUST0004052,2024-07-24,1450.71,Smart,Actual
CUST0004052,2024-08-23,1622.15,Digital,Actual
CUST0004052,2024-09-22,1917.41,Smart,Actual
CUST0004052,2024-10-22,1717.38,Digital,Actual
CUST0004052,2024-11-21,1644.13,Digital,Actual
CUST0004053,2023-01-01,672.53,Smart,Estimated
CUST0004053,2023-01-31,610.93,Digital,Estimated
CUST0004053,2023-03-02,456.55,Smart,Actual
CUST0004053,2023-04-01,561.3,Digital,Actual
CUST0004053,2023-05-01,558.47,Digital,Actual
CUST0004053,2023-05-31,680.07,Analog,Actual
CUST0004053,2023-06-30,765.81,Smart,Actual
CUST0004053,2023-07-30,953.49,Analog,Estimated
CUST0004053,2023-08-29,990.37,Analog,Actual
CUST0004053,2023-09-28,1114.77,Smart,Actual
CUST0004053,2023-10-28,1106.6,Smart,Actual
CUST0004053,2023-11-27,868.03,Smart,Actual
CUST0004053,2023-12-27,781.6,Smart,Estimated
CUST0004053,2024-01-26,764.54,Digital,Actual
CUST0004053,2024-02-25,440.21,Analog,Actual
CUST0004053,2024-03-26,446.84,Smart,Actual
CUST0004053,2024-04-25,445.14,Digital,Actual
CUST0004053,2024-05-25,642.83,Analog,Estimated
CUST0004053,2024-06-24,771.54,Smart,Actual
CUST0004053,2024-07-24,918.56,Analog,Actual
CUST0004053,2024-08-23,971.98,Digital,Actual
CUST0004053,2024-09-22,1051.17,Analog,Actual
CUST0004053,2024-10-22,1013.75,Smart,Actual
CUST0004053,2024-11-21,986.35,Smart,Actual
CUST0004054,2023-01-01,775.69,Smart,Actual
CUST0004054,2023-01-31,624.52,Digital,Estimated
CUST0004054,2023-03-02,458.03,Digital,Actual
CUST0004054,2023-04-01,411.34,Smart,Actual
CUST0004054,2023-05-01,314.17,Analog,Actual
CUST0004054,2023-05-31,532.02,Digital,Actual
CUST0004054,2023-06-30,767.54,Analog,Actual
CUST0004054,2023-07-30,816.92,Analog,Actual
CUST0004054,2023-08-29,901.14,Analog,Actual
CUST0004054,2023-09-28,789.23,Analog,Actual
CUST0004054,2023-10-28,1039.17,Digital,Actual
CUST0004054,2023-11-27,780.63,Smart,Actual
CUST0004054,2023-12-27,605.96,Smart,Actual
CUST0004054,2024-01-26,450.72,Smart,Actual
CUST0004054,2024-02-25,460.47,Digital,Actual
CUST0004054,2024-03-26,387.2,Digital,Actual
CUST0004054,2024-04-25,459.01,Digital,Estimated
CUST0004054,2024-05-25,555.98,Digital,Actual
CUST0004054,2024-06-24,616.17,Digital,Estimated
CUST0004054,2024-07-24,841.82,Smart,Actual
CUST0004054,2024-08-23,815.49,Analog,Actual
CUST0004054,2024-09-22,921.96,Smart,Actual
CUST0004054,2024-10-22,895.1,Digital,Actual
CUST0004054,2024-11-21,827.1,Digital,Actual
CUST0004055,2023-01-01,330.02,Analog,Actual
CUST0004055,2023-01-31,245.63,Smart,Actual
CUST0004055,2023-03-02,220.23,Digital,Estimated
CUST0004055,2023-04-01,196.11,Digital,Actual
CUST0004055,2023-05-01,220.28,Digital,Actual
CUST0004055,2023-05-31,267.72,Digital,Actual
CUST0004055,2023-06-30,291.78,Digital,Estimated
CUST0004055,2023-07-30,396.02,Analog,Actual
CUST0004055,2023-08-29,445.84,Analog,Actual
CUST0004055,2023-09-28,505.07,Smart,Actual
CUST0004055,2023-10-28,437.74,Analog,Actual
CUST0004055,2023-11-27,301.45,Digital,Actual
CUST0004055,2023-12-27,345.14,Digital,Actual
CUST0004055,2024-01-26,270.66,Smart,Actual
CUST0004055,2024-02-25,196.33,Smart,Actual
CUST0004055,2024-03-26,173.66,Analog,Actual
CUST0004055,2024-04-25,254.07,Analog,Actual
CUST0004055,2024-05-25,306.22,Digital,Actual
CUST0004055,2024-06-24,284.2,Smart,Actual
CUST0004055,2024-07-24,408.17,Digital,Actual
CUST0004055,2024-08-23,386.95,Smart,Actual
CUST0004055,2024-09-22,396.31,Smart,Actual
CUST0004055,2024-10-22,453.22,Analog,Actual
CUST0004055,2024-11-21,404.61,Analog,Actual
CUST0004056,2023-01-01,480.26,Digital,Actual
CUST0004056,2023-01-31,376.17,Analog,Actual
CUST0004056,2023-03-02,216.72,Digital,Actual
CUST0004056,2023-04-01,347.93,Analog,Actual
CUST0004056,2023-05-01,226.17,Smart,Estimated
CUST0004056,2023-05-31,373.05,Digital,Actual
CUST0004056,2023-06-30,517.7,Digital,Actual
CUST0004056,2023-07-30,562.3,Digital,Actual
CUST0004056,2023-08-29,750.59,Digital,Actual
CUST0004056,2023-09-28,726.61,Digital,Actual
CUST0004056,2023-10-28,660.87,Digital,Estimated
CUST0004056,2023-11-27,625.88,Digital,Actual
CUST0004056,2023-12-27,566.36,Analog,Actual
CUST0004056,2024-01-26,407.41,Digital,Actual
CUST0004056,2024-02-25,330.68,Digital,Actual
CUST0004056,2024-03-26,305.11,Analog,Actual
CUST0004056,2024-04-25,293.75,Digital,Actual
CUST0004056,2024-05-25,354.48,Analog,Actual
CUST0004056,2024-06-24,477.49,Digital,Actual
CUST0004056,2024-07-24,589.53,Analog,Actual
CUST0004056,2024-08-23,698.83,Analog,Actual
CUST0004056,2024-09-22,627.1,Smart,Actual
CUST0004056,2024-10-22,668.92,Analog,Actual
CUST0004056,2024-11-21,582.61,Smart,Estimated
CUST0004057,2023-01-01,1773.4,Smart,Actual
CUST0004057,2023-01-31,1600.18,Analog,Actual
CUST0004057,2023-03-02,1584.35,Smart,Actual
CUST0004057,2023-04-01,855.39,Analog,Actual
CUST0004057,2023-05-01,932.57,Digital,Actual
CUST0004057,2023-05-31,1308.83,Analog,Actual
CUST0004057,2023-06-30,1717.75,Smart,Actual
CUST0004057,2023-07-30,2278.02,Smart,Actual
CUST0004057,2023-08-29,2238.61,Digital,Actual
CUST0004057,2023-09-28,1990.23,Smart,Actual
CUST0004057,2023-10-28,2893.23,Smart,Actual
CUST0004057,2023-11-27,2135.24,Digital,Estimated
CUST0004057,2023-12-27,1816.52,Smart,Actual
CUST0004057,2024-01-26,1714.19,Digital,Actual
CUST0004057,2024-02-25,1069.52,Smart,Actual
CUST0004057,2024-03-26,1092.04,Digital,Actual
CUST0004057,2024-04-25,1206.77,Smart,Actual
CUST0004057,2024-05-25,1226.8,Smart,Actual
CUST0004057,2024-06-24,1897.62,Smart,Actual
CUST0004057,2024-07-24,2405.0,Smart,Actual
CUST0004057,2024-08-23,2595.35,Analog,Actual
CUST0004057,2024-09-22,2326.14,Smart,Actual
CUST0004057,2024-10-22,2291.7,Smart,Actual
CUST0004057,2024-11-21,2347.71,Analog,Estimated
CUST0004058,2023-01-01,1900.85,Smart,Actual
CUST0004058,2023-01-31,1673.57,Smart,Actual
CUST0004058,2023-03-02,1224.53,Digital,Actual
CUST0004058,2023-04-01,1302.77,Analog,Actual
CUST0004058,2023-05-01,1147.7,Smart,Actual
CUST0004058,2023-05-31,1347.66,Smart,Actual
CUST0004058,2023-06-30,1906.86,Digital,Actual
CUST0004058,2023-07-30,2169.75,Smart,Actual
CUST0004058,2023-08-29,2505.52,Smart,Actual
CUST0004058,2023-09-28,2619.66,Digital,Estimated
CUST0004058,2023-10-28,2620.91,Analog,Actual
CUST0004058,2023-11-27,2258.78,Analog,Actual
CUST0004058,2023-12-27,2036.59,Smart,Actual
CUST0004058,2024-01-26,1729.79,Smart,Actual
CUST0004058,2024-02-25,1112.76,Smart,Actual
CUST0004058,2024-03-26,1017.6,Analog,Actual
CUST0004058,2024-04-25,1667.46,Smart,Actual
CUST0004058,2024-05-25,1544.57,Digital,Actual
CUST0004058,2024-06-24,1963.54,Analog,Actual
CUST0004058,2024-07-24,2377.84,Smart,Actual
CUST0004058,2024-08-23,2493.14,Analog,Actual
CUST0004058,2024-09-22,2493.95,Analog,Actual
CUST0004058,2024-10-22,2464.06,Analog,Actual
CUST0004058,2024-11-21,2353.3,Smart,Actual
CUST0004059,2023-01-01,898.82,Analog,Actual
CUST0004059,2023-01-31,632.91,Smart,Actual
CUST0004059,2023-03-02,482.67,Smart,Actual
CUST0004059,2023-04-01,570.71,Digital,Actual
CUST0004059,2023-05-01,782.05,Analog,Actual
CUST0004059,2023-05-31,702.89,Smart,Actual
CUST0004059,2023-06-30,710.13,Digital,Actual
CUST0004059,2023-07-30,1242.2,Smart,Actual
CUST0004059,2023-08-29,1037.26,Digital,Estimated
CUST0004059,2023-09-28,1279.97,Digital,Actual
CUST0004059,2023-10-28,1320.86,Smart,Actual
CUST0004059,2023-11-27,1209.59,Smart,Actual
CUST0004059,2023-12-27,1074.54,Smart,Actual
CUST0004059,2024-01-26,733.47,Analog,Actual
CUST0004059,2024-02-25,802.03,Smart,Actual
CUST0004059,2024-03-26,518.35,Analog,Actual
CUST0004059,2024-04-25,695.75,Digital,Actual
CUST0004059,2024-05-25,630.17,Smart,Actual
CUST0004059,2024-06-24,832.26,Analog,Actual
CUST0004059,2024-07-24,1277.05,Smart,Actual
CUST0004059,2024-08-23,1332.94,Digital,Actual
CUST0004059,2024-09-22,1305.55,Smart,Actual
CUST0004059,2024-10-22,1189.07,Analog,Actual
CUST0004059,2024-11-21,1130.98,Digital,Actual
CUST0004060,2023-01-01,333.49,Smart,Actual
CUST0004060,2023-01-31,253.94,Smart,Actual
CUST0004060,2023-03-02,219.67,Smart,Actual
CUST0004060,2023-04-01,185.21,Digital,Actual
CUST0004060,2023-05-01,296.78,Smart,Estimated
CUST0004060,2023-05-31,326.28,Digital,Actual
CUST0004060,2023-06-30,352.42,Digital,Actual
CUST0004060,2023-07-30,398.97,Digital,Actual
CUST0004060,2023-08-29,504.85,Smart,Actual
CUST0004060,2023-09-28,423.35,Smart,Estimated
CUST0004060,2023-10-28,461.32,Smart,Estimated
CUST0004060,2023-11-27,417.48,Smart,Actual
CUST0004060,2023-12-27,385.38,Analog,Actual
CUST0004060,2024-01-26,250.77,Smart,Actual
CUST0004060,2024-02-25,319.89,Smart,Actual
CUST0004060,2024-03-26,136.6,Digital,Actual
CUST0004060,2024-04-25,246.03,Digital,Actual
CUST0004060,2024-05-25,254.09,Smart,Estimated
CUST0004060,2024-06-24,312.12,Digital,Actual
CUST0004060,2024-07-24,403.9,Analog,Actual
CUST0004060,2024-08-23,454.69,Analog,Actual
CUST0004060,2024-09-22,525.83,Digital,Actual
CUST0004060,2024-10-22,380.82,Analog,Actual
CUST0004060,2024-11-21,352.79,Smart,Actual
CUST0004061,2023-01-01,1945.24,Smart,Estimated
CUST0004061,2023-01-31,1252.6,Digital,Actual
CUST0004061,2023-03-02,1089.98,Smart,Actual
CUST0004061,2023-04-01,675.89,Smart,Actual
CUST0004061,2023-05-01,1232.14,Analog,Actual
CUST0004061,2023-05-31,1025.6,Analog,Actual
CUST0004061,2023-06-30,1790.89,Analog,Actual
CUST0004061,2023-07-30,2057.35,Smart,Estimated
CUST0004061,2023-08-29,2593.68,Digital,Actual
CUST0004061,2023-09-28,2647.88,Analog,Actual
CUST0004061,2023-10-28,2369.36,Smart,Actual
CUST0004061,2023-11-27,2342.17,Analog,Actual
CUST0004061,2023-12-27,1549.56,Smart,Actual
CUST0004061,2024-01-26,1343.58,Digital,Actual
CUST0004061,2024-02-25,948.06,Analog,Actual
CUST0004061,2024-03-26,902.14,Digital,Estimated
CUST0004061,2024-04-25,800.43,Analog,Estimated
CUST0004061,2024-05-25,1260.17,Digital,Actual
CUST0004061,2024-06-24,1420.81,Analog,Actual
CUST0004061,2024-07-24,2169.33,Analog,Actual
CUST0004061,2024-08-23,1909.41,Digital,Estimated
CUST0004061,2024-09-22,2474.18,Smart,Actual
CUST0004061,2024-10-22,2163.76,Analog,Actual
CUST0004061,2024-11-21,2043.49,Smart,Actual
CUST0004062,2023-01-01,1615.27,Smart,Actual
CUST0004062,2023-01-31,1221.36,Analog,Actual
CUST0004062,2023-03-02,1079.83,Digital,Actual
CUST0004062,2023-04-01,1051.51,Analog,Actual
CUST0004062,2023-05-01,1142.57,Smart,Actual
CUST0004062,2023-05-31,1427.42,Digital,Actual
CUST0004062,2023-06-30,1485.33,Smart,Actual
CUST0004062,2023-07-30,2179.38,Smart,Actual
CUST0004062,2023-08-29,2291.25,Smart,Actual
CUST0004062,2023-09-28,2328.05,Analog,Actual
CUST0004062,2023-10-28,2060.31,Smart,Estimated
CUST0004062,2023-11-27,2155.21,Smart,Estimated
CUST0004062,2023-12-27,1658.19,Smart,Actual
CUST0004062,2024-01-26,1274.29,Smart,Actual
CUST0004062,2024-02-25,1107.61,Digital,Actual
CUST0004062,2024-03-26,1150.71,Smart,Estimated
CUST0004062,2024-04-25,700.19,Analog,Actual
CUST0004062,2024-05-25,1137.97,Smart,Actual
CUST0004062,2024-06-24,1677.45,Smart,Estimated
CUST0004062,2024-07-24,1744.11,Digital,Actual
CUST0004062,2024-08-23,2002.65,Analog,Actual
CUST0004062,2024-09-22,1939.51,Digital,Actual
CUST0004062,2024-10-22,2094.97,Analog,Estimated
CUST0004062,2024-11-21,1886.88,Analog,Actual
CUST0004063,2023-01-01,1212.5,Smart,Actual
CUST0004063,2023-01-31,1044.75,Smart,Actual
CUST0004063,2023-03-02,748.44,Digital,Actual
CUST0004063,2023-04-01,945.03,Analog,Actual
CUST0004063,2023-05-01,645.23,Analog,Actual
CUST0004063,2023-05-31,870.53,Smart,Estimated
CUST0004063,2023-06-30,1148.89,Smart,Actual
CUST0004063,2023-07-30,1317.96,Digital,Estimated
CUST0004063,2023-08-29,1648.15,Smart,Actual
CUST0004063,2023-09-28,1370.18,Smart,Actual
CUST0004063,2023-10-28,1656.92,Smart,Actual
CUST0004063,2023-11-27,1261.45,Digital,Estimated
CUST0004063,2023-12-27,1065.18,Digital,Actual
CUST0004063,2024-01-26,860.73,Digital,Actual
CUST0004063,2024-02-25,706.19,Digital,Actual
CUST0004063,2024-03-26,786.08,Smart,Actual
CUST0004063,2024-04-25,685.36,Digital,Actual
CUST0004063,2024-05-25,1090.74,Analog,Actual
CUST0004063,2024-06-24,1232.41,Smart,Actual
CUST0004063,2024-07-24,1298.06,Smart,Actual
CUST0004063,2024-08-23,1443.89,Smart,Estimated
CUST0004063,2024-09-22,1375.71,Digital,Actual
CUST0004063,2024-10-22,1390.28,Smart,Actual
CUST0004063,2024-11-21,1388.97,Smart,Actual
CUST0004064,2023-01-01,1016.1,Smart,Estimated
CUST0004064,2023-01-31,720.2,Digital,Actual
CUST0004064,2023-03-02,517.19,Digital,Actual
CUST0004064,2023-04-01,577.23,Digital,Actual
CUST0004064,2023-05-01,671.05,Smart,Estimated
CUST0004064,2023-05-31,644.63,Analog,Actual
CUST0004064,2023-06-30,1005.31,Analog,Actual
CUST0004064,2023-07-30,1109.37,Smart,Actual
CUST0004064,2023-08-29,1179.49,Analog,Actual
CUST0004064,2023-09-28,1350.06,Digital,Actual
CUST0004064,2023-10-28,1444.11,Smart,Estimated
CUST0004064,2023-11-27,1363.31,Digital,Actual
CUST0004064,2023-12-27,897.76,Smart,Actual
CUST0004064,2024-01-26,658.31,Digital,Actual
CUST0004064,2024-02-25,541.36,Smart,Estimated
CUST0004064,2024-03-26,484.98,Digital,Actual
CUST0004064,2024-04-25,744.02,Analog,Actual
CUST0004064,2024-05-25,891.19,Digital,Actual
CUST0004064,2024-06-24,920.12,Digital,Actual
CUST0004064,2024-07-24,1192.02,Digital,Estimated
CUST0004064,2024-08-23,1547.44,Analog,Actual
CUST0004064,2024-09-22,1426.41,Digital,Estimated
CUST0004064,2024-10-22,1462.3,Smart,Actual
CUST0004064,2024-11-21,1136.66,Digital,Actual
CUST0004065,2023-01-01,365.03,Digital,Actual
CUST0004065,2023-01-31,279.54,Smart,Actual
CUST0004065,2023-03-02,172.29,Smart,Estimated
CUST0004065,2023-04-01,188.7,Smart,Actual
CUST0004065,2023-05-01,283.97,Digital,Actual
CUST0004065,2023-05-31,311.35,Smart,Estimated
CUST0004065,2023-06-30,357.83,Smart,Actual
CUST0004065,2023-07-30,488.61,Smart,Actual
CUST0004065,2023-08-29,457.65,Smart,Actual
CUST0004065,2023-09-28,458.58,Digital,Actual
CUST0004065,2023-10-28,506.57,Smart,Actual
CUST0004065,2023-11-27,436.82,Smart,Actual
CUST0004065,2023-12-27,370.45,Smart,Actual
CUST0004065,2024-01-26,283.2,Analog,Actual
CUST0004065,2024-02-25,240.97,Smart,Actual
CUST0004065,2024-03-26,218.72,Digital,Actual
CUST0004065,2024-04-25,263.78,Analog,Actual
CUST0004065,2024-05-25,259.38,Smart,Estimated
CUST0004065,2024-06-24,342.44,Digital,Estimated
CUST0004065,2024-07-24,385.48,Digital,Actual
CUST0004065,2024-08-23,447.05,Smart,Estimated
CUST0004065,2024-09-22,464.26,Digital,Actual
CUST0004065,2024-10-22,471.17,Smart,Actual
CUST0004065,2024-11-21,495.98,Digital,Actual
CUST0004066,2023-01-01,1333.67,Analog,Actual
CUST0004066,2023-01-31,1042.96,Smart,Actual
CUST0004066,2023-03-02,887.75,Digital,Actual
CUST0004066,2023-04-01,990.2,Digital,Actual
CUST0004066,2023-05-01,1267.86,Smart,Actual
CUST0004066,2023-05-31,1358.01,Smart,Actual
CUST0004066,2023-06-30,1329.4,Smart,Actual
CUST0004066,2023-07-30,2107.75,Analog,Actual
CUST0004066,2023-08-29,1913.1,Smart,Actual
CUST0004066,2023-09-28,1959.78,Smart,Estimated
CUST0004066,2023-10-28,1849.68,Smart,Actual
CUST0004066,2023-11-27,1682.9,Digital,Actual
CUST0004066,2023-12-27,1413.97,Smart,Actual
CUST0004066,2024-01-26,1238.63,Smart,Actual
CUST0004066,2024-02-25,1030.57,Smart,Actual
CUST0004066,2024-03-26,938.17,Smart,Actual
CUST0004066,2024-04-25,962.91,Smart,Estimated
CUST0004066,2024-05-25,1426.88,Analog,Actual
CUST0004066,2024-06-24,1425.67,Smart,Actual
CUST0004066,2024-07-24,1486.11,Analog,Actual
CUST0004066,2024-08-23,1899.81,Digital,Actual
CUST0004066,2024-09-22,2093.3,Smart,Actual
CUST0004066,2024-10-22,1919.26,Smart,Actual
CUST0004066,2024-11-21,1950.43,Digital,Actual
CUST0004067,2023-01-01,1341.34,Analog,Actual
CUST0004067,2023-01-31,1021.65,Smart,Estimated
CUST0004067,2023-03-02,861.55,Smart,Actual
CUST0004067,2023-04-01,685.91,Smart,Actual
CUST0004067,2023-05-01,897.56,Analog,Actual
CUST0004067,2023-05-31,1184.22,Smart,Estimated
CUST0004067,2023-06-30,1424.09,Digital,Actual
CUST0004067,2023-07-30,1396.67,Smart,Actual
CUST0004067,2023-08-29,1647.46,Smart,Actual
CUST0004067,2023-09-28,1787.38,Smart,Actual
CUST0004067,2023-10-28,1828.52,Analog,Actual
CUST0004067,2023-11-27,1555.07,Smart,Estimated
CUST0004067,2023-12-27,1553.56,Digital,Actual
CUST0004067,2024-01-26,1200.19,Smart,Estimated
CUST0004067,2024-02-25,852.37,Smart,Actual
CUST0004067,2024-03-26,927.21,Digital,Actual
CUST0004067,2024-04-25,959.74,Digital,Estimated
CUST0004067,2024-05-25,1257.97,Digital,Estimated
CUST0004067,2024-06-24,1179.68,Smart,Actual
CUST0004067,2024-07-24,1482.85,Analog,Actual
CUST0004067,2024-08-23,1711.34,Smart,Actual
CUST0004067,2024-09-22,1476.1,Smart,Actual
CUST0004067,2024-10-22,1478.82,Smart,Actual
CUST0004067,2024-11-21,1424.08,Analog,Actual
CUST0004068,2023-01-01,1715.75,Digital,Actual
CUST0004068,2023-01-31,1318.47,Smart,Actual
CUST0004068,2023-03-02,625.89,Analog,Actual
CUST0004068,2023-04-01,896.62,Smart,Actual
CUST0004068,2023-05-01,1144.1,Smart,Actual
CUST0004068,2023-05-31,1322.86,Smart,Actual
CUST0004068,2023-06-30,1803.66,Digital,Actual
CUST0004068,2023-07-30,1912.95,Digital,Actual
CUST0004068,2023-08-29,2231.18,Smart,Actual
CUST0004068,2023-09-28,2435.86,Analog,Actual
CUST0004068,2023-10-28,1980.91,Analog,Actual
CUST0004068,2023-11-27,2078.85,Digital,Actual
CUST0004068,2023-12-27,1755.35,Analog,Actual
CUST0004068,2024-01-26,1207.62,Analog,Actual
CUST0004068,2024-02-25,826.4,Digital,Actual
CUST0004068,2024-03-26,985.51,Digital,Actual
CUST0004068,2024-04-25,1257.08,Smart,Estimated
CUST0004068,2024-05-25,1334.18,Digital,Actual
CUST0004068,2024-06-24,1498.37,Smart,Actual
CUST0004068,2024-07-24,1859.64,Smart,Actual
CUST0004068,2024-08-23,2248.51,Smart,Actual
CUST0004068,2024-09-22,2467.46,Smart,Estimated
