customer_id,census_median_income,neighborhood_crime_index,area_avg_property_value,distance_to_service_center_miles,num_competitors_in_area,area_satisfaction_index,renewable_energy_adoption_pct,avg_outages_per_year_area
CUST0004139,62457.0,4.01,542194.0,11.2,1,2.16,4.5,8
CUST0004140,111930.0,7.95,334458.0,19.7,3,2.31,38.1,3
CUST0004141,41595.0,4.36,457851.0,11.8,0,4.04,14.6,1
CUST0004142,104086.0,6.76,226040.0,29.0,3,2.58,25.9,3
CUST0004143,109566.0,2.12,583290.0,22.3,3,2.13,29.3,2
CUST0004144,65462.0,7.62,388556.0,7.2,1,2.18,7.3,6
CUST0004145,91171.0,8.08,543535.0,35.2,0,3.99,21.8,3
CUST0004146,41904.0,1.6,393442.0,7.7,0,2.1,27.1,1
CUST0004147,82851.0,8.3,223083.0,43.4,1,4.6,1.3,4
CUST0004148,49805.0,5.6,547686.0,18.8,3,4.48,14.8,1
CUST0004149,108886.0,2.7,572036.0,42.3,0,2.6,20.8,1
CUST0004150,30653.0,6.06,324974.0,31.1,4,3.0,39.6,5
CUST0004151,110762.0,5.91,203900.0,9.8,2,2.43,38.8,2
CUST0004152,34016.0,6.48,530598.0,6.9,1,4.35,36.4,0
CUST0004153,33022.0,6.77,532203.0,37.3,3,3.87,2.7,4
CUST0004154,37811.0,4.35,140961.0,5.1,1,4.6,27.4,4
CUST0004155,53440.0,6.8,481521.0,4.9,2,3.8,20.1,3
CUST0004156,46545.0,4.53,386202.0,12.3,0,2.71,20.7,3
CUST0004157,90395.0,3.14,110335.0,28.3,3,3.5,25.4,1
CUST0004158,71343.0,4.86,578508.0,30.6,3,4.89,28.2,2
CUST0004159,106815.0,8.53,440202.0,26.5,1,4.07,6.8,1
CUST0004160,76117.0,7.15,580631.0,18.6,0,3.35,10.7,2
CUST0004161,108554.0,7.23,486514.0,16.9,1,4.51,33.3,3
CUST0004162,97295.0,1.67,303250.0,25.6,1,4.79,15.3,2
CUST0004163,119715.0,8.75,317585.0,8.6,0,2.61,9.0,2
CUST0004164,106084.0,4.76,553815.0,29.1,3,3.93,13.4,5
CUST0004165,39790.0,6.89,325366.0,13.2,1,4.16,14.1,2
CUST0004166,38903.0,4.4,250955.0,28.8,2,3.85,6.9,4
CUST0004167,59873.0,3.72,422963.0,49.5,1,4.34,31.6,1
CUST0004168,37361.0,8.27,154821.0,13.4,2,4.79,17.5,3
CUST0004169,110684.0,7.07,462435.0,17.5,2,3.47,15.3,0
CUST0004170,80081.0,9.97,255802.0,34.8,0,3.86,22.3,5
CUST0004171,81485.0,3.77,112633.0,31.4,0,2.77,3.2,2
CUST0004172,48841.0,4.46,334271.0,41.3,1,2.21,16.2,1
CUST0004173,43722.0,4.4,137040.0,22.0,0,3.5,39.4,1
CUST0004174,60571.0,2.92,326633.0,38.9,1,3.64,34.1,4
CUST0004175,85162.0,1.35,268448.0,7.3,1,4.78,38.9,5
CUST0004176,35393.0,7.84,299976.0,27.7,2,3.73,32.5,5
CUST0004177,30595.0,5.34,149823.0,20.1,0,2.07,37.0,2
CUST0004178,79755.0,4.14,583346.0,38.3,0,3.46,13.5,1
CUST0004179,90372.0,8.59,168007.0,34.8,3,3.83,29.5,5
CUST0004180,71056.0,1.45,246388.0,30.2,1,3.33,36.4,2
CUST0004181,83099.0,5.36,225646.0,24.0,1,3.52,7.7,4
CUST0004182,70293.0,9.77,590341.0,27.1,1,4.35,37.1,4
CUST0004183,56409.0,4.53,473290.0,26.3,1,2.01,18.4,0
CUST0004184,86242.0,3.76,184636.0,13.2,0,3.68,3.8,3
CUST0004185,57094.0,9.24,251208.0,24.6,4,3.25,28.3,2
CUST0004186,31961.0,5.8,263081.0,38.4,2,3.74,0.7,2
CUST0004187,118788.0,2.42,556545.0,49.5,1,3.44,11.2,1
CUST0004188,90654.0,8.51,557977.0,45.6,1,2.73,1.3,5
CUST0004189,103146.0,3.36,216476.0,27.3,3,2.83,27.5,0
CUST0004190,92400.0,3.5,140923.0,5.4,1,4.52,2.1,1
CUST0004191,91698.0,1.22,287451.0,12.6,2,3.65,34.5,4
CUST0004192,113642.0,6.33,236799.0,43.3,0,4.67,31.0,2
CUST0004193,106365.0,2.99,427460.0,13.2,3,2.71,30.3,4
CUST0004194,39496.0,5.29,104312.0,14.0,0,4.22,5.3,7
CUST0004195,107276.0,3.29,279303.0,4.6,3,4.99,13.5,2
CUST0004196,115970.0,5.25,264555.0,31.1,0,4.75,18.8,1
CUST0004197,91583.0,6.72,325850.0,13.8,1,3.67,7.4,3
CUST0004198,67102.0,9.76,441375.0,36.6,3,4.35,11.6,3
CUST0004199,96054.0,9.55,540946.0,43.6,1,2.4,20.0,2
CUST0004200,37218.0,2.24,587713.0,46.9,2,4.63,13.8,0
CUST0004201,110293.0,3.12,360596.0,49.6,3,2.7,31.6,1
CUST0004202,63619.0,9.93,353614.0,8.5,0,4.96,22.5,0
CUST0004203,103870.0,8.25,152355.0,24.4,3,3.73,17.3,2
CUST0004204,34061.0,1.12,254643.0,3.3,3,2.69,31.0,3
CUST0004205,42599.0,2.64,448893.0,22.9,3,3.55,5.4,5
CUST0004206,70599.0,8.38,557680.0,10.0,1,2.04,38.5,1
CUST0004207,95842.0,3.32,318231.0,38.5,3,3.84,28.9,2
CUST0004208,79076.0,3.1,207909.0,9.4,0,3.56,7.2,0
CUST0004209,107034.0,7.18,525965.0,8.4,2,2.69,11.7,4
CUST0004210,65009.0,6.56,234256.0,37.2,0,3.74,13.6,2
CUST0004211,63095.0,4.81,594743.0,12.9,0,2.55,19.8,5
CUST0004212,89511.0,7.65,499536.0,47.6,2,4.63,5.9,2
CUST0004213,70493.0,4.11,231318.0,47.1,1,4.12,26.0,4
CUST0004214,54828.0,8.52,251962.0,23.3,1,2.43,39.5,4
CUST0004215,49806.0,6.14,444957.0,23.9,2,2.22,27.8,3
CUST0004216,108537.0,6.58,475110.0,10.4,0,3.0,14.2,1
CUST0004217,84827.0,5.86,399037.0,8.7,4,4.86,16.2,6
CUST0004218,34238.0,5.1,439932.0,47.8,0,3.13,12.9,1
CUST0004219,59047.0,2.82,420969.0,17.2,1,4.81,1.8,3
CUST0004220,116326.0,9.86,260868.0,13.9,0,3.71,30.0,5
CUST0004221,63993.0,4.53,541164.0,40.7,1,4.14,15.7,4
CUST0004222,78482.0,6.59,196448.0,14.2,3,3.07,27.9,4
CUST0004223,104634.0,1.52,282407.0,1.2,0,3.48,27.8,2
CUST0004224,64830.0,2.01,191248.0,31.4,3,4.89,2.1,4
CUST0004225,60494.0,1.83,448047.0,43.4,1,4.31,39.7,1
CUST0004226,104944.0,3.96,568926.0,2.6,1,3.19,0.5,2
CUST0004227,104675.0,5.07,106111.0,40.8,0,4.85,23.3,2
CUST0004228,112681.0,9.52,381479.0,23.7,0,2.29,22.2,4
CUST0004229,45618.0,2.85,560497.0,17.6,1,2.26,7.1,2
CUST0004230,59021.0,6.66,451313.0,17.3,2,2.76,19.9,3
CUST0004231,56903.0,9.89,512442.0,35.4,2,4.16,23.1,3
CUST0004232,79062.0,5.49,262754.0,9.5,2,3.36,27.9,6
CUST0004233,98670.0,2.29,364762.0,44.5,0,4.03,14.7,3
CUST0004234,34137.0,6.81,579685.0,22.7,2,3.24,5.7,4
CUST0004235,50500.0,7.13,479524.0,6.1,2,3.7,35.4,1
CUST0004236,41833.0,4.6,87754.0,29.7,1,3.53,27.2,3
CUST0004237,56931.0,6.68,147461.0,38.4,0,4.47,18.2,3
CUST0004238,57580.0,8.7,151356.0,50.0,1,2.66,29.8,4
CUST0004239,89987.0,2.43,481225.0,15.1,3,4.26,37.5,4
CUST0004240,51557.0,5.92,534256.0,41.2,2,4.75,28.8,5
CUST0004241,33687.0,3.26,253450.0,3.7,1,2.75,19.4,3
CUST0004242,62842.0,9.4,564828.0,23.5,1,3.44,7.7,7
CUST0004243,44782.0,1.84,261608.0,18.9,2,2.32,26.2,5
CUST0004244,46850.0,5.8,386459.0,2.3,0,4.49,27.7,3
CUST0004245,77515.0,8.4,116079.0,11.3,4,2.94,6.1,3
CUST0004246,76073.0,4.84,119027.0,2.4,0,3.63,13.8,4
CUST0004247,99277.0,9.43,189016.0,18.5,1,3.07,12.7,3
CUST0004248,33626.0,1.94,223069.0,1.4,4,2.44,24.7,2
CUST0004249,32715.0,4.85,367883.0,28.3,1,2.96,16.2,3
CUST0004250,71267.0,1.21,103001.0,22.0,1,3.14,32.5,4
CUST0004251,96259.0,6.33,436845.0,11.7,3,4.82,27.2,2
CUST0004252,31009.0,4.42,567404.0,6.8,2,4.27,18.1,4
CUST0004253,38927.0,7.38,208037.0,7.6,0,4.21,26.4,4
CUST0004254,50617.0,7.69,471293.0,30.4,2,2.1,13.3,6
CUST0004255,43566.0,9.13,106659.0,39.5,3,3.58,23.9,0
CUST0004256,87455.0,4.09,530805.0,35.7,2,2.28,13.8,2
CUST0004257,84856.0,2.28,509776.0,16.3,0,4.21,11.4,6
CUST0004258,103289.0,4.93,340573.0,3.0,2,4.09,33.0,4
CUST0004259,110126.0,2.11,402167.0,37.5,4,4.3,7.9,1
CUST0004260,60646.0,1.95,302576.0,38.5,0,2.02,30.0,4
CUST0004261,118148.0,6.04,455554.0,20.0,0,4.48,33.3,6
CUST0004262,114772.0,5.1,332140.0,16.9,0,3.24,9.2,2
CUST0004263,115560.0,6.34,234361.0,35.7,0,3.59,1.0,3
CUST0004264,116961.0,6.64,94709.0,13.8,1,4.5,2.9,1
CUST0004265,49600.0,3.71,270049.0,29.3,1,3.93,26.9,5
CUST0004266,99478.0,4.63,336683.0,34.1,1,2.54,37.8,3
CUST0004267,72528.0,8.43,440506.0,33.9,1,4.08,2.4,4
CUST0004268,100128.0,7.96,220787.0,13.7,0,3.01,12.4,3
CUST0004269,99778.0,9.0,459752.0,39.6,1,3.52,31.0,5
CUST0004270,102483.0,7.65,162695.0,16.7,3,2.39,24.2,2
CUST0004271,47108.0,8.02,581435.0,39.2,1,4.83,31.0,6
CUST0004272,41186.0,7.15,469172.0,13.6,1,3.85,10.9,4
CUST0004273,65412.0,9.52,169181.0,15.1,3,2.94,38.0,2
CUST0004274,115284.0,7.62,309055.0,26.7,0,2.29,1.9,1
CUST0004275,39927.0,3.33,595643.0,38.1,1,2.64,39.7,2
CUST0004276,64350.0,1.55,423048.0,16.7,0,4.09,31.5,0
CUST0004277,111758.0,4.13,487828.0,42.0,1,4.52,12.6,2
CUST0004278,43527.0,8.48,316645.0,25.7,2,4.77,11.6,1
CUST0004279,89633.0,7.05,169008.0,38.4,1,3.62,16.9,5
CUST0004280,91365.0,4.79,426950.0,6.3,1,4.39,30.1,2
CUST0004281,58772.0,2.93,415812.0,1.3,1,3.05,18.9,4
CUST0004282,102369.0,3.04,585936.0,11.8,3,3.65,0.0,4
CUST0004283,32914.0,4.94,444270.0,7.3,0,2.43,4.3,0
CUST0004284,91218.0,2.19,256089.0,12.7,0,4.81,7.7,5
CUST0004285,116236.0,1.82,572726.0,27.9,2,4.76,30.5,1
CUST0004286,91496.0,5.88,181784.0,41.2,1,4.94,31.5,3
CUST0004287,31594.0,6.89,317347.0,3.7,3,3.98,0.7,4
CUST0004288,49319.0,7.88,165198.0,48.8,4,2.52,7.3,2
CUST0004289,112984.0,1.05,592137.0,16.7,2,4.61,33.8,6
CUST0004290,86180.0,9.39,145629.0,8.8,1,4.64,30.2,3
CUST0004291,81661.0,4.61,392068.0,44.3,0,2.42,6.7,3
CUST0004292,110447.0,2.16,565424.0,29.7,0,3.66,38.8,3
CUST0004293,37182.0,6.64,560813.0,38.5,3,3.39,30.0,1
CUST0004294,70145.0,5.09,230308.0,23.7,2,2.69,0.8,6
CUST0004295,113251.0,8.67,423671.0,36.4,0,4.35,38.7,2
CUST0004296,86173.0,1.42,350056.0,10.7,1,3.78,21.6,3
CUST0004297,107379.0,5.43,532530.0,31.0,0,2.74,27.1,2
CUST0004298,94927.0,3.34,217535.0,26.9,3,2.6,24.5,2
CUST0004299,77630.0,7.82,315399.0,37.9,3,3.12,0.2,1
CUST0004300,82784.0,6.53,399981.0,12.0,1,4.06,26.7,2
CUST0004301,110751.0,8.01,97104.0,30.5,1,4.48,33.0,2
CUST0004302,91169.0,4.2,516975.0,47.6,3,2.85,17.6,3
CUST0004303,31127.0,9.88,435106.0,23.6,0,3.46,1.2,3
CUST0004304,85184.0,3.81,360997.0,0.9,0,4.83,15.8,5
CUST0004305,48899.0,4.39,258917.0,21.3,0,3.73,37.9,3
CUST0004306,78569.0,2.74,462103.0,18.9,4,3.06,24.1,2
CUST0004307,49775.0,8.05,129529.0,47.4,1,3.98,10.4,2
CUST0004308,34447.0,9.76,476708.0,19.4,1,4.43,20.8,4
CUST0004309,46223.0,7.47,515731.0,9.1,2,4.72,31.9,8
CUST0004310,39178.0,8.26,591580.0,39.5,2,3.54,7.7,6
CUST0004311,84595.0,5.75,291620.0,0.5,0,4.72,31.4,2
CUST0004312,43825.0,4.72,231786.0,8.0,2,4.03,9.2,2
CUST0004313,104491.0,3.63,266407.0,14.1,4,2.35,32.2,8
CUST0004314,47306.0,5.54,339461.0,48.3,2,3.24,16.6,1
CUST0004315,53767.0,3.3,578227.0,33.1,3,4.58,20.8,3
CUST0004316,105037.0,5.9,250266.0,3.5,2,3.52,35.5,4
CUST0004317,38282.0,8.68,227796.0,13.3,0,3.66,19.6,1
CUST0004318,75477.0,8.33,233780.0,27.8,0,3.02,23.0,2
CUST0004319,104114.0,7.77,181267.0,48.4,1,3.87,21.2,5
CUST0004320,91937.0,6.2,440172.0,31.7,1,2.09,33.5,2
CUST0004321,39953.0,1.77,544617.0,25.7,1,2.73,21.0,2
CUST0004322,101008.0,2.19,504584.0,18.7,1,3.15,11.6,2
CUST0004323,55402.0,2.59,482066.0,5.9,0,3.37,7.2,4
CUST0004324,51079.0,4.05,583937.0,1.9,0,4.75,21.0,6
CUST0004325,104228.0,1.93,522813.0,4.6,0,2.36,21.4,8
CUST0004326,34804.0,3.15,88142.0,23.1,1,2.45,39.4,4
CUST0004327,72882.0,8.08,115557.0,20.1,0,2.09,21.2,4
CUST0004328,35169.0,3.76,584009.0,44.5,3,3.46,11.3,3
CUST0004329,97027.0,4.05,214439.0,25.9,4,3.02,39.1,1
CUST0004330,92931.0,9.95,162797.0,19.4,2,3.02,2.8,1
CUST0004331,48359.0,3.47,548896.0,26.6,0,3.87,28.2,1
CUST0004332,67058.0,9.6,321261.0,45.7,1,4.54,14.4,4
CUST0004333,89427.0,8.64,537131.0,24.2,1,4.45,39.3,3
CUST0004334,34431.0,1.49,591342.0,13.4,0,4.47,28.8,5
CUST0004335,97300.0,8.45,131238.0,28.2,1,3.54,37.7,1
CUST0004336,34559.0,8.59,371649.0,21.0,0,2.53,5.6,5
CUST0004337,80089.0,8.7,435763.0,5.7,0,3.89,22.9,3
CUST0004338,41503.0,9.17,101797.0,5.5,2,4.74,6.4,3
CUST0004339,106822.0,2.41,510609.0,37.6,0,2.75,1.0,2
CUST0004340,73367.0,6.39,127063.0,20.9,3,2.54,6.7,4
CUST0004341,77616.0,8.3,310805.0,20.0,1,2.28,39.3,5
CUST0004342,113788.0,4.87,376648.0,3.3,1,4.4,26.5,5
CUST0004343,97897.0,3.5,264645.0,26.2,2,2.6,13.9,3
CUST0004344,99248.0,1.17,201438.0,32.3,0,4.51,23.5,6
CUST0004345,82477.0,5.86,519341.0,44.7,2,2.68,26.2,2
CUST0004346,44311.0,6.8,437294.0,9.2,3,4.86,8.7,2
CUST0004347,60204.0,6.47,308351.0,31.6,3,2.48,31.7,1
CUST0004348,44070.0,4.05,465510.0,31.1,1,3.85,20.7,3
CUST0004349,46035.0,8.04,582469.0,6.0,0,4.99,35.7,6
CUST0004350,50144.0,9.9,574120.0,46.7,2,4.8,23.1,3
CUST0004351,73657.0,8.72,464604.0,10.7,0,2.9,3.2,1
CUST0004352,118060.0,3.35,171094.0,4.7,0,4.49,6.8,4
CUST0004353,82571.0,6.95,463384.0,33.6,1,3.58,8.1,2
CUST0004354,74381.0,5.54,314889.0,8.4,0,4.99,2.1,3
CUST0004355,55213.0,5.84,176312.0,21.8,4,3.12,7.9,1
CUST0004356,112551.0,6.13,368550.0,30.1,1,2.17,38.3,5
CUST0004357,100791.0,2.33,529314.0,38.9,0,3.81,13.6,7
CUST0004358,66002.0,7.19,547653.0,44.9,1,2.6,22.2,4
CUST0004359,81725.0,8.88,592412.0,28.3,2,4.5,4.5,3
CUST0004360,57865.0,4.78,546165.0,33.3,1,3.21,12.4,2
CUST0004361,49242.0,3.96,198007.0,23.9,1,2.98,12.5,2
CUST0004362,114726.0,4.3,530994.0,12.1,1,3.67,4.6,2
CUST0004363,93854.0,1.96,568443.0,27.9,0,3.57,4.5,3
CUST0004364,116759.0,6.02,420892.0,41.5,0,4.57,5.2,3
CUST0004365,67408.0,5.36,587360.0,17.2,3,3.97,35.3,2
CUST0004366,46460.0,9.73,453073.0,1.5,1,4.43,38.5,2
CUST0004367,65059.0,2.05,380846.0,2.5,2,2.09,26.1,0
CUST0004368,109863.0,1.21,505953.0,36.6,0,3.24,21.0,5
CUST0004369,43929.0,8.58,422132.0,36.7,3,2.78,33.8,3
CUST0004370,37203.0,7.71,530513.0,27.1,0,4.28,12.6,0
CUST0004371,93449.0,6.31,325634.0,45.4,1,3.34,3.4,1
CUST0004372,67591.0,2.99,196721.0,48.9,0,4.35,26.0,6
CUST0004373,43583.0,8.65,590001.0,11.2,2,2.96,22.9,3
CUST0004374,64432.0,6.19,439093.0,2.3,2,2.04,24.3,2
CUST0004375,116133.0,7.62,167403.0,44.9,1,3.75,1.8,2
CUST0004376,81777.0,6.02,495074.0,27.3,1,4.57,22.2,1
CUST0004377,35589.0,7.33,257892.0,40.6,0,2.72,35.2,2
CUST0004378,93394.0,5.91,220463.0,38.1,0,2.37,11.3,6
CUST0004379,110510.0,4.87,528837.0,44.8,0,3.71,9.6,5
CUST0004380,106733.0,9.32,231818.0,44.3,0,4.61,15.1,1
CUST0004381,35397.0,9.41,423035.0,48.6,0,2.01,22.0,3
CUST0004382,81524.0,2.96,597502.0,41.7,2,3.25,38.5,2
CUST0004383,100690.0,5.26,595381.0,31.8,2,2.97,9.1,0
CUST0004384,100475.0,6.41,329511.0,31.9,0,3.14,36.1,2
CUST0004385,84124.0,3.12,418195.0,14.6,4,2.48,18.6,3
CUST0004386,42105.0,1.91,110581.0,30.7,1,3.3,4.8,0
CUST0004387,117555.0,2.64,303017.0,25.9,1,3.06,8.6,6
CUST0004388,62152.0,7.37,156736.0,16.5,0,4.02,28.4,4
CUST0004389,41023.0,5.78,142670.0,47.4,3,4.72,11.1,4
CUST0004390,42518.0,8.44,363743.0,26.1,0,3.75,9.3,2
CUST0004391,89502.0,6.17,236654.0,2.5,2,2.81,31.6,3
CUST0004392,60710.0,2.3,500486.0,43.6,1,3.56,9.6,5
CUST0004393,61342.0,8.61,565801.0,35.9,3,2.21,4.8,4
CUST0004394,62334.0,2.11,581116.0,42.3,2,3.12,21.2,8
CUST0004395,35964.0,9.43,594168.0,20.0,1,2.05,34.3,4
CUST0004396,65165.0,5.72,157975.0,15.9,2,4.32,34.5,5
CUST0004397,99702.0,4.42,535221.0,17.4,0,2.35,36.7,1
CUST0004398,86091.0,1.45,598225.0,35.5,1,2.82,34.4,3
CUST0004399,82996.0,6.44,507362.0,38.5,1,2.88,2.0,1
CUST0004400,39847.0,2.92,416035.0,11.8,0,4.81,39.3,2
CUST0004401,112273.0,6.6,304945.0,28.9,1,4.33,15.3,6
CUST0004402,51724.0,7.57,353133.0,30.7,1,4.03,23.0,3
CUST0004403,68154.0,9.08,387720.0,33.8,1,4.75,2.5,2
CUST0004404,62158.0,5.65,528258.0,33.4,2,3.14,20.7,4
CUST0004405,68444.0,6.94,506240.0,10.6,1,4.52,19.9,1
CUST0004406,71732.0,3.36,580249.0,34.5,0,2.61,1.6,0
CUST0004407,44542.0,9.11,476978.0,48.5,2,4.92,14.9,1
CUST0004408,76054.0,3.23,324017.0,14.2,0,2.25,12.0,5
CUST0004409,55135.0,1.12,580450.0,21.7,1,3.24,23.9,4
CUST0004410,51592.0,9.44,144158.0,23.2,1,2.95,17.9,0
CUST0004411,45525.0,5.35,451619.0,30.4,0,4.93,15.9,0
CUST0004412,46564.0,5.82,161316.0,43.0,2,4.6,35.2,2
CUST0004413,114257.0,7.13,578389.0,34.0,0,3.35,19.0,1
CUST0004414,91226.0,5.45,422194.0,34.5,1,3.36,26.8,5
CUST0004415,106446.0,7.95,179271.0,25.9,3,3.87,31.0,3
CUST0004416,116113.0,5.15,111088.0,33.6,3,2.98,6.8,4
CUST0004417,107333.0,2.1,335229.0,3.8,0,2.84,22.3,3
CUST0004418,86627.0,7.79,118680.0,41.2,1,3.46,35.8,2
CUST0004419,40751.0,5.79,204440.0,8.3,2,4.99,9.6,6
CUST0004420,31997.0,5.01,172957.0,7.8,0,4.77,22.5,6
CUST0004421,82165.0,2.2,515222.0,22.3,2,4.3,36.5,2
CUST0004422,98451.0,3.14,168295.0,2.8,0,3.33,29.3,1
CUST0004423,52046.0,5.1,98819.0,20.4,2,3.01,27.5,3
CUST0004424,79817.0,4.65,588349.0,29.5,3,4.75,28.8,3
CUST0004425,67531.0,2.88,237105.0,49.2,1,3.6,5.1,4
CUST0004426,63617.0,3.62,116709.0,40.0,0,2.33,39.0,2
CUST0004427,41685.0,4.71,484266.0,45.1,1,4.17,14.5,2
CUST0004428,65809.0,8.24,119784.0,42.7,4,3.56,10.0,7
CUST0004429,115900.0,9.14,247754.0,1.8,1,4.22,32.6,2
CUST0004430,60688.0,8.52,257820.0,41.6,0,2.91,30.5,2
CUST0004431,32586.0,8.09,527939.0,10.1,1,3.73,33.3,4
CUST0004432,63157.0,9.7,184612.0,4.3,1,2.84,19.4,6
CUST0004433,85909.0,8.48,204399.0,46.8,0,3.82,23.2,2
CUST0004434,106966.0,3.78,106781.0,17.0,0,4.98,34.5,2
CUST0004435,92388.0,1.48,182036.0,14.8,1,3.65,20.1,3
CUST0004436,111573.0,5.12,279987.0,49.0,4,4.75,31.1,1
CUST0004437,88706.0,2.58,270226.0,40.3,1,2.13,31.2,4
CUST0004438,54942.0,7.64,244516.0,47.4,2,2.28,0.1,5
CUST0004439,42735.0,7.82,165868.0,46.6,0,2.83,16.8,7
CUST0004440,94435.0,4.63,153645.0,48.9,1,4.02,13.5,1
CUST0004441,45381.0,5.6,310468.0,48.4,3,3.52,0.3,2
CUST0004442,52961.0,2.78,101779.0,13.5,2,3.84,20.4,3
CUST0004443,109088.0,6.56,534684.0,7.0,1,4.39,31.3,3
CUST0004444,77938.0,2.51,428270.0,28.6,1,3.77,14.3,2
CUST0004445,68887.0,5.98,276177.0,41.6,3,3.05,37.0,5
CUST0004446,72858.0,7.72,574898.0,29.5,1,4.02,19.8,3
CUST0004447,87209.0,3.35,175028.0,41.7,2,4.08,32.6,5
CUST0004448,81416.0,1.65,462479.0,19.5,1,4.33,4.0,2
CUST0004449,84318.0,9.59,557147.0,26.3,3,2.57,15.5,2
CUST0004450,100541.0,2.24,570420.0,31.3,1,3.59,22.9,4
CUST0004451,96694.0,7.67,535314.0,19.9,2,4.94,2.8,4
CUST0004452,83296.0,2.97,451877.0,36.1,3,2.99,25.2,5
CUST0004453,79585.0,7.55,390926.0,23.4,0,4.09,28.2,4
CUST0004454,109139.0,5.64,540631.0,13.2,2,2.7,14.7,2
CUST0004455,84321.0,7.95,545225.0,11.0,0,2.51,2.2,1
CUST0004456,119172.0,1.62,197489.0,43.3,3,3.09,24.7,2
CUST0004457,69752.0,9.4,163248.0,36.6,0,2.44,39.2,7
CUST0004458,107773.0,3.73,405788.0,13.9,1,2.85,22.6,3
CUST0004459,83465.0,3.07,579028.0,40.5,0,3.36,16.7,4
CUST0004460,91943.0,2.7,81977.0,19.4,1,3.61,27.6,6
CUST0004461,90141.0,4.59,321625.0,38.0,0,2.73,36.4,3
CUST0004462,108366.0,7.36,114361.0,36.6,0,4.25,20.4,3
CUST0004463,32713.0,9.75,163439.0,27.6,1,4.13,19.8,4
CUST0004464,33189.0,5.0,405301.0,40.0,3,3.27,29.4,4
CUST0004465,113601.0,1.47,166688.0,47.7,2,3.24,32.9,1
CUST0004466,117900.0,4.51,437736.0,32.9,0,4.08,26.8,4
CUST0004467,60373.0,7.49,371903.0,12.7,3,4.96,8.5,3
CUST0004468,118040.0,1.23,490079.0,29.5,1,4.6,18.1,3
CUST0004469,80965.0,9.98,358086.0,18.5,2,4.56,0.7,2
CUST0004470,79783.0,5.4,80670.0,43.4,0,4.91,14.9,4
CUST0004471,102414.0,4.71,142345.0,11.9,0,4.2,18.3,3
CUST0004472,117181.0,8.43,284199.0,6.7,0,4.14,13.0,3
CUST0004473,36068.0,4.22,397566.0,38.4,0,2.73,12.8,4
CUST0004474,43193.0,7.95,215288.0,29.1,0,3.48,32.5,1
CUST0004475,52939.0,4.19,360283.0,46.4,1,3.23,32.5,7
CUST0004476,46126.0,6.39,343739.0,16.2,0,3.35,22.7,0
CUST0004477,58153.0,7.06,185523.0,44.4,1,4.97,17.5,4
CUST0004478,83513.0,1.75,449901.0,40.2,1,4.14,31.4,0
CUST0004479,106849.0,7.24,272411.0,21.1,0,4.66,18.5,7
CUST0004480,55273.0,4.59,463952.0,36.4,0,2.57,37.3,3
CUST0004481,81511.0,6.3,162206.0,5.1,2,3.69,36.2,5
CUST0004482,48043.0,9.51,484903.0,2.8,3,2.1,3.4,9
CUST0004483,94415.0,8.98,277360.0,40.0,0,2.16,13.1,4
CUST0004484,116332.0,1.25,215712.0,41.9,0,2.61,10.7,5
CUST0004485,33494.0,7.88,363223.0,22.3,2,2.87,25.9,3
CUST0004486,70605.0,7.71,588268.0,22.6,2,4.51,25.2,3
CUST0004487,106748.0,7.86,95437.0,20.5,3,3.02,8.9,5
CUST0004488,96058.0,3.8,324904.0,4.1,0,4.7,26.4,1
CUST0004489,83101.0,6.33,360838.0,23.2,0,3.94,32.5,2
CUST0004490,96510.0,1.71,197866.0,29.5,0,3.58,2.0,0
CUST0004491,111511.0,6.92,419684.0,30.0,0,3.41,29.7,3
CUST0004492,81685.0,7.86,230991.0,12.1,0,4.16,2.6,3
CUST0004493,35164.0,6.37,356510.0,28.3,2,4.47,1.0,4
CUST0004494,37500.0,9.3,281774.0,41.4,2,4.33,24.5,1
CUST0004495,85718.0,3.54,307359.0,16.5,0,3.68,36.3,2
CUST0004496,82284.0,2.68,332820.0,0.9,2,3.92,8.7,5
CUST0004497,94554.0,2.56,520609.0,11.9,0,4.12,1.0,1
CUST0004498,74491.0,9.48,409311.0,38.8,0,4.62,2.3,2
CUST0004499,92735.0,4.8,216424.0,22.3,4,4.54,5.2,2
CUST0004500,110890.0,9.66,139992.0,48.4,1,2.73,30.4,5
CUST0004501,56148.0,4.6,162120.0,27.2,1,2.07,25.3,5
CUST0004502,56969.0,7.85,145808.0,46.4,1,3.4,18.5,4
CUST0004503,69411.0,7.47,296429.0,10.7,0,2.14,39.0,3
CUST0004504,96688.0,4.23,550674.0,43.3,0,4.58,9.0,4
CUST0004505,89918.0,6.86,204781.0,29.5,3,2.15,26.4,4
CUST0004506,101822.0,5.08,108388.0,15.5,0,2.65,31.2,3
CUST0004507,52879.0,4.59,182739.0,22.2,0,4.48,38.1,1
CUST0004508,57287.0,8.85,317593.0,47.9,1,2.23,9.4,4
CUST0004509,35077.0,2.51,110996.0,43.1,0,3.71,20.5,7
CUST0004510,46660.0,9.15,132050.0,49.7,0,2.76,6.6,2
CUST0004511,71317.0,6.95,187835.0,28.4,0,4.64,39.2,2
CUST0004512,91506.0,9.96,505552.0,32.4,3,2.09,1.4,3
CUST0004513,51953.0,7.7,116514.0,6.0,1,2.69,28.3,4
