customer_id,payment_date,payment_amount,payment_method,payment_status
CUST0004197,2023-01-13,317.92,Credit Card,Completed
CUST0004197,2023-02-05,130.8,Auto-Debit,Completed
CUST0004197,2023-04-14,216.03,Credit Card,Completed
CUST0004197,2023-06-01,250.81,Bank Transfer,Completed
CUST0004197,2023-07-12,215.23,Credit Card,Completed
CUST0004197,2023-08-04,229.34,Auto-Debit,Completed
CUST0004197,2023-09-11,213.91,Auto-Debit,Completed
CUST0004197,2023-10-02,196.6,Cash,Pending
CUST0004197,2023-12-08,191.2,Bank Transfer,Completed
CUST0004197,2024-01-02,394.75,Bank Transfer,Completed
CUST0004197,2024-01-30,363.23,Online,Completed
CUST0004197,2024-03-05,59.62,Credit Card,Completed
CUST0004197,2024-03-31,75.09,Auto-Debit,Completed
CUST0004197,2024-04-26,285.62,Bank Transfer,Completed
CUST0004197,2024-07-08,82.22,Bank Transfer,Completed
CUST0004197,2024-08-06,337.24,Check,Completed
CUST0004197,2024-09-06,210.11,Bank Transfer,Completed
CUST0004197,2024-10-22,74.26,Bank Transfer,Completed
CUST0004197,2024-12-05,142.62,Auto-Debit,Completed
CUST0004198,2023-01-10,107.99,Auto-Debit,Completed
CUST0004198,2023-02-04,159.02,Auto-Debit,Completed
CUST0004198,2023-03-12,344.53,Online,Reversed
CUST0004198,2023-04-03,147.74,Check,Completed
CUST0004198,2023-05-06,396.48,Check,Completed
CUST0004198,2023-06-12,290.03,Check,Completed
CUST0004198,2023-07-04,273.99,Auto-Debit,Completed
CUST0004198,2023-08-06,399.53,Auto-Debit,Completed
CUST0004198,2023-09-08,274.73,Auto-Debit,Completed
CUST0004198,2023-10-07,359.08,Auto-Debit,Completed
CUST0004198,2023-11-10,395.53,Auto-Debit,Completed
CUST0004198,2023-12-01,121.08,Auto-Debit,Reversed
CUST0004198,2024-01-01,192.07,Auto-Debit,Reversed
CUST0004198,2024-02-04,105.86,Online,Completed
CUST0004198,2024-02-29,67.78,Auto-Debit,Completed
CUST0004198,2024-03-26,77.76,Auto-Debit,Completed
CUST0004198,2024-05-08,363.33,Auto-Debit,Completed
CUST0004198,2024-06-02,168.02,Bank Transfer,Completed
CUST0004198,2024-06-25,185.89,Bank Transfer,Completed
CUST0004198,2024-08-06,341.46,Auto-Debit,Completed
CUST0004198,2024-10-04,107.3,Auto-Debit,Completed
CUST0004198,2024-11-02,388.59,Credit Card,Completed
CUST0004198,2024-11-26,144.0,Auto-Debit,Completed
CUST0004199,2023-01-14,133.44,Online,Completed
CUST0004199,2023-02-04,198.82,Credit Card,Completed
CUST0004199,2023-03-07,222.89,Auto-Debit,Completed
CUST0004199,2023-04-06,364.7,Bank Transfer,Completed
CUST0004199,2023-05-06,50.04,Bank Transfer,Completed
CUST0004199,2023-06-12,177.37,Cash,Completed
CUST0004199,2023-06-30,236.96,Online,Completed
CUST0004199,2023-08-04,305.44,Auto-Debit,Completed
CUST0004199,2023-09-07,193.71,Bank Transfer,Completed
CUST0004199,2023-10-08,163.34,Credit Card,Completed
CUST0004199,2023-11-11,319.23,Auto-Debit,Completed
CUST0004199,2023-12-03,56.46,Credit Card,Completed
CUST0004199,2023-12-27,236.18,Cash,Pending
CUST0004199,2024-02-02,378.68,Credit Card,Completed
CUST0004199,2024-02-28,359.1,Credit Card,Completed
CUST0004199,2024-05-04,250.08,Auto-Debit,Completed
CUST0004199,2024-05-27,290.17,Cash,Completed
CUST0004199,2024-06-24,267.5,Credit Card,Completed
CUST0004199,2024-08-04,157.98,Online,Completed
CUST0004199,2024-08-29,59.42,Check,Completed
CUST0004199,2024-10-02,229.34,Check,Completed
CUST0004199,2024-11-03,312.73,Auto-Debit,Completed
CUST0004199,2024-11-28,352.2,Online,Completed
CUST0004200,2023-01-13,271.73,Cash,Completed
CUST0004200,2023-02-03,121.72,Bank Transfer,Pending
CUST0004200,2023-03-02,180.85,Check,Completed
CUST0004200,2023-04-03,279.74,Online,Completed
CUST0004200,2023-05-10,215.45,Bank Transfer,Completed
CUST0004200,2023-07-14,238.93,Check,Completed
CUST0004200,2023-08-07,201.57,Credit Card,Completed
CUST0004200,2023-09-07,225.45,Credit Card,Completed
CUST0004200,2023-09-29,71.0,Auto-Debit,Completed
CUST0004200,2023-10-30,322.47,Bank Transfer,Completed
CUST0004200,2023-12-02,289.88,Credit Card,Completed
CUST0004200,2024-01-02,391.57,Bank Transfer,Completed
CUST0004200,2024-02-07,347.44,Online,Completed
CUST0004200,2024-03-07,260.41,Credit Card,Completed
CUST0004200,2024-04-04,254.97,Bank Transfer,Completed
CUST0004200,2024-04-28,186.78,Auto-Debit,Completed
CUST0004200,2024-06-06,107.17,Bank Transfer,Completed
CUST0004200,2024-07-04,307.79,Credit Card,Completed
CUST0004200,2024-08-05,331.8,Check,Completed
CUST0004200,2024-08-23,167.73,Bank Transfer,Completed
CUST0004200,2024-09-23,65.81,Auto-Debit,Completed
CUST0004200,2024-11-26,230.4,Check,Completed
CUST0004201,2023-01-11,280.76,Online,Completed
CUST0004201,2023-02-10,256.99,Credit Card,Completed
CUST0004201,2023-03-07,383.18,Bank Transfer,Completed
CUST0004201,2023-04-08,238.11,Online,Completed
CUST0004201,2023-05-06,247.6,Bank Transfer,Completed
CUST0004201,2023-06-09,378.89,Credit Card,Completed
CUST0004201,2023-07-14,114.58,Bank Transfer,Completed
CUST0004201,2023-08-01,158.28,Auto-Debit,Completed
CUST0004201,2023-09-03,212.21,Auto-Debit,Completed
CUST0004201,2023-11-01,157.99,Credit Card,Completed
CUST0004201,2023-11-28,317.29,Credit Card,Completed
CUST0004201,2024-01-04,362.03,Credit Card,Completed
CUST0004201,2024-02-08,394.73,Bank Transfer,Completed
CUST0004201,2024-03-05,300.77,Credit Card,Completed
CUST0004201,2024-04-07,292.91,Online,Completed
CUST0004201,2024-04-26,247.76,Auto-Debit,Completed
CUST0004201,2024-06-05,338.51,Cash,Reversed
CUST0004201,2024-07-07,330.75,Check,Completed
CUST0004201,2024-08-03,130.66,Bank Transfer,Completed
CUST0004201,2024-08-31,313.34,Credit Card,Completed
CUST0004201,2024-09-22,355.89,Online,Completed
CUST0004201,2024-10-26,201.05,Auto-Debit,Completed
CUST0004201,2024-12-02,117.82,Online,Completed
CUST0004202,2023-01-15,158.97,Auto-Debit,Completed
CUST0004202,2023-02-07,315.82,Online,Completed
CUST0004202,2023-03-08,111.17,Credit Card,Completed
CUST0004202,2023-04-10,58.5,Online,Completed
CUST0004202,2023-05-06,306.13,Cash,Completed
CUST0004202,2023-06-12,394.31,Auto-Debit,Reversed
CUST0004202,2023-07-05,328.53,Auto-Debit,Completed
CUST0004202,2023-08-12,233.68,Online,Completed
CUST0004202,2023-08-30,87.0,Check,Completed
CUST0004202,2023-10-05,252.06,Cash,Completed
CUST0004202,2023-10-29,381.13,Bank Transfer,Reversed
CUST0004202,2023-11-29,358.88,Bank Transfer,Completed
CUST0004202,2024-01-05,311.73,Credit Card,Completed
CUST0004202,2024-02-09,125.09,Credit Card,Completed
CUST0004202,2024-03-01,127.26,Auto-Debit,Completed
CUST0004202,2024-04-01,71.95,Bank Transfer,Reversed
CUST0004202,2024-05-02,228.58,Bank Transfer,Completed
CUST0004202,2024-05-28,323.88,Auto-Debit,Completed
CUST0004202,2024-07-02,369.57,Cash,Completed
CUST0004202,2024-08-02,293.69,Online,Pending
CUST0004202,2024-08-25,245.06,Credit Card,Completed
CUST0004202,2024-09-26,123.14,Bank Transfer,Completed
CUST0004202,2024-10-26,45.88,Credit Card,Completed
CUST0004202,2024-11-25,79.39,Auto-Debit,Completed
CUST0004203,2023-01-01,337.99,Credit Card,Completed
CUST0004203,2023-02-07,346.45,Credit Card,Completed
CUST0004203,2023-03-06,67.74,Auto-Debit,Completed
CUST0004203,2023-04-09,371.75,Credit Card,Completed
CUST0004203,2023-05-07,162.09,Credit Card,Completed
CUST0004203,2023-06-09,135.96,Online,Completed
CUST0004203,2023-07-09,192.38,Credit Card,Completed
CUST0004203,2023-08-03,244.99,Auto-Debit,Completed
CUST0004203,2023-09-05,78.81,Online,Completed
CUST0004203,2023-10-02,383.51,Auto-Debit,Completed
CUST0004203,2023-11-05,233.08,Credit Card,Completed
CUST0004203,2023-12-03,241.1,Cash,Completed
CUST0004203,2024-01-02,197.54,Bank Transfer,Completed
CUST0004203,2024-02-08,58.15,Bank Transfer,Completed
CUST0004203,2024-02-29,62.87,Bank Transfer,Completed
CUST0004203,2024-03-26,176.45,Online,Completed
CUST0004203,2024-05-05,100.15,Credit Card,Completed
CUST0004203,2024-06-03,151.25,Bank Transfer,Completed
CUST0004203,2024-07-02,341.28,Bank Transfer,Completed
CUST0004203,2024-07-25,273.08,Bank Transfer,Completed
CUST0004203,2024-08-30,330.6,Credit Card,Completed
CUST0004203,2024-09-27,292.58,Bank Transfer,Completed
CUST0004203,2024-11-03,307.29,Bank Transfer,Completed
CUST0004203,2024-12-05,149.47,Cash,Completed
CUST0004204,2023-01-08,363.89,Check,Completed
CUST0004204,2023-02-11,88.52,Credit Card,Completed
CUST0004204,2023-03-16,235.24,Credit Card,Reversed
CUST0004204,2023-04-14,271.47,Auto-Debit,Completed
CUST0004204,2023-05-06,210.49,Credit Card,Pending
CUST0004204,2023-06-06,290.77,Check,Completed
CUST0004204,2023-07-05,266.83,Credit Card,Completed
CUST0004204,2023-07-30,317.13,Cash,Completed
CUST0004204,2023-09-08,98.63,Online,Completed
CUST0004204,2023-10-12,395.99,Bank Transfer,Completed
CUST0004204,2023-10-31,40.02,Online,Completed
CUST0004204,2023-12-11,372.14,Credit Card,Completed
CUST0004204,2024-01-10,359.36,Bank Transfer,Completed
CUST0004204,2024-01-28,315.21,Check,Completed
CUST0004204,2024-02-27,155.27,Check,Completed
CUST0004204,2024-04-03,346.19,Credit Card,Completed
CUST0004204,2024-06-04,295.66,Auto-Debit,Completed
CUST0004204,2024-07-07,327.46,Credit Card,Reversed
CUST0004204,2024-08-04,143.21,Credit Card,Completed
CUST0004204,2024-09-03,164.51,Auto-Debit,Completed
CUST0004204,2024-10-06,134.56,Online,Completed
CUST0004204,2024-11-05,138.19,Bank Transfer,Completed
CUST0004204,2024-11-25,324.33,Bank Transfer,Completed
CUST0004205,2023-01-02,88.32,Auto-Debit,Completed
CUST0004205,2023-02-02,102.88,Bank Transfer,Completed
CUST0004205,2023-03-14,41.66,Bank Transfer,Completed
CUST0004205,2023-04-12,220.73,Check,Completed
CUST0004205,2023-05-01,370.13,Bank Transfer,Completed
CUST0004205,2023-05-31,102.15,Check,Completed
CUST0004205,2023-07-04,365.99,Bank Transfer,Completed
CUST0004205,2023-08-12,137.27,Bank Transfer,Completed
CUST0004205,2023-08-29,93.78,Online,Completed
CUST0004205,2023-10-08,57.11,Online,Completed
CUST0004205,2023-11-11,221.27,Check,Completed
CUST0004205,2023-12-03,313.26,Credit Card,Completed
CUST0004205,2023-12-28,76.79,Auto-Debit,Completed
CUST0004205,2024-01-27,273.7,Auto-Debit,Completed
CUST0004205,2024-03-06,53.46,Online,Completed
CUST0004205,2024-03-26,214.81,Auto-Debit,Completed
CUST0004205,2024-05-07,273.08,Online,Completed
CUST0004205,2024-06-08,379.76,Online,Completed
CUST0004205,2024-07-03,275.13,Bank Transfer,Completed
CUST0004205,2024-08-03,94.25,Auto-Debit,Completed
CUST0004205,2024-09-05,120.58,Bank Transfer,Completed
CUST0004205,2024-09-27,264.34,Bank Transfer,Completed
CUST0004205,2024-10-23,339.49,Check,Completed
CUST0004205,2024-11-24,254.58,Auto-Debit,Completed
CUST0004206,2023-01-05,126.68,Credit Card,Completed
CUST0004206,2023-02-01,267.85,Credit Card,Pending
CUST0004206,2023-03-08,337.06,Bank Transfer,Completed
CUST0004206,2023-04-10,222.6,Credit Card,Completed
CUST0004206,2023-05-04,122.43,Credit Card,Completed
CUST0004206,2023-07-07,89.73,Credit Card,Completed
CUST0004206,2023-08-01,163.35,Credit Card,Completed
CUST0004206,2023-09-12,245.01,Credit Card,Completed
CUST0004206,2023-10-04,107.95,Auto-Debit,Completed
CUST0004206,2023-11-01,85.68,Auto-Debit,Completed
CUST0004206,2023-12-08,228.53,Bank Transfer,Completed
CUST0004206,2024-01-07,146.38,Cash,Completed
CUST0004206,2024-02-06,125.65,Credit Card,Completed
CUST0004206,2024-02-28,355.46,Online,Completed
CUST0004206,2024-03-29,68.97,Check,Completed
CUST0004206,2024-04-30,92.21,Bank Transfer,Completed
CUST0004206,2024-06-04,106.14,Online,Completed
CUST0004206,2024-06-27,246.49,Bank Transfer,Completed
CUST0004206,2024-08-01,306.68,Bank Transfer,Completed
CUST0004206,2024-09-04,270.54,Cash,Completed
CUST0004206,2024-09-29,353.03,Credit Card,Completed
CUST0004206,2024-10-29,128.43,Credit Card,Completed
CUST0004206,2024-11-25,82.34,Online,Reversed
CUST0004207,2023-01-12,68.16,Credit Card,Reversed
CUST0004207,2023-02-05,103.11,Online,Reversed
CUST0004207,2023-03-03,396.46,Credit Card,Completed
CUST0004207,2023-04-06,129.21,Check,Completed
CUST0004207,2023-05-05,190.46,Online,Completed
CUST0004207,2023-06-11,327.15,Credit Card,Completed
CUST0004207,2023-07-05,180.05,Check,Completed
CUST0004207,2023-08-08,184.47,Auto-Debit,Completed
CUST0004207,2023-09-12,297.54,Bank Transfer,Completed
CUST0004207,2023-10-12,125.78,Credit Card,Completed
CUST0004207,2023-11-03,331.03,Credit Card,Completed
CUST0004207,2023-12-06,126.85,Auto-Debit,Reversed
CUST0004207,2024-01-06,206.02,Bank Transfer,Completed
CUST0004207,2024-02-09,106.81,Online,Completed
CUST0004207,2024-03-01,376.25,Auto-Debit,Completed
CUST0004207,2024-03-26,208.14,Auto-Debit,Pending
CUST0004207,2024-04-27,309.2,Bank Transfer,Pending
CUST0004207,2024-06-05,227.18,Auto-Debit,Completed
CUST0004207,2024-07-05,87.78,Credit Card,Completed
CUST0004207,2024-07-28,240.79,Credit Card,Completed
CUST0004207,2024-08-31,366.2,Check,Completed
CUST0004207,2024-10-02,364.32,Auto-Debit,Completed
CUST0004207,2024-11-27,329.59,Bank Transfer,Completed
CUST0004208,2023-01-12,273.73,Online,Completed
CUST0004208,2023-02-11,150.51,Credit Card,Completed
CUST0004208,2023-03-10,316.54,Bank Transfer,Completed
CUST0004208,2023-04-13,288.38,Auto-Debit,Completed
CUST0004208,2023-05-07,308.36,Bank Transfer,Completed
CUST0004208,2023-06-12,298.72,Bank Transfer,Completed
CUST0004208,2023-07-05,193.1,Online,Completed
CUST0004208,2023-08-01,360.94,Auto-Debit,Completed
CUST0004208,2023-09-05,220.59,Auto-Debit,Completed
CUST0004208,2023-10-03,253.08,Auto-Debit,Completed
CUST0004208,2023-11-11,42.96,Auto-Debit,Completed
CUST0004208,2023-11-28,53.55,Bank Transfer,Completed
CUST0004208,2024-01-05,278.34,Online,Completed
CUST0004208,2024-01-28,331.16,Auto-Debit,Completed
CUST0004208,2024-03-10,376.01,Auto-Debit,Completed
CUST0004208,2024-04-09,194.79,Credit Card,Completed
CUST0004208,2024-05-06,287.4,Auto-Debit,Completed
CUST0004208,2024-05-29,225.11,Online,Completed
CUST0004208,2024-07-03,222.25,Auto-Debit,Completed
CUST0004208,2024-08-06,118.91,Auto-Debit,Completed
CUST0004208,2024-08-26,70.65,Check,Completed
CUST0004208,2024-11-03,93.37,Auto-Debit,Completed
CUST0004208,2024-12-04,307.64,Bank Transfer,Completed
CUST0004209,2023-01-09,240.13,Credit Card,Completed
CUST0004209,2023-02-05,318.03,Credit Card,Completed
CUST0004209,2023-03-05,196.8,Bank Transfer,Completed
CUST0004209,2023-04-03,208.24,Check,Completed
CUST0004209,2023-05-12,62.24,Credit Card,Completed
CUST0004209,2023-06-14,394.61,Auto-Debit,Completed
CUST0004209,2023-07-03,218.23,Credit Card,Completed
CUST0004209,2023-08-03,187.93,Auto-Debit,Completed
CUST0004209,2023-09-02,377.09,Credit Card,Completed
CUST0004209,2023-11-03,147.46,Check,Completed
CUST0004209,2023-11-28,144.53,Bank Transfer,Completed
CUST0004209,2024-01-03,116.15,Check,Completed
CUST0004209,2024-02-06,131.98,Check,Completed
CUST0004209,2024-03-05,265.03,Auto-Debit,Completed
CUST0004209,2024-03-30,235.94,Online,Pending
CUST0004209,2024-04-28,219.55,Credit Card,Completed
CUST0004209,2024-05-26,288.18,Bank Transfer,Completed
CUST0004209,2024-06-26,244.17,Bank Transfer,Completed
CUST0004209,2024-07-29,49.91,Auto-Debit,Completed
CUST0004209,2024-09-01,41.36,Bank Transfer,Completed
CUST0004209,2024-09-24,120.72,Cash,Completed
CUST0004209,2024-10-23,321.32,Bank Transfer,Completed
CUST0004209,2024-12-01,199.95,Online,Completed
CUST0004210,2023-01-06,257.12,Auto-Debit,Completed
CUST0004210,2023-02-01,236.54,Online,Completed
CUST0004210,2023-03-08,134.69,Auto-Debit,Completed
CUST0004210,2023-04-02,238.82,Check,Pending
CUST0004210,2023-05-05,90.26,Online,Completed
CUST0004210,2023-06-06,213.91,Check,Completed
CUST0004210,2023-07-02,238.64,Auto-Debit,Completed
CUST0004210,2023-07-30,336.37,Credit Card,Completed
CUST0004210,2023-09-10,191.51,Cash,Completed
CUST0004210,2023-10-01,177.65,Credit Card,Completed
CUST0004210,2023-10-29,282.98,Cash,Completed
CUST0004210,2023-12-07,135.41,Bank Transfer,Completed
CUST0004210,2024-01-06,195.32,Online,Completed
CUST0004210,2024-01-29,165.53,Auto-Debit,Completed
CUST0004210,2024-03-02,56.2,Auto-Debit,Completed
CUST0004210,2024-04-06,335.38,Online,Completed
CUST0004210,2024-05-08,215.62,Online,Completed
CUST0004210,2024-05-30,340.33,Credit Card,Completed
CUST0004210,2024-06-24,206.41,Check,Completed
CUST0004210,2024-08-01,327.57,Credit Card,Completed
CUST0004210,2024-08-24,51.22,Check,Completed
CUST0004210,2024-09-23,328.27,Auto-Debit,Completed
CUST0004210,2024-10-26,322.16,Bank Transfer,Completed
CUST0004210,2024-12-02,297.78,Credit Card,Completed
CUST0004211,2023-01-05,44.84,Check,Completed
CUST0004211,2023-02-02,162.94,Cash,Completed
CUST0004211,2023-03-10,204.1,Credit Card,Completed
CUST0004211,2023-04-08,265.6,Credit Card,Completed
CUST0004211,2023-05-02,202.97,Check,Completed
CUST0004211,2023-06-08,58.81,Bank Transfer,Completed
CUST0004211,2023-07-08,230.93,Bank Transfer,Completed
CUST0004211,2023-09-11,47.94,Bank Transfer,Completed
CUST0004211,2023-09-29,104.52,Auto-Debit,Completed
CUST0004211,2023-11-11,249.41,Bank Transfer,Completed
CUST0004211,2023-11-30,189.76,Cash,Completed
CUST0004211,2024-01-10,287.71,Credit Card,Completed
CUST0004211,2024-02-02,373.27,Online,Completed
CUST0004211,2024-03-03,350.57,Credit Card,Completed
CUST0004211,2024-04-06,103.19,Credit Card,Reversed
CUST0004211,2024-04-26,248.34,Bank Transfer,Completed
CUST0004211,2024-06-07,91.9,Auto-Debit,Completed
CUST0004211,2024-07-27,62.74,Bank Transfer,Completed
CUST0004211,2024-08-24,96.13,Credit Card,Completed
CUST0004211,2024-09-30,301.71,Credit Card,Completed
CUST0004211,2024-11-01,51.05,Auto-Debit,Reversed
CUST0004211,2024-12-03,317.2,Auto-Debit,Completed
CUST0004212,2023-01-01,289.97,Auto-Debit,Completed
CUST0004212,2023-02-02,273.17,Credit Card,Completed
CUST0004212,2023-03-15,183.96,Online,Completed
CUST0004212,2023-04-10,202.92,Check,Completed
CUST0004212,2023-05-02,97.62,Credit Card,Pending
CUST0004212,2023-06-01,369.78,Check,Completed
CUST0004212,2023-07-11,65.75,Auto-Debit,Completed
CUST0004212,2023-08-07,41.43,Credit Card,Completed
CUST0004212,2023-09-07,293.55,Credit Card,Completed
CUST0004212,2023-10-03,48.93,Online,Completed
CUST0004212,2023-11-06,310.92,Bank Transfer,Completed
CUST0004212,2023-11-28,202.48,Check,Completed
CUST0004212,2024-01-05,169.82,Bank Transfer,Reversed
CUST0004212,2024-01-27,174.44,Check,Completed
CUST0004212,2024-03-01,56.11,Bank Transfer,Completed
CUST0004212,2024-04-03,97.06,Bank Transfer,Completed
CUST0004212,2024-04-30,369.51,Credit Card,Completed
CUST0004212,2024-05-31,82.93,Auto-Debit,Completed
CUST0004212,2024-06-30,260.87,Credit Card,Completed
CUST0004212,2024-08-04,379.63,Bank Transfer,Completed
CUST0004212,2024-08-29,75.22,Bank Transfer,Completed
CUST0004212,2024-09-27,388.43,Auto-Debit,Completed
CUST0004212,2024-10-25,194.84,Credit Card,Completed
CUST0004212,2024-11-25,336.91,Bank Transfer,Completed
CUST0004213,2023-01-05,177.0,Bank Transfer,Completed
CUST0004213,2023-02-04,184.15,Check,Completed
CUST0004213,2023-03-04,126.8,Credit Card,Completed
CUST0004213,2023-04-15,160.96,Bank Transfer,Completed
CUST0004213,2023-05-02,54.31,Online,Completed
CUST0004213,2023-06-04,375.74,Check,Completed
CUST0004213,2023-06-30,240.39,Auto-Debit,Completed
CUST0004213,2023-08-05,335.76,Auto-Debit,Completed
CUST0004213,2023-09-02,276.83,Bank Transfer,Completed
CUST0004213,2023-10-02,360.76,Online,Pending
CUST0004213,2023-11-02,357.67,Bank Transfer,Completed
CUST0004213,2023-12-04,180.12,Credit Card,Completed
CUST0004213,2024-01-31,294.64,Credit Card,Completed
CUST0004213,2024-03-06,55.69,Credit Card,Completed
CUST0004213,2024-04-04,291.61,Check,Pending
CUST0004213,2024-04-30,146.76,Credit Card,Completed
CUST0004213,2024-06-07,191.57,Credit Card,Completed
CUST0004213,2024-07-07,172.0,Online,Reversed
CUST0004213,2024-07-25,276.23,Auto-Debit,Completed
CUST0004213,2024-08-28,387.52,Credit Card,Completed
CUST0004213,2024-10-04,375.3,Credit Card,Completed
CUST0004213,2024-11-05,329.28,Auto-Debit,Completed
CUST0004213,2024-11-29,48.39,Credit Card,Completed
CUST0004214,2023-01-02,192.15,Bank Transfer,Completed
CUST0004214,2023-02-03,205.56,Bank Transfer,Completed
CUST0004214,2023-03-14,303.25,Auto-Debit,Pending
CUST0004214,2023-04-15,123.46,Credit Card,Completed
CUST0004214,2023-05-07,348.81,Online,Completed
CUST0004214,2023-05-31,218.4,Cash,Completed
CUST0004214,2023-07-01,230.83,Check,Completed
CUST0004214,2023-08-11,392.76,Auto-Debit,Completed
CUST0004214,2023-09-08,390.59,Auto-Debit,Completed
CUST0004214,2023-10-01,97.94,Check,Completed
CUST0004214,2023-10-29,173.2,Auto-Debit,Completed
CUST0004214,2023-12-10,265.95,Online,Completed
CUST0004214,2023-12-29,91.21,Credit Card,Completed
CUST0004214,2024-01-27,89.52,Auto-Debit,Completed
CUST0004214,2024-02-27,323.9,Bank Transfer,Completed
CUST0004214,2024-04-06,203.17,Bank Transfer,Completed
CUST0004214,2024-05-07,205.88,Cash,Completed
CUST0004214,2024-05-25,344.62,Online,Completed
CUST0004214,2024-06-27,373.08,Auto-Debit,Completed
CUST0004214,2024-08-06,318.76,Bank Transfer,Pending
CUST0004214,2024-08-26,115.72,Bank Transfer,Completed
CUST0004214,2024-10-03,146.1,Credit Card,Completed
CUST0004214,2024-10-27,179.53,Cash,Completed
CUST0004214,2024-11-23,160.48,Bank Transfer,Completed
CUST0004215,2023-01-11,317.01,Credit Card,Reversed
CUST0004215,2023-02-06,110.44,Credit Card,Completed
CUST0004215,2023-03-02,337.63,Auto-Debit,Completed
CUST0004215,2023-04-03,54.29,Credit Card,Completed
CUST0004215,2023-05-05,342.77,Check,Completed
CUST0004215,2023-06-02,291.21,Cash,Completed
CUST0004215,2023-06-30,238.92,Auto-Debit,Completed
CUST0004215,2023-08-01,349.12,Credit Card,Completed
CUST0004215,2023-09-01,371.91,Bank Transfer,Completed
CUST0004215,2023-10-09,72.0,Cash,Completed
CUST0004215,2023-11-05,335.69,Credit Card,Completed
CUST0004215,2023-12-29,267.99,Auto-Debit,Completed
CUST0004215,2024-02-08,109.85,Auto-Debit,Completed
CUST0004215,2024-03-04,207.58,Auto-Debit,Completed
CUST0004215,2024-04-05,167.02,Credit Card,Completed
CUST0004215,2024-05-02,257.62,Credit Card,Completed
CUST0004215,2024-06-04,155.29,Bank Transfer,Completed
CUST0004215,2024-06-30,356.02,Online,Completed
CUST0004215,2024-08-01,133.72,Credit Card,Completed
CUST0004215,2024-09-05,115.95,Bank Transfer,Reversed
CUST0004215,2024-09-27,233.19,Bank Transfer,Completed
CUST0004215,2024-11-05,205.73,Auto-Debit,Completed
CUST0004215,2024-12-01,205.19,Auto-Debit,Completed
CUST0004216,2023-01-01,234.5,Auto-Debit,Completed
CUST0004216,2023-01-31,238.58,Credit Card,Completed
CUST0004216,2023-03-13,355.28,Bank Transfer,Completed
CUST0004216,2023-04-14,113.13,Online,Completed
CUST0004216,2023-05-12,305.69,Auto-Debit,Completed
CUST0004216,2023-06-05,174.1,Auto-Debit,Completed
CUST0004216,2023-07-03,172.59,Auto-Debit,Reversed
CUST0004216,2023-08-13,317.48,Online,Completed
CUST0004216,2023-08-30,180.43,Auto-Debit,Completed
CUST0004216,2023-10-11,111.31,Online,Completed
CUST0004216,2023-11-03,343.85,Auto-Debit,Completed
CUST0004216,2023-12-01,280.78,Credit Card,Completed
CUST0004216,2024-01-03,356.84,Bank Transfer,Completed
CUST0004216,2024-02-04,155.41,Bank Transfer,Pending
CUST0004216,2024-03-03,135.16,Cash,Completed
CUST0004216,2024-03-31,241.61,Bank Transfer,Completed
CUST0004216,2024-05-09,312.0,Bank Transfer,Completed
CUST0004216,2024-05-26,76.3,Bank Transfer,Completed
CUST0004216,2024-07-01,221.22,Check,Completed
CUST0004216,2024-08-02,343.58,Online,Completed
CUST0004216,2024-08-25,62.78,Online,Completed
CUST0004216,2024-09-26,166.91,Online,Completed
CUST0004216,2024-11-05,276.27,Credit Card,Completed
CUST0004216,2024-12-01,349.77,Credit Card,Completed
CUST0004217,2023-01-01,225.34,Credit Card,Completed
CUST0004217,2023-02-07,157.18,Auto-Debit,Pending
CUST0004217,2023-03-03,130.7,Auto-Debit,Completed
CUST0004217,2023-04-06,63.97,Bank Transfer,Completed
CUST0004217,2023-05-05,184.03,Bank Transfer,Reversed
CUST0004217,2023-05-31,199.98,Cash,Completed
CUST0004217,2023-07-12,77.47,Check,Completed
CUST0004217,2023-08-13,212.69,Check,Completed
CUST0004217,2023-09-06,334.94,Auto-Debit,Completed
CUST0004217,2023-09-29,229.94,Auto-Debit,Completed
CUST0004217,2023-10-28,260.53,Auto-Debit,Pending
CUST0004217,2023-11-27,335.77,Auto-Debit,Completed
CUST0004217,2023-12-30,102.67,Online,Completed
CUST0004217,2024-01-27,346.05,Auto-Debit,Completed
CUST0004217,2024-03-02,131.21,Online,Completed
CUST0004217,2024-04-04,100.3,Bank Transfer,Completed
CUST0004217,2024-05-01,364.89,Credit Card,Completed
CUST0004217,2024-05-26,153.55,Credit Card,Completed
CUST0004217,2024-07-08,385.12,Bank Transfer,Completed
CUST0004217,2024-08-24,80.02,Auto-Debit,Completed
CUST0004217,2024-09-30,342.49,Check,Completed
CUST0004217,2024-10-30,90.9,Bank Transfer,Completed
CUST0004217,2024-12-01,48.42,Bank Transfer,Completed
CUST0004218,2023-01-03,80.08,Bank Transfer,Completed
CUST0004218,2023-02-02,367.84,Online,Completed
CUST0004218,2023-03-07,335.17,Auto-Debit,Completed
CUST0004218,2023-04-04,218.23,Auto-Debit,Reversed
CUST0004218,2023-05-04,41.44,Credit Card,Completed
CUST0004218,2023-05-31,255.63,Cash,Completed
CUST0004218,2023-07-03,399.65,Bank Transfer,Completed
CUST0004218,2023-08-04,326.37,Auto-Debit,Completed
CUST0004218,2023-08-29,313.46,Credit Card,Completed
CUST0004218,2023-10-01,176.42,Auto-Debit,Reversed
CUST0004218,2023-10-31,129.96,Bank Transfer,Completed
