cust_id,contact_date,contact_channel,sat_score,call_duration_mins,issue_resolved
C00642,2023-04-05,Web Chat,1,11,1
C00643,2024-12-01,Email,3,19,1
C00643,2023-08-01,Email,3,5,1
C00644,2023-02-04,Email,3,16,1
C00644,2023-05-15,Phone,3,26,1
C00644,2024-12-03,Web Chat,5,6,1
C00644,2023-05-17,Web Chat,4,19,1
C00645,2024-03-03,Phone,4,52,1
C00645,2024-02-05,Web Chat,1,13,1
C00645,2023-07-25,Email,4,14,1
C00645,2024-04-11,Phone,5,39,1
C00646,2023-07-02,Web Chat,4,9,1
C00646,2023-09-15,Phone,3,17,1
C00646,2024-04-19,Email,2,6,1
C00647,2023-04-28,Phone,3,54,1
C00648,2024-09-08,Phone,3,50,1
C00648,2023-07-05,Phone,2,41,1
C00648,2023-09-24,Email,2,15,1
C00648,2024-03-28,Phone,5,20,0
C00649,2023-09-20,Email,5,15,1
C00649,2024-11-12,Web Chat,2,18,1
C00650,2024-05-13,Email,5,14,1
C00650,2023-02-25,Web Chat,3,19,1
C00650,2024-05-27,Email,3,10,1
C00650,2024-12-22,Email,3,7,1
C00650,2023-02-16,Email,4,8,1
C00651,2024-03-17,Web Chat,4,11,0
C00651,2023-04-07,Phone,4,33,1
C00651,2024-01-04,Email,3,18,1
C00652,2023-07-05,Email,2,7,1
C00652,2024-01-22,Web Chat,3,9,1
C00652,2024-10-25,Web Chat,4,15,0
C00652,2024-12-04,Email,5,4,1
C00653,2024-12-23,Web Chat,5,8,1
C00653,2024-12-09,Phone,3,49,1
C00653,2024-08-04,Phone,3,30,1
C00654,2024-03-26,Web Chat,3,7,1
C00654,2024-07-18,Phone,5,29,1
C00655,2024-08-04,Phone,1,55,0
C00656,2024-12-20,Phone,4,36,1
C00656,2024-02-03,Web Chat,3,11,1
C00657,2024-05-01,Phone,3,49,1
C00657,2023-07-26,Phone,3,42,1
C00657,2024-06-21,Email,5,18,1
C00658,2023-11-02,Phone,4,16,1
C00658,2023-05-06,Email,5,12,1
C00658,2023-12-16,Email,3,17,0
C00659,2023-07-12,Email,1,3,1
C00659,2023-03-23,Web Chat,3,3,1
C00659,2023-05-26,Web Chat,4,10,0
C00660,2024-07-07,Phone,2,18,0
C00660,2024-08-03,Phone,4,58,1
C00661,2023-02-28,Phone,3,57,1
C00662,2024-01-22,Email,5,4,1
C00662,2023-07-28,Phone,5,25,0
C00663,2024-07-02,Web Chat,4,18,1
C00663,2024-03-02,Phone,2,33,1
C00663,2024-06-20,Email,4,15,0
C00664,2024-11-03,Web Chat,5,18,1
C00664,2024-12-28,Email,4,8,1
C00664,2023-06-04,Phone,3,27,1
C00664,2023-02-24,Email,3,5,1
C00664,2024-12-01,Email,3,15,1
C00664,2024-08-15,Web Chat,3,4,1
C00665,2024-04-20,Phone,4,17,0
C00665,2024-09-13,Email,3,16,1
C00665,2023-02-17,Phone,4,48,0
C00665,2023-03-19,Phone,1,27,1
C00666,2024-02-28,Email,2,14,0
C00666,2024-03-18,Phone,3,54,1
C00666,2023-08-28,Email,3,14,0
C00666,2023-08-02,Email,5,7,1
C00667,2024-07-28,Phone,1,47,1
C00667,2023-01-23,Phone,5,50,0
C00667,2023-12-20,Web Chat,3,5,1
C00668,2023-12-19,Web Chat,5,8,1
C00668,2023-04-19,Web Chat,1,13,1
C00669,2024-07-25,Phone,4,33,1
C00669,2023-08-20,Email,5,17,1
C00669,2024-02-12,Phone,4,31,1
C00669,2024-03-07,Phone,5,16,1
C00669,2024-02-25,Phone,3,34,0
C00669,2024-04-12,Phone,4,38,1
C00670,2024-07-26,Web Chat,4,14,1
C00670,2023-07-27,Phone,4,21,1
C00670,2024-03-13,Email,1,8,1
C00671,2024-08-05,Web Chat,3,5,1
C00671,2023-02-17,Web Chat,3,5,1
C00671,2023-02-25,Web Chat,4,4,0
C00671,2024-03-15,Email,4,5,1
C00672,2024-12-12,Email,3,15,1
C00673,2024-09-13,Phone,5,33,1
C00673,2024-08-22,Web Chat,1,16,1
C00674,2023-09-28,Web Chat,5,11,0
C00674,2024-01-17,Email,5,10,1
C00675,2024-08-06,Phone,2,38,1
C00675,2024-08-14,Web Chat,5,10,1
C00675,2024-06-05,Web Chat,2,9,1
C00675,2023-04-26,Phone,2,29,1
C00675,2024-09-08,Phone,5,42,1
C00675,2023-12-19,Phone,4,57,1
C00676,2024-08-16,Email,5,9,1
C00676,2024-01-17,Web Chat,3,15,1
C00677,2024-10-24,Email,3,19,1
C00677,2023-07-06,Phone,4,22,1
C00677,2023-10-15,Phone,4,23,1
C00677,2024-08-08,Email,5,7,1
C00677,2023-03-05,Email,5,4,1
C00678,2024-03-14,Email,5,10,1
C00678,2023-12-03,Email,4,4,0
C00679,2024-09-19,Phone,4,47,1
C00679,2023-01-20,Phone,1,15,1
C00679,2024-11-12,Web Chat,3,9,1
C00679,2024-06-25,Phone,5,21,1
C00680,2023-02-07,Web Chat,4,4,1
C00680,2024-08-27,Phone,5,41,1
C00681,2023-11-24,Email,3,9,0
C00681,2023-09-10,Web Chat,3,11,1
C00681,2024-01-01,Email,3,13,1
C00682,2024-03-23,Web Chat,4,3,1
C00683,2024-10-07,Email,5,17,1
C00683,2024-06-18,Phone,5,41,1
C00683,2023-07-09,Email,2,11,0
C00683,2023-08-01,Phone,5,40,0
C00683,2023-03-06,Web Chat,4,11,1
C00684,2023-07-27,Email,4,12,1
C00684,2024-09-04,Phone,3,49,1
C00685,2023-01-23,Phone,3,19,1
C00685,2024-09-17,Web Chat,4,3,1
C00686,2024-09-23,Email,3,14,1
C00686,2024-11-03,Phone,5,34,1
C00687,2024-08-10,Web Chat,5,19,0
C00687,2024-12-01,Phone,1,22,1
C00688,2024-12-05,Web Chat,5,7,0
C00688,2023-01-28,Email,1,7,0
C00688,2023-04-10,Web Chat,3,12,0
C00688,2023-08-01,Web Chat,5,14,1
C00688,2024-09-07,Email,5,3,1
C00689,2024-01-11,Phone,5,25,1
C00690,2024-01-13,Web Chat,3,15,0
C00690,2024-01-02,Web Chat,4,14,1
C00690,2023-01-28,Phone,4,35,0
C00691,2023-10-01,Email,5,13,1
C00691,2023-09-28,Email,4,11,1
C00692,2024-04-21,Phone,3,43,0
C00692,2023-01-08,Web Chat,3,6,1
C00693,2024-05-12,Email,3,8,1
C00693,2023-10-02,Email,5,17,1
C00693,2023-06-22,Email,5,12,1
C00694,2023-04-17,Web Chat,2,5,1
C00694,2024-10-18,Phone,1,47,1
C00694,2023-01-26,Email,5,14,1
C00694,2023-05-19,Web Chat,3,11,1
C00694,2023-02-11,Email,3,10,1
C00695,2023-03-08,Web Chat,5,9,1
C00695,2024-04-10,Web Chat,5,14,0
C00695,2023-03-13,Web Chat,4,16,1
C00695,2024-06-19,Phone,5,30,0
C00695,2024-01-18,Email,3,11,1
C00696,2023-06-26,Web Chat,4,13,1
C00696,2024-12-16,Web Chat,3,13,1
C00696,2023-07-28,Email,5,18,1
C00697,2023-09-04,Email,3,19,1
C00697,2024-09-14,Phone,2,29,1
C00697,2024-05-08,Web Chat,4,4,0
C00697,2023-09-02,Email,5,8,0
C00698,2023-01-16,Email,2,10,1
C00698,2023-02-15,Email,5,9,1
C00698,2024-10-16,Email,2,13,1
C00698,2023-03-15,Email,4,5,1
C00698,2024-08-19,Phone,3,55,1
C00698,2024-11-20,Web Chat,3,16,1
C00699,2024-09-23,Email,3,15,1
C00700,2024-06-14,Web Chat,4,16,1
C00700,2023-05-18,Web Chat,4,16,1
C00701,2023-07-13,Email,4,12,0
C00702,2024-10-04,Email,4,18,1
C00702,2024-07-11,Email,5,3,1
C00703,2024-10-10,Phone,5,44,1
C00703,2023-04-22,Web Chat,3,14,1
C00703,2023-01-22,Email,2,9,1
C00703,2023-09-09,Phone,4,17,1
C00704,2024-02-12,Email,1,10,0
C00704,2024-01-24,Email,3,12,1
C00705,2023-10-20,Web Chat,4,7,1
C00705,2023-10-09,Email,4,4,1
C00705,2024-04-25,Email,3,19,1
C00706,2023-08-03,Web Chat,4,17,1
C00706,2024-03-22,Web Chat,4,6,1
C00706,2023-10-19,Phone,4,15,1
C00706,2024-07-16,Phone,2,59,1
C00707,2023-06-24,Email,3,12,0
C00707,2024-06-27,Web Chat,4,15,1
C00707,2024-09-11,Web Chat,3,13,1
C00707,2024-04-26,Phone,2,29,1
C00707,2024-05-12,Web Chat,4,14,0
C00707,2023-07-27,Email,4,16,0
C00708,2023-07-26,Web Chat,4,6,1
C00708,2023-05-28,Web Chat,2,17,1
C00708,2023-02-06,Web Chat,3,19,1
C00708,2023-04-13,Phone,2,54,1
C00709,2024-06-15,Web Chat,4,10,1
C00709,2024-10-09,Phone,3,49,1
C00709,2024-06-25,Phone,3,15,1
C00710,2024-03-12,Web Chat,2,8,1
C00710,2024-07-21,Email,4,16,1
C00710,2023-06-27,Phone,3,30,1
C00711,2024-02-08,Email,2,16,1
C00711,2024-04-24,Phone,4,39,1
C00712,2024-04-28,Web Chat,5,15,1
C00712,2024-04-02,Web Chat,3,12,0
C00713,2023-03-27,Phone,5,41,1
C00713,2024-10-18,Web Chat,3,12,1
C00714,2023-10-04,Phone,2,26,1
C00714,2024-09-03,Web Chat,4,9,1
C00714,2024-06-20,Phone,4,21,0
C00715,2024-11-04,Email,5,8,1
C00715,2023-12-12,Web Chat,5,18,1
C00715,2023-10-04,Web Chat,4,12,1
C00716,2023-02-23,Phone,3,44,1
C00716,2023-04-16,Web Chat,2,13,1
C00716,2024-10-21,Phone,3,32,1
C00716,2023-05-14,Web Chat,4,12,1
C00717,2024-04-08,Web Chat,2,15,1
C00717,2024-03-21,Email,4,13,1
C00718,2024-01-07,Email,5,6,1
C00718,2024-02-07,Phone,4,40,1
C00718,2023-03-24,Email,4,12,1
C00719,2023-01-12,Web Chat,2,4,1
C00719,2024-12-18,Email,3,17,1
C00719,2023-09-10,Web Chat,4,13,1
C00719,2023-03-19,Email,3,3,1
C00720,2023-07-08,Web Chat,5,12,1
C00720,2024-06-14,Web Chat,3,6,1
C00720,2023-10-03,Email,3,3,1
C00720,2024-04-13,Phone,4,54,1
C00720,2024-05-19,Web Chat,3,16,1
C00720,2023-04-24,Email,4,16,0
C00721,2024-12-06,Web Chat,3,16,1
C00721,2024-10-25,Email,4,12,1
C00722,2023-02-14,Web Chat,2,9,1
C00722,2024-01-22,Phone,5,25,1
C00723,2024-11-25,Phone,1,46,0
C00723,2023-08-21,Web Chat,2,6,1
C00723,2024-11-12,Web Chat,3,18,1
C00724,2023-06-06,Email,4,17,1
C00724,2024-09-03,Phone,3,57,1
C00724,2024-09-08,Web Chat,3,9,1
C00724,2024-06-11,Phone,2,38,1
C00725,2024-02-08,Web Chat,4,3,0
C00725,2024-06-06,Phone,1,58,1
C00726,2024-01-25,Web Chat,4,10,1
C00726,2024-09-13,Phone,3,27,1
C00727,2024-09-14,Email,4,6,1
C00727,2023-01-02,Phone,2,29,1
C00727,2023-10-07,Phone,4,28,0
C00727,2023-07-16,Web Chat,5,6,1
C00728,2023-11-13,Email,4,18,1
C00728,2024-03-17,Phone,3,52,1
C00729,2024-05-05,Email,1,3,1
C00729,2024-08-24,Email,2,13,1
C00729,2023-07-28,Phone,2,35,1
C00730,2023-01-18,Web Chat,4,4,1
C00730,2024-02-01,Web Chat,5,6,1
C00730,2024-03-04,Phone,4,44,1
C00731,2023-09-25,Phone,2,46,1
C00731,2023-11-14,Phone,3,48,0
C00731,2024-05-02,Phone,2,27,1
C00731,2023-08-11,Phone,4,47,1
C00731,2023-12-14,Email,1,10,1
C00731,2023-09-18,Phone,3,36,1
C00732,2024-01-08,Phone,5,27,1
C00732,2024-04-06,Phone,5,29,1
C00733,2024-10-16,Web Chat,3,12,1
C00734,2023-10-07,Phone,1,56,1
C00734,2023-02-06,Phone,1,40,1
C00734,2024-03-28,Email,2,15,1
C00734,2023-04-13,Email,4,12,0
C00735,2024-01-14,Phone,3,42,0
C00735,2023-12-07,Email,5,17,1
C00735,2023-07-24,Email,5,19,0
C00736,2023-03-18,Web Chat,5,18,1
C00736,2024-12-03,Email,4,6,1
C00736,2024-12-22,Phone,2,15,1
C00736,2024-09-12,Web Chat,4,17,1
C00737,2024-08-02,Web Chat,3,8,1
C00738,2023-08-26,Email,5,6,1
C00738,2024-09-02,Email,5,6,1
C00738,2024-02-16,Email,3,17,1
C00739,2024-06-23,Email,3,3,1
C00740,2024-04-04,Phone,3,44,1
C00740,2023-04-23,Email,4,18,1
C00741,2023-04-13,Email,2,16,1
C00741,2023-06-09,Web Chat,4,11,0
C00742,2023-09-05,Web Chat,4,12,1
C00742,2024-01-25,Email,1,14,1
C00742,2024-07-06,Web Chat,5,10,1
C00742,2023-05-28,Web Chat,3,15,1
C00742,2024-09-17,Web Chat,5,15,1
C00742,2024-04-06,Phone,4,18,1
C00742,2024-02-21,Web Chat,3,12,1
C00743,2023-03-09,Email,5,7,1
C00743,2024-04-14,Phone,4,39,1
C00743,2023-11-10,Email,3,17,1
C00744,2023-02-10,Email,3,16,1
C00744,2023-10-09,Email,2,19,1
C00745,2024-02-20,Phone,5,58,1
C00745,2024-05-06,Email,5,9,1
C00745,2023-09-03,Web Chat,3,9,1
C00745,2024-06-24,Email,2,6,1
C00746,2023-10-15,Email,4,18,1
C00746,2023-07-14,Web Chat,3,12,1
C00746,2024-02-23,Phone,5,21,1
C00747,2024-10-09,Email,4,4,1
C00747,2024-05-08,Web Chat,2,13,1
C00747,2024-01-26,Web Chat,4,13,1
C00747,2023-08-23,Web Chat,5,6,1
C00748,2023-11-12,Email,4,10,1
C00749,2023-06-23,Web Chat,2,17,1
C00749,2023-11-19,Email,3,4,1
C00750,2024-09-13,Phone,5,38,1
C00750,2024-08-08,Email,3,16,1
C00750,2024-12-27,Phone,3,46,0
C00751,2023-11-26,Email,3,5,1
C00751,2023-02-23,Phone,3,55,1
C00752,2023-03-22,Email,5,18,1
C00752,2023-12-15,Email,3,9,1
C00752,2024-05-16,Web Chat,4,5,1
C00753,2023-03-18,Phone,2,44,1
C00753,2024-03-09,Phone,5,59,1
C00753,2024-01-10,Phone,2,26,1
C00753,2024-10-15,Web Chat,3,10,1
C00753,2023-01-28,Web Chat,5,19,0
C00754,2024-03-11,Web Chat,5,12,1
C00755,2024-05-01,Phone,3,17,1
C00755,2023-01-26,Email,4,12,1
C00755,2023-08-13,Email,5,18,1
C00755,2023-02-04,Web Chat,5,6,0
C00756,2023-06-10,Email,3,15,1
C00757,2024-03-27,Phone,3,57,1
C00757,2023-12-25,Web Chat,3,11,1
C00757,2023-06-11,Email,5,3,1
C00757,2024-05-06,Phone,3,56,1
C00757,2023-02-09,Email,2,19,1
C00758,2023-04-25,Email,2,12,0
C00758,2024-08-15,Web Chat,3,4,1
C00758,2024-06-03,Web Chat,3,5,0
C00758,2024-03-09,Email,3,13,1
C00758,2023-12-20,Phone,4,36,0
C00758,2023-01-16,Web Chat,3,10,1
C00758,2024-01-05,Email,5,15,1
C00759,2024-01-13,Phone,4,42,1
C00759,2024-10-05,Phone,5,45,1
C00759,2024-11-20,Web Chat,3,18,1
C00759,2024-03-16,Phone,3,47,1
C00760,2023-08-08,Web Chat,4,10,1
C00760,2023-10-24,Web Chat,3,3,1
C00760,2023-06-27,Phone,5,35,1
C00760,2024-09-10,Web Chat,4,8,1
C00761,2023-01-15,Email,5,8,1
C00761,2023-11-26,Phone,5,22,1
C00762,2024-10-06,Web Chat,3,12,1
C00762,2024-08-26,Phone,5,19,1
C00762,2023-10-26,Email,5,15,1
C00762,2024-07-08,Email,5,3,0
C00762,2023-05-02,Web Chat,3,5,1
C00763,2024-09-26,Web Chat,2,7,0
C00763,2023-08-10,Email,5,6,0
C00764,2023-11-06,Web Chat,2,13,0
C00764,2024-04-17,Web Chat,1,13,1
C00764,2024-11-22,Web Chat,4,16,1
C00764,2024-07-22,Phone,2,15,1
C00764,2024-06-08,Email,3,8,1
C00765,2024-04-09,Web Chat,4,8,1
C00765,2023-06-23,Phone,5,30,1
C00765,2023-09-21,Web Chat,2,8,0
C00766,2023-01-01,Web Chat,4,9,1
C00766,2024-04-18,Email,4,4,1
C00766,2024-02-17,Phone,4,54,1
C00767,2023-08-16,Email,3,14,1
C00767,2023-12-20,Email,2,4,1
C00767,2024-01-21,Phone,3,20,1
C00767,2023-07-27,Phone,4,42,1
C00767,2024-03-03,Email,5,17,0
C00768,2023-11-12,Web Chat,3,5,1
C00769,2024-07-10,Email,3,11,1
C00769,2024-07-06,Email,5,6,1
C00769,2023-10-04,Phone,3,49,1
C00769,2023-04-27,Web Chat,3,12,1
C00769,2023-01-17,Phone,4,21,1
C00769,2023-10-08,Phone,1,27,1
C00770,2024-06-07,Phone,2,55,1
C00770,2024-11-22,Email,2,10,1
C00770,2024-04-14,Email,4,17,1
C00770,2023-02-02,Phone,5,31,1
C00771,2024-02-28,Phone,2,38,1
C00771,2024-03-24,Email,3,13,0
C00772,2023-06-26,Web Chat,1,12,1
C00772,2024-09-27,Web Chat,1,3,0
C00772,2024-11-21,Phone,3,27,1
C00773,2023-06-22,Email,4,11,1
C00773,2024-08-24,Phone,2,58,1
C00773,2024-01-15,Email,3,8,1
C00773,2023-11-17,Phone,2,15,1
C00774,2024-11-10,Phone,5,35,1
C00774,2024-10-02,Email,4,6,1
C00775,2023-02-27,Web Chat,2,9,0
C00775,2023-12-28,Web Chat,3,14,1
C00775,2023-07-17,Email,2,11,1
C00776,2023-06-16,Phone,4,26,1
C00776,2023-05-24,Web Chat,2,8,1
C00776,2023-03-15,Email,3,15,1
C00776,2024-03-24,Web Chat,5,5,1
C00777,2023-03-20,Phone,5,35,1
C00778,2024-05-16,Phone,4,55,1
C00778,2023-07-20,Phone,5,40,1
C00778,2024-04-14,Phone,5,50,1
C00778,2024-04-09,Phone,3,56,1
C00778,2023-02-18,Web Chat,4,8,1
C00779,2024-04-28,Web Chat,3,3,1
C00780,2023-05-15,Web Chat,2,7,1
C00780,2023-11-11,Phone,5,34,1
C00780,2024-05-10,Email,5,13,1
C00780,2023-07-10,Email,1,12,1
C00780,2024-11-09,Email,4,12,1
C00781,2024-11-07,Web Chat,5,13,1
C00781,2023-07-09,Email,2,9,1
C00781,2023-10-18,Phone,1,27,1
C00781,2024-07-17,Web Chat,3,11,1
C00781,2024-12-22,Web Chat,3,19,1
C00781,2024-04-09,Web Chat,2,15,1
C00781,2023-11-19,Email,1,7,1
C00781,2023-11-09,Web Chat,4,6,1
C00781,2023-11-01,Web Chat,4,5,0
C00782,2023-10-28,Phone,5,55,1
C00782,2024-07-18,Email,3,4,1
C00782,2024-05-13,Email,3,10,1
C00782,2023-02-18,Phone,5,45,0
C00782,2023-04-21,Email,5,9,1
C00783,2024-07-12,Email,4,4,1
C00783,2023-02-15,Web Chat,3,16,0
C00784,2024-05-27,Web Chat,3,10,1
C00784,2024-01-05,Email,5,8,0
C00784,2024-08-19,Phone,5,40,1
C00784,2023-06-27,Phone,2,57,1
C00784,2024-11-02,Phone,2,19,0
C00784,2024-11-09,Email,4,4,1
C00784,2024-07-07,Web Chat,4,7,0
C00784,2023-06-05,Email,1,17,1
C00784,2023-10-27,Email,3,15,1
C00784,2023-02-23,Email,1,6,0
C00784,2024-11-01,Web Chat,5,16,1
C00785,2023-01-04,Phone,2,25,1
C00785,2023-09-28,Phone,3,18,1
C00785,2023-11-23,Phone,2,58,1
C00786,2023-05-06,Phone,1,45,1
C00786,2023-11-20,Phone,4,46,1
C00786,2023-09-23,Phone,3,34,0
C00787,2024-06-14,Web Chat,4,19,1
C00787,2023-01-13,Phone,5,34,1
C00787,2024-10-27,Web Chat,4,7,1
C00788,2023-05-14,Phone,3,17,1
C00788,2023-11-08,Email,4,7,1
C00788,2023-11-18,Web Chat,2,7,1
C00789,2023-10-02,Web Chat,4,15,1
C00789,2023-03-14,Email,1,5,1
C00790,2024-04-12,Web Chat,4,12,1
C00790,2024-08-13,Email,2,16,0
C00790,2024-03-22,Email,5,10,1
C00790,2023-12-08,Phone,3,25,1
C00791,2023-03-13,Web Chat,2,3,1
C00791,2023-10-07,Phone,1,29,1
C00791,2024-05-09,Web Chat,3,7,1
C00792,2024-10-04,Email,4,11,1
C00792,2023-11-27,Phone,4,24,1
C00792,2023-01-24,Web Chat,5,12,0
C00792,2024-12-14,Phone,3,37,1
C00792,2024-03-13,Phone,1,16,1
C00793,2023-01-02,Phone,3,18,1
C00793,2023-05-07,Phone,1,24,1
C00793,2024-07-23,Email,2,6,1
C00793,2024-05-25,Phone,3,48,1
C00793,2024-08-22,Web Chat,3,8,1
C00793,2024-02-06,Web Chat,3,19,1
C00793,2024-01-18,Email,2,16,1
C00794,2023-02-20,Phone,3,16,0
C00794,2024-08-03,Email,5,10,1
C00794,2024-09-12,Phone,5,29,0
C00794,2024-05-08,Web Chat,3,14,1
C00795,2024-11-23,Phone,5,19,1
C00795,2023-11-15,Phone,4,19,1
C00795,2024-08-28,Web Chat,3,18,0
C00795,2024-01-13,Web Chat,1,11,0
C00795,2023-08-21,Email,4,4,0
C00796,2024-09-19,Web Chat,4,18,1
C00796,2024-11-18,Web Chat,3,3,1
C00796,2023-11-03,Phone,4,38,0
C00796,2024-09-10,Email,4,6,1
C00797,2024-08-17,Phone,5,54,0
C00797,2024-09-19,Email,4,5,0
C00797,2023-02-20,Phone,5,25,1
C00797,2023-10-23,Email,5,11,1
C00798,2024-07-20,Phone,3,15,1
C00798,2024-06-26,Phone,2,45,1
C00799,2023-12-09,Web Chat,3,5,1
C00799,2024-10-20,Email,5,8,0
C00800,2024-03-03,Email,5,9,0
C00800,2023-06-27,Email,4,17,1
C00801,2023-04-23,Phone,3,30,1
C00801,2024-01-06,Phone,4,43,1
C00802,2024-10-18,Phone,2,31,1
C00802,2024-04-06,Email,1,12,1
C00802,2024-01-16,Web Chat,3,6,1
C00802,2023-11-11,Web Chat,5,15,1
C00803,2024-09-10,Web Chat,4,11,1
C00803,2023-12-14,Web Chat,3,15,1
C00803,2023-01-19,Phone,3,48,1
C00803,2024-03-22,Phone,2,59,1
C00803,2024-02-19,Web Chat,2,6,1
C00804,2024-12-07,Phone,4,46,1
C00805,2023-06-04,Web Chat,2,12,1
C00805,2024-12-19,Phone,4,54,1
C00806,2024-03-27,Phone,3,31,1
C00807,2024-03-25,Email,4,5,1
C00807,2024-04-20,Web Chat,3,10,1
C00807,2024-11-20,Phone,2,49,1
C00808,2024-09-28,Web Chat,5,12,1
C00808,2024-12-13,Phone,4,36,1
C00809,2024-04-13,Phone,4,39,1
C00809,2023-09-25,Web Chat,4,7,1
C00809,2024-06-01,Email,2,6,1
C00809,2024-06-10,Web Chat,3,5,0
C00810,2024-01-13,Email,3,12,1
C00810,2023-06-06,Phone,1,28,1
C00811,2023-10-23,Email,3,5,0
C00811,2024-08-10,Email,2,14,0
C00811,2023-07-27,Phone,3,28,1
C00812,2024-06-19,Email,4,11,1
C00812,2024-11-10,Phone,4,22,1
C00812,2023-09-19,Email,2,3,1
C00813,2023-02-23,Email,4,10,1
C00813,2023-07-25,Phone,4,39,1
C00813,2024-10-08,Phone,4,30,1
C00813,2023-11-07,Web Chat,3,13,1
C00813,2023-06-13,Web Chat,3,5,1
C00814,2023-08-24,Email,1,7,1
C00814,2024-10-16,Email,3,7,1
C00815,2024-12-16,Email,4,4,1
C00815,2024-01-12,Web Chat,4,16,0
C00816,2023-02-14,Phone,1,34,1
C00816,2023-04-09,Web Chat,3,7,1
C00816,2024-11-06,Phone,2,55,1
C00816,2023-05-24,Email,4,17,1
C00816,2023-06-07,Web Chat,5,12,1
C00817,2023-10-05,Web Chat,3,6,0
C00817,2023-12-18,Email,4,19,1
C00817,2023-10-04,Web Chat,4,15,0
C00818,2024-03-15,Web Chat,5,14,1
C00818,2023-04-27,Phone,3,52,0
C00819,2023-09-10,Phone,4,48,0
C00819,2023-03-22,Web Chat,4,10,1
C00819,2024-09-17,Web Chat,2,16,1
C00819,2024-02-08,Email,4,4,1
C00819,2024-07-04,Email,3,9,1
C00819,2024-04-20,Phone,3,22,1
C00820,2024-08-15,Email,2,18,1
C00820,2023-08-04,Web Chat,2,14,1
C00820,2023-08-17,Phone,4,40,0
C00821,2023-09-15,Email,4,19,0
C00821,2023-01-24,Phone,5,37,1
C00822,2023-04-19,Web Chat,5,7,1
C00822,2024-03-08,Phone,5,54,1
C00822,2023-07-07,Web Chat,3,3,1
C00823,2023-12-18,Phone,2,49,1
C00824,2023-11-19,Web Chat,4,6,1
C00825,2024-05-11,Phone,3,30,0
C00825,2023-09-03,Email,5,7,0
C00825,2024-12-28,Email,3,18,1
C00826,2023-02-18,Email,2,14,1
C00826,2024-01-18,Email,1,3,1
C00826,2023-02-27,Email,3,19,1
C00826,2024-03-11,Web Chat,3,15,1
C00827,2024-04-17,Email,5,19,1
C00827,2024-10-22,Email,2,6,1
C00827,2024-10-07,Web Chat,4,3,1
C00828,2024-05-24,Web Chat,3,18,1
C00828,2024-10-28,Email,3,5,1
C00829,2024-11-28,Email,5,6,1
C00829,2023-09-16,Email,4,12,1
C00829,2024-11-22,Web Chat,4,8,1
C00829,2023-04-07,Email,2,6,1
C00830,2023-09-09,Email,2,15,1
C00830,2023-11-15,Web Chat,1,14,1
C00830,2024-02-23,Web Chat,3,4,1
C00830,2024-12-21,Web Chat,2,11,1
C00831,2024-11-08,Web Chat,3,4,0
C00831,2024-04-13,Web Chat,1,6,1
C00831,2023-09-12,Web Chat,1,19,1
C00831,2024-10-17,Web Chat,3,19,0
C00832,2023-04-07,Web Chat,2,12,1
C00832,2024-06-16,Web Chat,2,19,1
C00832,2024-09-04,Phone,3,18,1
C00832,2024-08-25,Email,4,11,1
C00832,2023-03-12,Email,2,6,0
C00833,2024-08-09,Phone,2,22,1
C00833,2023-12-14,Web Chat,3,15,1
C00833,2024-04-23,Email,3,18,1
C00833,2024-12-14,Email,3,19,1
C00833,2024-01-12,Web Chat,2,14,1
C00833,2024-06-16,Web Chat,3,3,1
C00834,2023-08-07,Web Chat,3,16,1
C00835,2023-01-01,Web Chat,3,3,1
C00835,2024-06-10,Phone,3,35,0
C00835,2024-08-06,Email,4,4,1
C00835,2023-12-15,Web Chat,2,19,1
C00836,2023-11-21,Email,3,15,1
C00836,2023-06-11,Email,4,8,1
C00836,2023-05-10,Email,3,11,1
C00837,2024-05-15,Web Chat,1,14,1
C00837,2024-04-05,Web Chat,4,14,1
C00837,2023-07-21,Phone,4,31,1
C00838,2024-03-10,Email,1,9,1
C00838,2023-03-24,Email,4,12,1
C00838,2024-03-11,Phone,5,53,1
C00838,2024-05-15,Web Chat,3,19,1
C00838,2023-05-27,Phone,5,20,1
C00838,2023-03-04,Email,3,18,1
C00838,2023-12-12,Email,5,12,1
C00839,2023-11-15,Phone,3,39,1
C00839,2024-07-10,Email,3,10,1
C00839,2023-05-12,Web Chat,3,18,1
C00840,2024-06-16,Web Chat,3,8,1
C00840,2024-04-11,Email,4,12,0
C00840,2024-07-23,Email,3,18,0
C00841,2024-11-21,Email,4,16,0
C00841,2023-03-01,Web Chat,2,6,1
C00841,2023-07-25,Email,4,17,1
C00842,2024-02-19,Web Chat,3,11,1
C00842,2023-08-04,Web Chat,3,3,1
C00843,2024-12-14,Phone,3,21,0
C00843,2024-03-11,Web Chat,3,6,1
C00843,2023-04-19,Phone,5,19,1
C00844,2024-08-14,Web Chat,2,3,1
C00845,2024-04-10,Email,2,4,1
C00845,2023-08-22,Phone,3,17,1
C00845,2024-02-23,Web Chat,2,10,1
C00845,2024-06-21,Web Chat,3,12,1
C00845,2024-07-14,Email,3,14,1
C00846,2023-10-01,Web Chat,3,3,0
C00847,2023-10-17,Web Chat,2,17,1
C00847,2024-01-22,Web Chat,3,19,1
C00847,2023-02-05,Email,4,13,1
C00848,2024-08-12,Phone,3,39,1
C00848,2024-04-18,Email,2,8,1
